Absolute Time,x_in,y_in,x_hat,y_hat,psi_d,x_d,y_d
3573181142.319813,0.000000,0.000000,0.000000,0.000000,2.665485,3.259011,2.275167
3573181142.329812,0.000000,0.000000,0.000000,0.000000,2.671206,3.232528,2.288728
3573181142.339812,0.000000,0.000000,0.000000,0.000000,2.676857,3.206054,2.302094
3573181142.349813,0.000000,0.000000,0.000000,0.000000,2.682440,3.179597,2.315267
3573181142.359811,0.000000,0.000000,0.000000,0.000000,2.687953,3.153163,2.328244
3573181142.369813,0.000000,0.000000,0.000000,0.000000,2.693399,3.126761,2.341028
3573181142.379813,0.000000,0.000000,0.000000,0.000000,2.698777,3.100398,2.353617
3573181142.389813,0.000000,0.000000,0.000000,0.000000,2.704087,3.074082,2.366011
3573181142.399816,0.000000,0.000000,0.000000,0.000000,2.709331,3.047818,2.378211
3573181142.409814,0.000000,0.000000,0.000000,0.000000,2.714508,3.021616,2.390218
3573181142.419815,0.000000,0.000000,0.000000,0.000000,2.719619,2.995480,2.402032
3573181142.429810,0.000000,0.000000,0.000000,0.000000,2.724664,2.969418,2.413653
3573181142.439816,0.000000,0.000000,0.000000,0.000000,2.729645,2.943436,2.425083
3573181142.449816,0.000000,0.000000,0.000000,0.000000,2.734561,2.917541,2.436322
3573181142.459816,0.000000,0.000000,0.000000,0.000000,2.739413,2.891739,2.447371
3573181142.469818,0.000000,0.000000,0.000000,0.000000,2.744202,2.866035,2.458232
3573181142.479817,0.000000,0.000000,0.000000,0.000000,2.748927,2.840435,2.468905
3573181142.489817,0.000000,0.000000,0.000000,0.000000,2.753591,2.814946,2.479393
3573181142.499816,0.000000,0.000000,0.000000,0.000000,2.758192,2.789572,2.489695
3573181142.509818,0.000000,0.000000,0.000000,0.000000,2.762733,2.764319,2.499815
3573181142.519818,0.000000,0.000000,0.000000,0.000000,2.767213,2.739191,2.509753
3573181142.529814,0.000000,0.000000,0.000000,0.000000,2.771632,2.714194,2.519511
3573181142.539819,0.000000,0.000000,0.000000,0.000000,2.775993,2.689333,2.529090
3573181142.549819,0.000000,0.000000,0.000000,0.000000,2.780294,2.664611,2.538493
3573181142.559818,0.000000,0.000000,0.000000,0.000000,2.784538,2.640034,2.547721
3573181142.569817,0.000000,0.000000,0.000000,0.000000,2.788724,2.615604,2.556775
3573181142.579820,0.000000,0.000000,0.000000,0.000000,2.792852,2.591328,2.565659
3573181142.589819,0.000000,0.000000,0.000000,0.000000,2.796925,2.567207,2.574374
3573181142.599820,0.000000,0.000000,0.000000,0.000000,2.800941,2.543246,2.582922
3573181142.609820,0.000000,0.000000,0.000000,0.000000,2.804902,2.519448,2.591304
3573181142.619820,0.000000,0.000000,0.000000,0.000000,2.808809,2.495817,2.599524
3573181142.629816,0.000000,0.000000,0.000000,0.000000,2.812662,2.472355,2.607582
3573181142.639822,0.000000,0.000000,0.000000,0.000000,2.816461,2.449065,2.615482
3573181142.649822,0.000000,0.000000,0.000000,0.000000,2.820208,2.425951,2.623226
3573181142.659822,0.000000,0.000000,0.000000,0.000000,2.823902,2.403015,2.630815
3573181142.669823,0.000000,0.000000,0.000000,0.000000,2.827545,2.380259,2.638252
3573181142.679822,0.000000,0.000000,0.000000,0.000000,2.831137,2.357686,2.645538
3573181142.689823,0.000000,0.000000,0.000000,0.000000,2.834679,2.335298,2.652677
3573181142.699822,0.000000,0.000000,0.000000,0.000000,2.838171,2.313097,2.659671
3573181142.709823,0.000000,0.000000,0.000000,0.000000,2.841614,2.291084,2.666521
3573181142.719824,0.000000,0.000000,0.000000,0.000000,2.845008,2.269261,2.673231
3573181142.729819,0.000000,0.000000,0.000000,0.000000,2.848354,2.247631,2.679802
3573181142.739824,0.000000,0.000000,0.000000,0.000000,2.851653,2.226193,2.686236
3573181142.749824,0.000000,0.000000,0.000000,0.000000,2.854906,2.204951,2.692536
3573181142.759825,0.000000,0.000000,0.000000,0.000000,2.858112,2.183904,2.698704
3573181142.769825,0.000000,0.000000,0.000000,0.000000,2.861272,2.163054,2.704742
3573181142.779826,0.000000,0.000000,0.000000,0.000000,2.864387,2.142401,2.710653
3573181142.789826,0.000000,0.000000,0.000000,0.000000,2.867458,2.121948,2.716439
3573181142.799825,0.000000,0.000000,0.000000,0.000000,2.870486,2.101693,2.722102
3573181142.809825,0.000000,0.000000,0.000000,0.000000,2.873469,2.081638,2.727644
3573181142.819827,0.000000,0.000000,0.000000,0.000000,2.876410,2.061784,2.733067
3573181142.829822,0.000000,0.000000,0.000000,0.000000,2.879309,2.042129,2.738374
3573181142.839826,0.000000,0.000000,0.000000,0.000000,2.882166,2.022676,2.743567
3573181142.849827,0.000000,0.000000,0.000000,0.000000,2.884982,2.003424,2.748648
3573181142.859828,0.000000,0.000000,0.000000,0.000000,2.887758,1.984373,2.753619
3573181142.869828,0.000000,0.000000,0.000000,0.000000,2.890493,1.965522,2.758481
3573181142.879829,0.000000,0.000000,0.000000,0.000000,2.893189,1.946873,2.763238
3573181142.889828,0.000000,0.000000,0.000000,0.000000,2.895846,1.928424,2.767892
3573181142.899828,0.000000,0.000000,0.000000,0.000000,2.898464,1.910176,2.772443
3573181142.909828,0.000000,0.000000,0.000000,0.000000,2.901045,1.892127,2.776895
3573181142.919827,0.000000,0.000000,0.000000,0.000000,2.903588,1.874278,2.781250
3573181142.929824,0.000000,0.000000,0.000000,0.000000,2.906094,1.856628,2.785508
3573181142.939830,0.000000,0.000000,0.000000,0.000000,2.908563,1.839177,2.789673
3573181142.949830,0.000000,0.000000,0.000000,0.000000,2.910997,1.821923,2.793746
3573181142.959829,0.000000,0.000000,0.000000,0.000000,2.913395,1.804866,2.797729
3573181142.969831,0.000000,0.000000,0.000000,0.000000,2.915759,1.788005,2.801623
3573181142.979830,0.000000,0.000000,0.000000,0.000000,2.918088,1.771340,2.805432
3573181142.989831,0.000000,0.000000,0.000000,0.000000,2.920382,1.754869,2.809156
3573181142.999832,0.000000,0.000000,0.000000,0.000000,2.922644,1.738592,2.812797
3573181143.009832,0.000000,0.000000,0.000000,0.000000,2.924872,1.722507,2.816357
3573181143.019832,0.000000,0.000000,0.000000,0.000000,2.927067,1.706614,2.819838
3573181143.029827,0.000000,0.000000,0.000000,0.000000,2.929231,1.690911,2.823242
3573181143.039832,0.000000,0.000000,0.000000,0.000000,2.931362,1.675398,2.826569
3573181143.049833,0.000000,0.000000,0.000000,0.000000,2.933462,1.660072,2.829823
3573181143.059834,0.000000,0.000000,0.000000,0.000000,2.935532,1.644934,2.833004
3573181143.069832,0.000000,0.000000,0.000000,0.000000,2.937571,1.629981,2.836113
3573181143.079834,0.000000,0.000000,0.000000,0.000000,2.939580,1.615213,2.839153
3573181143.089834,0.000000,0.000000,0.000000,0.000000,2.941559,1.600627,2.842126
3573181143.099834,0.000000,0.000000,0.000000,0.000000,2.943510,1.586223,2.845031
3573181143.109835,0.000000,0.000000,0.000000,0.000000,2.945431,1.572000,2.847872
3573181143.119834,0.000000,0.000000,0.000000,0.000000,2.947324,1.557955,2.850649
3573181143.129830,0.000000,0.000000,0.000000,0.000000,2.949190,1.544088,2.853364
