Absolute Time,x_in,y_in,x_hat,y_hat,psi_d,x_d,y_d
3573173057.718666,5.778868,-2.990126,5.776603,-2.990326,-0.026884,5.776134,-2.996992
3573173057.728665,5.779886,-2.990165,5.777623,-2.990364,-0.026761,5.777157,-2.997019
3573173057.738666,5.780904,-2.990204,5.778643,-2.990403,-0.026638,5.778179,-2.997046
3573173057.748666,5.781923,-2.990242,5.779664,-2.990441,-0.026515,5.779202,-2.997073
3573173057.758667,5.782941,-2.990280,5.780684,-2.990479,-0.026392,5.780224,-2.997101
3573173057.768666,5.783959,-2.990318,5.781704,-2.990517,-0.026270,5.781247,-2.997127
3573173057.778667,5.784977,-2.990356,5.782724,-2.990555,-0.026147,5.782269,-2.997154
3573173057.788666,5.785996,-2.990394,5.783744,-2.990593,-0.026024,5.783291,-2.997181
3573173057.798667,5.787014,-2.990432,5.784764,-2.990631,-0.025901,5.784314,-2.997207
3573173057.808668,5.788032,-2.990469,5.785784,-2.990668,-0.025778,5.785336,-2.997234
3573173057.818667,5.789050,-2.990506,5.786804,-2.990706,-0.025655,5.786358,-2.997260
3573173057.828668,5.790068,-2.990544,5.787824,-2.990743,-0.025532,5.787381,-2.997286
3573173057.838667,5.791086,-2.990581,5.788844,-2.990780,-0.025409,5.788403,-2.997312
3573173057.848668,5.792104,-2.990618,5.789864,-2.990817,-0.025286,5.789425,-2.997338
3573173057.858669,5.793122,-2.990654,5.790883,-2.990853,-0.025163,5.790447,-2.997364
3573173057.868670,5.794140,-2.990691,5.791903,-2.990890,-0.025040,5.791469,-2.997390
3573173057.878670,5.795158,-2.990728,5.792923,-2.990927,-0.024917,5.792491,-2.997415
3573173057.888669,5.796176,-2.990764,5.793943,-2.990963,-0.024794,5.793514,-2.997441
3573173057.898671,5.797194,-2.990800,5.794963,-2.990999,-0.024672,5.794536,-2.997466
3573173057.908671,5.798212,-2.990836,5.795982,-2.991035,-0.024549,5.795558,-2.997491
3573173057.918671,5.799230,-2.990872,5.797002,-2.991071,-0.024426,5.796580,-2.997516
3573173057.928670,5.800247,-2.990908,5.798022,-2.991107,-0.024303,5.797602,-2.997541
3573173057.938672,5.801265,-2.990943,5.799041,-2.991143,-0.024180,5.798624,-2.997566
3573173057.948672,5.802283,-2.990979,5.800061,-2.991178,-0.024057,5.799646,-2.997591
3573173057.958672,5.803301,-2.991014,5.801081,-2.991213,-0.023934,5.800668,-2.997615
3573173057.968673,5.804318,-2.991049,5.802100,-2.991249,-0.023811,5.801690,-2.997639
3573173057.978673,5.805336,-2.991084,5.803120,-2.991284,-0.023689,5.802712,-2.997664
3573173057.988673,5.806354,-2.991119,5.804139,-2.991318,-0.023566,5.803733,-2.997688
3573173057.998672,5.807371,-2.991154,5.805159,-2.991353,-0.023443,5.804755,-2.997712
3573173058.008674,5.808389,-2.991189,5.806178,-2.991388,-0.023320,5.805777,-2.997736
3573173058.018673,5.809407,-2.991223,5.807198,-2.991422,-0.023197,5.806799,-2.997760
3573173058.028675,5.810424,-2.991257,5.808217,-2.991457,-0.023074,5.807821,-2.997783
3573173058.038675,5.811442,-2.991292,5.809236,-2.991491,-0.022952,5.808842,-2.997807
3573173058.048675,5.812459,-2.991326,5.810256,-2.991525,-0.022829,5.809864,-2.997830
3573173058.058676,5.813477,-2.991359,5.811275,-2.991559,-0.022706,5.810886,-2.997853
3573173058.068676,5.814494,-2.991393,5.812294,-2.991593,-0.022583,5.811907,-2.997877
3573173058.078676,5.815511,-2.991427,5.813314,-2.991626,-0.022460,5.812929,-2.997900
3573173058.088674,5.816529,-2.991460,5.814333,-2.991660,-0.022338,5.813951,-2.997922
3573173058.098677,5.817546,-2.991494,5.815352,-2.991693,-0.022215,5.814972,-2.997945
3573173058.108677,5.818563,-2.991527,5.816371,-2.991726,-0.022092,5.815994,-2.997968
3573173058.118677,5.819581,-2.991560,5.817391,-2.991759,-0.021969,5.817015,-2.997990
3573173058.128676,5.820598,-2.991593,5.818410,-2.991792,-0.021847,5.818037,-2.998013
3573173058.138677,5.821615,-2.991625,5.819429,-2.991825,-0.021724,5.819058,-2.998035
3573173058.148678,5.822632,-2.991658,5.820448,-2.991858,-0.021601,5.820080,-2.998057
3573173058.158679,5.823650,-2.991690,5.821467,-2.991890,-0.021478,5.821101,-2.998079
3573173058.168679,5.824667,-2.991723,5.822486,-2.991922,-0.021356,5.822122,-2.998101
3573173058.178678,5.825684,-2.991755,5.823505,-2.991955,-0.021233,5.823144,-2.998123
3573173058.188678,5.826701,-2.991787,5.824524,-2.991987,-0.021110,5.824165,-2.998144
3573173058.198678,5.827718,-2.991819,5.825543,-2.992019,-0.020987,5.825186,-2.998166
3573173058.208680,5.828735,-2.991850,5.826562,-2.992050,-0.020865,5.826208,-2.998187
3573173058.218682,5.829752,-2.991882,5.827581,-2.992082,-0.020742,5.827229,-2.998208
3573173058.228680,5.830769,-2.991913,5.828600,-2.992113,-0.020619,5.828250,-2.998230
3573173058.238681,5.831786,-2.991945,5.829619,-2.992145,-0.020497,5.829271,-2.998251
3573173058.248680,5.832803,-2.991976,5.830637,-2.992176,-0.020374,5.830293,-2.998271
3573173058.258680,5.833820,-2.992007,5.831656,-2.992207,-0.020251,5.831314,-2.998292
3573173058.268681,5.834837,-2.992038,5.832675,-2.992238,-0.020128,5.832335,-2.998313
3573173058.278681,5.835853,-2.992068,5.833694,-2.992269,-0.020006,5.833356,-2.998333
3573173058.288681,5.836870,-2.992099,5.834712,-2.992299,-0.019883,5.834377,-2.998354
3573173058.298682,5.837887,-2.992129,5.835731,-2.992330,-0.019760,5.835398,-2.998374
3573173058.308682,5.838904,-2.992160,5.836750,-2.992360,-0.019638,5.836419,-2.998394
3573173058.318682,5.839921,-2.992190,5.837768,-2.992390,-0.019515,5.837440,-2.998414
3573173058.328683,5.840937,-2.992220,5.838787,-2.992420,-0.019392,5.838461,-2.998434
3573173058.338682,5.841954,-2.992250,5.839806,-2.992450,-0.019270,5.839482,-2.998454
3573173058.348683,5.842971,-2.992279,5.840824,-2.992480,-0.019147,5.840503,-2.998473
3573173058.358684,5.843987,-2.992309,5.841843,-2.992510,-0.019024,5.841524,-2.998493
3573173058.368684,5.845004,-2.992338,5.842861,-2.992539,-0.018902,5.842545,-2.998512
3573173058.378685,5.846020,-2.992368,5.843880,-2.992568,-0.018779,5.843565,-2.998531
3573173058.388683,5.847037,-2.992397,5.844898,-2.992598,-0.018657,5.844586,-2.998550
3573173058.398686,5.848053,-2.992426,5.845916,-2.992627,-0.018534,5.845607,-2.998569
3573173058.408686,5.849070,-2.992455,5.846935,-2.992656,-0.018411,5.846628,-2.998588
3573173058.418686,5.850086,-2.992483,5.847953,-2.992684,-0.018289,5.847648,-2.998607
3573173058.428685,5.851103,-2.992512,5.848972,-2.992713,-0.018166,5.848669,-2.998626
3573173058.438686,5.852119,-2.992540,5.849990,-2.992741,-0.018043,5.849690,-2.998644
3573173058.448687,5.853135,-2.992568,5.851008,-2.992770,-0.017921,5.850710,-2.998662
3573173058.458687,5.854152,-2.992597,5.852026,-2.992798,-0.017798,5.851731,-2.998681
3573173058.468688,5.855168,-2.992625,5.853045,-2.992826,-0.017676,5.852752,-2.998699
3573173058.478688,5.856184,-2.992652,5.854063,-2.992854,-0.017553,5.853772,-2.998717
3573173058.488686,5.857200,-2.992680,5.855081,-2.992882,-0.017430,5.854793,-2.998735
3573173058.498687,5.858217,-2.992708,5.856099,-2.992909,-0.017308,5.855813,-2.998752
3573173058.508688,5.859233,-2.992735,5.857117,-2.992937,-0.017185,5.856834,-2.998770
3573173058.518689,5.860249,-2.992762,5.858135,-2.992964,-0.017063,5.857854,-2.998787
3573173058.528689,5.861265,-2.992789,5.859153,-2.992991,-0.016940,5.858874,-2.998805
3573173058.538690,5.862281,-2.992816,5.860171,-2.993018,-0.016818,5.859895,-2.998822
3573173058.548689,5.863297,-2.992843,5.861189,-2.993045,-0.016695,5.860915,-2.998839
3573173058.558691,5.864313,-2.992870,5.862207,-2.993072,-0.016573,5.861936,-2.998856
3573173058.568688,5.865329,-2.992897,5.863225,-2.993099,-0.016450,5.862956,-2.998873
3573173058.578691,5.866345,-2.992923,5.864243,-2.993125,-0.016327,5.863976,-2.998890
3573173058.588690,5.867361,-2.992949,5.865261,-2.993152,-0.016205,5.864996,-2.998906
3573173058.598691,5.868377,-2.992975,5.866279,-2.993178,-0.016082,5.866017,-2.998923
3573173058.608691,5.869393,-2.993001,5.867297,-2.993204,-0.015960,5.867037,-2.998939
3573173058.618691,5.870409,-2.993027,5.868314,-2.993230,-0.015837,5.868057,-2.998955
3573173058.628692,5.871425,-2.993053,5.869332,-2.993255,-0.015715,5.869077,-2.998971
3573173058.638692,5.872441,-2.993078,5.870350,-2.993281,-0.015592,5.870097,-2.998987
3573173058.648693,5.873456,-2.993104,5.871368,-2.993307,-0.015470,5.871117,-2.999003
3573173058.658693,5.874472,-2.993129,5.872385,-2.993332,-0.015347,5.872137,-2.999019
3573173058.668694,5.875488,-2.993154,5.873403,-2.993357,-0.015225,5.873157,-2.999035
3573173058.678693,5.876503,-2.993179,5.874421,-2.993382,-0.015102,5.874177,-2.999050
3573173058.688693,5.877519,-2.993204,5.875438,-2.993407,-0.014980,5.875197,-2.999065
3573173058.698694,5.878535,-2.993229,5.876456,-2.993432,-0.014857,5.876217,-2.999081
3573173058.708695,5.879550,-2.993253,5.877473,-2.993457,-0.014735,5.877237,-2.999096
3573173058.718694,5.880566,-2.993278,5.878491,-2.993481,-0.014612,5.878257,-2.999111
3573173058.728696,5.881581,-2.993302,5.879508,-2.993505,-0.014490,5.879277,-2.999125
3573173058.738695,5.882597,-2.993326,5.880526,-2.993530,-0.014368,5.880297,-2.999140
3573173058.748696,5.883612,-2.993350,5.881543,-2.993554,-0.014245,5.881316,-2.999155
3573173058.758696,5.884628,-2.993374,5.882561,-2.993578,-0.014123,5.882336,-2.999169
3573173058.768695,5.885643,-2.993398,5.883578,-2.993601,-0.014000,5.883356,-2.999184
3573173058.778697,5.886659,-2.993421,5.884595,-2.993625,-0.013878,5.884376,-2.999198
3573173058.788696,5.887674,-2.993444,5.885613,-2.993649,-0.013755,5.885395,-2.999212
3573173058.798697,5.888689,-2.993468,5.886630,-2.993672,-0.013633,5.886415,-2.999226
3573173058.808697,5.889705,-2.993491,5.887647,-2.993695,-0.013510,5.887435,-2.999240
3573173058.818697,5.890720,-2.993514,5.888664,-2.993718,-0.013388,5.888454,-2.999253
3573173058.828698,5.891735,-2.993537,5.889681,-2.993741,-0.013266,5.889474,-2.999267
3573173058.838696,5.892750,-2.993559,5.890699,-2.993764,-0.013143,5.890493,-2.999280
3573173058.848699,5.893766,-2.993582,5.891716,-2.993787,-0.013021,5.891513,-2.999294
3573173058.858698,5.894781,-2.993604,5.892733,-2.993809,-0.012898,5.892532,-2.999307
3573173058.868699,5.895796,-2.993627,5.893750,-2.993832,-0.012776,5.893552,-2.999320
3573173058.878698,5.896811,-2.993649,5.894767,-2.993854,-0.012654,5.894571,-2.999333
3573173058.888699,5.897826,-2.993671,5.895784,-2.993876,-0.012531,5.895590,-2.999346
3573173058.898700,5.898841,-2.993693,5.896801,-2.993898,-0.012409,5.896610,-2.999359
3573173058.908700,5.899856,-2.993714,5.897818,-2.993920,-0.012286,5.897629,-2.999371
3573173058.918701,5.900871,-2.993736,5.898835,-2.993941,-0.012164,5.898648,-2.999384
3573173058.928700,5.901886,-2.993757,5.899852,-2.993963,-0.012042,5.899668,-2.999396
3573173058.938701,5.902901,-2.993779,5.900869,-2.993984,-0.011919,5.900687,-2.999408
3573173058.948701,5.903916,-2.993800,5.901885,-2.994006,-0.011797,5.901706,-2.999420
3573173058.958702,5.904930,-2.993821,5.902902,-2.994027,-0.011675,5.902725,-2.999432
3573173058.968702,5.905945,-2.993842,5.903919,-2.994048,-0.011552,5.903744,-2.999444
3573173058.978702,5.906960,-2.993862,5.904936,-2.994068,-0.011430,5.904764,-2.999456
3573173058.988701,5.907975,-2.993883,5.905952,-2.994089,-0.011308,5.905783,-2.999467
3573173058.998703,5.908990,-2.993903,5.906969,-2.994110,-0.011185,5.906802,-2.999479
3573173059.008703,5.910004,-2.993924,5.907986,-2.994130,-0.011063,5.907821,-2.999490
3573173059.018703,5.911019,-2.993944,5.909002,-2.994150,-0.010941,5.908840,-2.999501
3573173059.028703,5.912034,-2.993964,5.910019,-2.994170,-0.010818,5.909859,-2.999512
3573173059.038704,5.913048,-2.993984,5.911036,-2.994190,-0.010696,5.910878,-2.999523
3573173059.048704,5.914063,-2.994003,5.912052,-2.994210,-0.010574,5.911897,-2.999534
3573173059.058704,5.915077,-2.994023,5.913069,-2.994230,-0.010451,5.912916,-2.999545
3573173059.068705,5.916092,-2.994042,5.914085,-2.994250,-0.010329,5.913934,-2.999556
3573173059.078706,5.917106,-2.994062,5.915102,-2.994269,-0.010207,5.914953,-2.999566
3573173059.088704,5.918121,-2.994081,5.916118,-2.994288,-0.010084,5.915972,-2.999576
3573173059.098705,5.919135,-2.994100,5.917134,-2.994307,-0.009962,5.916991,-2.999587
3573173059.108706,5.920150,-2.994119,5.918151,-2.994326,-0.009840,5.918010,-2.999597
3573173059.118706,5.921164,-2.994137,5.919167,-2.994345,-0.009718,5.919028,-2.999607
3573173059.128706,5.922178,-2.994156,5.920183,-2.994364,-0.009595,5.920047,-2.999616
3573173059.138706,5.923193,-2.994174,5.921200,-2.994382,-0.009473,5.921066,-2.999626
3573173059.148706,5.924207,-2.994193,5.922216,-2.994401,-0.009351,5.922084,-2.999636
3573173059.158708,5.925221,-2.994211,5.923232,-2.994419,-0.009229,5.923103,-2.999645
3573173059.168708,5.926235,-2.994229,5.924248,-2.994437,-0.009106,5.924121,-2.999655
3573173059.178708,5.927250,-2.994247,5.925264,-2.994455,-0.008984,5.925140,-2.999664
3573173059.188707,5.928264,-2.994264,5.926281,-2.994473,-0.008862,5.926158,-2.999673
3573173059.198709,5.929278,-2.994282,5.927297,-2.994491,-0.008739,5.927177,-2.999682
3573173059.208708,5.930292,-2.994299,5.928313,-2.994508,-0.008617,5.928195,-2.999691
3573173059.218709,5.931306,-2.994317,5.929329,-2.994526,-0.008495,5.929214,-2.999699
3573173059.228710,5.932320,-2.994334,5.930345,-2.994543,-0.008373,5.930232,-2.999708
3573173059.238710,5.933334,-2.994351,5.931361,-2.994560,-0.008251,5.931250,-2.999716
3573173059.248710,5.934348,-2.994368,5.932377,-2.994577,-0.008128,5.932269,-2.999725
3573173059.258710,5.935362,-2.994385,5.933393,-2.994594,-0.008006,5.933287,-2.999733
3573173059.268710,5.936376,-2.994401,5.934408,-2.994611,-0.007884,5.934305,-2.999741
3573173059.278711,5.937390,-2.994418,5.935424,-2.994628,-0.007762,5.935323,-2.999749
3573173059.288710,5.938403,-2.994434,5.936440,-2.994644,-0.007639,5.936342,-2.999757
3573173059.298712,5.939417,-2.994450,5.937456,-2.994660,-0.007517,5.937360,-2.999765
3573173059.308712,5.940431,-2.994466,5.938472,-2.994677,-0.007395,5.938378,-2.999772
3573173059.318712,5.941445,-2.994482,5.939487,-2.994693,-0.007273,5.939396,-2.999780
3573173059.328712,5.942459,-2.994498,5.940503,-2.994708,-0.007151,5.940414,-2.999787
3573173059.338712,5.943472,-2.994513,5.941519,-2.994724,-0.007029,5.941432,-2.999794
3573173059.348713,5.944486,-2.994529,5.942534,-2.994740,-0.006906,5.942450,-2.999801
3573173059.358713,5.945500,-2.994544,5.943550,-2.994755,-0.006784,5.943468,-2.999808
3573173059.368714,5.946513,-2.994559,5.944566,-2.994771,-0.006662,5.944486,-2.999815
3573173059.378714,5.947527,-2.994575,5.945581,-2.994786,-0.006540,5.945504,-2.999822
3573173059.388713,5.948540,-2.994589,5.946597,-2.994801,-0.006418,5.946522,-2.999828
3573173059.398715,5.949554,-2.994604,5.947612,-2.994816,-0.006295,5.947540,-2.999835
3573173059.408715,5.950567,-2.994619,5.948628,-2.994831,-0.006173,5.948558,-2.999841
3573173059.418715,5.951581,-2.994633,5.949643,-2.994845,-0.006051,5.949575,-2.999847
3573173059.428715,5.952594,-2.994648,5.950658,-2.994860,-0.005929,5.950593,-2.999854
3573173059.438715,5.953607,-2.994662,5.951674,-2.994874,-0.005807,5.951611,-2.999860
3573173059.448716,5.954621,-2.994676,5.952689,-2.994888,-0.005685,5.952629,-2.999865
3573173059.458716,5.955634,-2.994690,5.953704,-2.994902,-0.005563,5.953646,-2.999871
3573173059.468717,5.956647,-2.994704,5.954720,-2.994916,-0.005440,5.954664,-2.999877
3573173059.478717,5.957661,-2.994717,5.955735,-2.994930,-0.005318,5.955682,-2.999882
3573173059.488717,5.958674,-2.994731,5.956750,-2.994944,-0.005196,5.956699,-2.999888
3573173059.498716,5.959687,-2.994744,5.957765,-2.994957,-0.005074,5.957717,-2.999893
3573173059.508718,5.960700,-2.994757,5.958781,-2.994971,-0.004952,5.958734,-2.999898
3573173059.518718,5.961713,-2.994771,5.959796,-2.994984,-0.004830,5.959752,-2.999903
3573173059.528719,5.962726,-2.994783,5.960811,-2.994997,-0.004708,5.960769,-2.999908
3573173059.538718,5.963740,-2.994796,5.961826,-2.995010,-0.004586,5.961787,-2.999912
3573173059.548719,5.964753,-2.994809,5.962841,-2.995023,-0.004464,5.962804,-2.999917
3573173059.558719,5.965766,-2.994821,5.963856,-2.995035,-0.004342,5.963821,-2.999921
3573173059.568717,5.966779,-2.994834,5.964871,-2.995048,-0.004219,5.964839,-2.999926
3573173059.578720,5.967792,-2.994846,5.965886,-2.995060,-0.004097,5.965856,-2.999930
3573173059.588718,5.968804,-2.994858,5.966901,-2.995073,-0.003975,5.966873,-2.999934
3573173059.598721,5.969817,-2.994870,5.967915,-2.995085,-0.003853,5.967891,-2.999938
3573173059.608721,5.970830,-2.994882,5.968930,-2.995097,-0.003731,5.968908,-2.999942
3573173059.618721,5.971843,-2.994894,5.969945,-2.995109,-0.003609,5.969925,-2.999946
3573173059.628721,5.972856,-2.994905,5.970960,-2.995120,-0.003487,5.970942,-2.999949
3573173059.638721,5.973869,-2.994917,5.971975,-2.995132,-0.003365,5.971959,-2.999953
3573173059.648722,5.974881,-2.994928,5.972989,-2.995143,-0.003243,5.972976,-2.999956
3573173059.658722,5.975894,-2.994939,5.974004,-2.995155,-0.003121,5.973993,-2.999959
3573173059.668722,5.976907,-2.994950,5.975019,-2.995166,-0.002999,5.975011,-2.999963
3573173059.678722,5.977919,-2.994961,5.976033,-2.995177,-0.002877,5.976028,-2.999966
3573173059.688723,5.978932,-2.994972,5.977048,-2.995188,-0.002755,5.977044,-2.999968
3573173059.698723,5.979944,-2.994982,5.978062,-2.995198,-0.002633,5.978061,-2.999971
3573173059.708724,5.980957,-2.994993,5.979077,-2.995209,-0.002511,5.979078,-2.999974
3573173059.718724,5.981969,-2.995003,5.980091,-2.995219,-0.002389,5.980095,-2.999976
3573173059.728724,5.982982,-2.995013,5.981106,-2.995230,-0.002267,5.981112,-2.999979
3573173059.738724,5.983994,-2.995023,5.982120,-2.995240,-0.002145,5.982129,-2.999981
3573173059.748724,5.985007,-2.995033,5.983135,-2.995250,-0.002023,5.983146,-2.999983
3573173059.758725,5.986019,-2.995043,5.984149,-2.995260,-0.001901,5.984162,-2.999985
3573173059.768725,5.987032,-2.995052,5.985163,-2.995269,-0.001779,5.985179,-2.999987
3573173059.778725,5.988044,-2.995062,5.986178,-2.995279,-0.001657,5.986196,-2.999989
3573173059.788725,5.989056,-2.995071,5.987192,-2.995288,-0.001535,5.987212,-2.999990
3573173059.798726,5.990068,-2.995080,5.988206,-2.995298,-0.001413,5.988229,-2.999992
3573173059.808726,5.991081,-2.995089,5.989220,-2.995307,-0.001291,5.989246,-2.999993
3573173059.818726,5.992093,-2.995098,5.990235,-2.995316,-0.001169,5.990262,-2.999994
3573173059.828727,5.993105,-2.995107,5.991249,-2.995325,-0.001047,5.991279,-2.999995
3573173059.838728,5.994117,-2.995115,5.992263,-2.995334,-0.000925,5.992295,-2.999996
3573173059.848727,5.995129,-2.995124,5.993277,-2.995342,-0.000803,5.993312,-2.999997
3573173059.858728,5.996141,-2.995132,5.994291,-2.995351,-0.000681,5.994328,-2.999998
3573173059.868728,5.997153,-2.995140,5.995305,-2.995359,-0.000559,5.995344,-2.999999
3573173059.878728,5.998165,-2.995148,5.996319,-2.995367,-0.000437,5.996361,-2.999999
3573173059.888727,5.999177,-2.995156,5.997333,-2.995376,-0.000315,5.997377,-3.000000
3573173059.898729,6.000189,-2.995164,5.998347,-2.995383,-0.000193,5.998393,-3.000000
3573173059.908730,6.001201,-2.995172,5.999361,-2.995391,-0.000071,5.999410,-3.000000
3573173059.918730,6.002213,-2.995179,6.000375,-2.995399,0.000051,6.000426,-3.000000
3573173059.928730,6.003225,-2.995187,6.001389,-2.995406,0.000173,6.001442,-3.000000
3573173059.938730,6.004237,-2.995194,6.002402,-2.995414,0.000295,6.002458,-3.000000
3573173059.948730,6.005248,-2.995201,6.003416,-2.995421,0.000417,6.003475,-2.999999
3573173059.958731,6.006260,-2.995208,6.004430,-2.995428,0.000539,6.004491,-2.999999
3573173059.968730,6.007272,-2.995215,6.005444,-2.995435,0.000661,6.005507,-2.999998
3573173059.978731,6.008284,-2.995221,6.006457,-2.995442,0.000783,6.006523,-2.999997
3573173059.988730,6.009295,-2.995228,6.007471,-2.995449,0.000905,6.007539,-2.999997
3573173059.998732,6.010307,-2.995234,6.008485,-2.995455,0.001027,6.008555,-2.999996
3573173060.008732,6.011318,-2.995240,6.009498,-2.995462,0.001148,6.009571,-2.999995
3573173060.018732,6.012330,-2.995247,6.010512,-2.995468,0.001270,6.010587,-2.999993
3573173060.028732,6.013341,-2.995253,6.011525,-2.995474,0.001392,6.011603,-2.999992
3573173060.038733,6.014353,-2.995258,6.012539,-2.995480,0.001514,6.012618,-2.999990
3573173060.048734,6.015364,-2.995264,6.013552,-2.995486,0.001636,6.013634,-2.999989
3573173060.058733,6.016376,-2.995270,6.014566,-2.995492,0.001758,6.014650,-2.999987
3573173060.068734,6.017387,-2.995275,6.015579,-2.995497,0.001880,6.015666,-2.999985
3573173060.078734,6.018399,-2.995280,6.016592,-2.995503,0.002002,6.016681,-2.999983
3573173060.088734,6.019410,-2.995285,6.017606,-2.995508,0.002124,6.017697,-2.999981
3573173060.098734,6.020421,-2.995290,6.018619,-2.995513,0.002246,6.018713,-2.999979
3573173060.108735,6.021432,-2.995295,6.019632,-2.995518,0.002367,6.019728,-2.999977
3573173060.118735,6.022444,-2.995300,6.020645,-2.995523,0.002489,6.020744,-2.999974
3573173060.128736,6.023455,-2.995305,6.021659,-2.995528,0.002611,6.021760,-2.999972
3573173060.138736,6.024466,-2.995309,6.022672,-2.995532,0.002733,6.022775,-2.999969
3573173060.148736,6.025477,-2.995313,6.023685,-2.995537,0.002855,6.023791,-2.999966
3573173060.158736,6.026488,-2.995318,6.024698,-2.995541,0.002977,6.024806,-2.999963
3573173060.168737,6.027499,-2.995322,6.025711,-2.995545,0.003099,6.025822,-2.999960
3573173060.178737,6.028510,-2.995325,6.026724,-2.995550,0.003220,6.026837,-2.999957
3573173060.188736,6.029521,-2.995329,6.027737,-2.995553,0.003342,6.027852,-2.999953
3573173060.198738,6.030532,-2.995333,6.028750,-2.995557,0.003464,6.028868,-2.999950
3573173060.208738,6.031543,-2.995336,6.029763,-2.995561,0.003586,6.029883,-2.999946
3573173060.218740,6.032554,-2.995340,6.030776,-2.995564,0.003708,6.030898,-2.999943
3573173060.228738,6.033565,-2.995343,6.031789,-2.995568,0.003830,6.031914,-2.999939
3573173060.238739,6.034576,-2.995346,6.032802,-2.995571,0.003952,6.032929,-2.999935
3573173060.248739,6.035587,-2.995349,6.033814,-2.995574,0.004073,6.033944,-2.999931
3573173060.258740,6.036598,-2.995352,6.034827,-2.995577,0.004195,6.034959,-2.999927
3573173060.268740,6.037608,-2.995354,6.035840,-2.995580,0.004317,6.035974,-2.999922
3573173060.278740,6.038619,-2.995357,6.036853,-2.995583,0.004439,6.036989,-2.999918
3573173060.288739,6.039630,-2.995359,6.037865,-2.995585,0.004561,6.038004,-2.999913
