Absolute Time,x_in,y_in,x_hat,y_hat,psi_d,x_d,y_d
3573174282.457445,0.547508,4.333002,0.848590,4.001039,-2.500433,3.762611,1.332348
3573174282.467446,0.550765,4.318751,0.847643,3.989841,-2.499432,3.760540,1.330801
3573174282.477445,0.554152,4.304440,0.846677,3.978531,-2.498433,3.758477,1.329256
3573174282.487445,0.557659,4.290072,0.845690,3.967107,-2.497437,3.756423,1.327716
3573174282.497445,0.561278,4.275650,0.844676,3.955568,-2.496443,3.754378,1.326178
3573174282.507447,0.564998,4.261178,0.843630,3.943915,-2.495451,3.752342,1.324644
3573174282.517445,0.568812,4.246660,0.842549,3.932147,-2.494462,3.750315,1.323113
3573174282.527447,0.572708,4.232098,0.841427,3.920264,-2.493474,3.748296,1.321586
3573174282.537447,0.576678,4.217496,0.840258,3.908266,-2.492489,3.746285,1.320062
3573174282.547449,0.580711,4.202860,0.839038,3.896154,-2.491507,3.744284,1.318542
3573174282.557447,0.584797,4.188193,0.837761,3.883927,-2.490526,3.742291,1.317025
3573174282.567446,0.588927,4.173499,0.836421,3.871588,-2.489548,3.740306,1.315511
3573174282.577448,0.593090,4.158783,0.835012,3.859137,-2.488572,3.738330,1.314001
3573174282.587448,0.597277,4.144049,0.833529,3.846576,-2.487598,3.736362,1.312494
3573174282.597448,0.601480,4.129302,0.831965,3.833907,-2.486627,3.734402,1.310990
3573174282.607450,0.605688,4.114546,0.830314,3.821132,-2.485657,3.732450,1.309490
3573174282.617448,0.609893,4.099785,0.828571,3.808253,-2.484690,3.730506,1.307992
3573174282.627450,0.614087,4.085025,0.826729,3.795274,-2.483724,3.728570,1.306498
3573174282.637450,0.618262,4.070271,0.824781,3.782197,-2.482761,3.726642,1.305006
3573174282.647450,0.622409,4.055525,0.822722,3.769026,-2.481799,3.724721,1.303517
3573174282.657450,0.626522,4.040794,0.820545,3.755765,-2.480839,3.722807,1.302031
3573174282.667452,0.630595,4.026081,0.818244,3.742417,-2.479881,3.720900,1.300548
3573174282.677451,0.634620,4.011391,0.815814,3.728989,-2.478925,3.719001,1.299067
3573174282.687451,0.638591,3.996728,0.813247,3.715483,-2.477970,3.717108,1.297588
3573174282.697452,0.642504,3.982096,0.810539,3.701906,-2.477016,3.715222,1.296112
3573174282.707452,0.646353,3.967499,0.807684,3.688263,-2.476065,3.713343,1.294638
3573174282.717453,0.650134,3.952941,0.804675,3.674560,-2.475114,3.711469,1.293166
3573174282.727453,0.653842,3.938427,0.801508,3.660802,-2.474165,3.709602,1.291696
3573174282.737452,0.657473,3.923958,0.798178,3.646997,-2.473217,3.707741,1.290228
3573174282.747452,0.661026,3.909540,0.794680,3.633151,-2.472270,3.705885,1.288761
3573174282.757453,0.664495,3.895175,0.791009,3.619270,-2.471324,3.704035,1.287296
3573174282.767453,0.667879,3.880867,0.787160,3.605362,-2.470379,3.702191,1.285833
3573174282.777454,0.671176,3.866618,0.783130,3.591435,-2.469435,3.700351,1.284370
3573174282.787455,0.674383,3.852431,0.778916,3.577496,-2.468492,3.698517,1.282909
3573174282.797454,0.677499,3.838310,0.774513,3.563553,-2.467549,3.696687,1.281449
3573174282.807455,0.680524,3.824256,0.769918,3.549614,-2.466607,3.694862,1.279990
3573174282.817454,0.683454,3.810273,0.765130,3.535687,-2.465665,3.693042,1.278531
3573174282.827456,0.686291,3.796361,0.760145,3.521781,-2.464724,3.691226,1.277073
3573174282.837456,0.689033,3.782525,0.754962,3.507903,-2.463784,3.689414,1.275616
3573174282.847456,0.691681,3.768764,0.749579,3.494064,-2.462843,3.687606,1.274159
3573174282.857456,0.694234,3.755081,0.743995,3.480271,-2.461903,3.685802,1.272703
3573174282.867458,0.696691,3.741478,0.738209,3.466532,-2.460963,3.684002,1.271247
3573174282.877457,0.699055,3.727956,0.732221,3.452858,-2.460023,3.682205,1.269790
3573174282.887458,0.701324,3.714517,0.726031,3.439256,-2.459083,3.680412,1.268334
3573174282.897458,0.703500,3.701161,0.719640,3.425736,-2.458143,3.678622,1.266878
3573174282.907457,0.705583,3.687890,0.713049,3.412306,-2.457203,3.676835,1.265421
3573174282.917458,0.707575,3.674705,0.706258,3.398975,-2.456262,3.675051,1.263964
3573174282.927458,0.709475,3.661606,0.699269,3.385751,-2.455321,3.673270,1.262507
3573174282.937459,0.711286,3.648594,0.692086,3.372644,-2.454380,3.671492,1.261049
3573174282.947459,0.713008,3.635670,0.684710,3.359661,-2.453439,3.669716,1.259590
3573174282.957459,0.714642,3.622834,0.677144,3.346811,-2.452497,3.667943,1.258131
3573174282.967460,0.716189,3.610087,0.669391,3.334101,-2.451555,3.666173,1.256671
3573174282.977461,0.717651,3.597429,0.661456,3.321541,-2.450612,3.664405,1.255211
3573174282.987461,0.719030,3.584860,0.653342,3.309138,-2.449668,3.662639,1.253749
3573174282.997460,0.720325,3.572381,0.645055,3.296898,-2.448724,3.660876,1.252287
3573174283.007460,0.721539,3.559990,0.636597,3.284830,-2.447779,3.659115,1.250823
3573174283.017460,0.722674,3.547690,0.627975,3.272941,-2.446834,3.657355,1.249358
3573174283.027462,0.723729,3.535478,0.619195,3.261238,-2.445888,3.655598,1.247892
3573174283.037462,0.724707,3.523356,0.610261,3.249726,-2.444940,3.653843,1.246425
3573174283.047462,0.725609,3.511324,0.601180,3.238412,-2.443992,3.652089,1.244957
3573174283.057462,0.726436,3.499380,0.591957,3.227303,-2.443044,3.650338,1.243487
3573174283.067463,0.727190,3.487525,0.582601,3.216403,-2.442094,3.648588,1.242016
3573174283.077463,0.727871,3.475758,0.573116,3.205718,-2.441143,3.646839,1.240544
3573174283.087463,0.728482,3.464080,0.563510,3.195254,-2.440191,3.645093,1.239070
3573174283.097463,0.729023,3.452490,0.553790,3.185014,-2.439239,3.643348,1.237594
3573174283.107463,0.729495,3.440988,0.543964,3.175003,-2.438285,3.641604,1.236117
3573174283.117464,0.729900,3.429573,0.534038,3.165226,-2.437330,3.639862,1.234639
3573174283.127464,0.730238,3.418245,0.524021,3.155684,-2.436375,3.638122,1.233159
3573174283.137465,0.730512,3.407005,0.513919,3.146383,-2.435418,3.636383,1.231677
3573174283.147464,0.730721,3.395850,0.503741,3.137324,-2.434460,3.634645,1.230193
3573174283.157464,0.730867,3.384782,0.493494,3.128511,-2.433501,3.632909,1.228708
3573174283.167466,0.730951,3.373801,0.483187,3.119944,-2.432540,3.631174,1.227221
3573174283.177466,0.730975,3.362905,0.472826,3.111628,-2.431579,3.629440,1.225733
3573174283.187465,0.730938,3.352094,0.462420,3.103562,-2.430616,3.627708,1.224242
3573174283.197466,0.730842,3.341370,0.451977,3.095748,-2.429652,3.625977,1.222750
3573174283.207467,0.730688,3.330730,0.441504,3.088186,-2.428687,3.624248,1.221256
3573174283.217466,0.730476,3.320175,0.431009,3.080878,-2.427721,3.622519,1.219761
3573174283.227467,0.730208,3.309706,0.420501,3.073824,-2.426754,3.620792,1.218263
3573174283.237467,0.729885,3.299321,0.409986,3.067022,-2.425785,3.619067,1.216764
3573174283.247468,0.729506,3.289021,0.399473,3.060474,-2.424815,3.617342,1.215262
3573174283.257468,0.729074,3.278806,0.388968,3.054177,-2.423844,3.615619,1.213759
3573174283.267468,0.728588,3.268676,0.378479,3.048131,-2.422871,3.613897,1.212254
3573174283.277468,0.728050,3.258630,0.368014,3.042335,-2.421898,3.612176,1.210748
3573174283.287469,0.727460,3.248670,0.357579,3.036787,-2.420923,3.610457,1.209239
3573174283.297469,0.726820,3.238795,0.347182,3.031486,-2.419946,3.608739,1.207729
3573174283.307470,0.726129,3.229004,0.336829,3.026428,-2.418969,3.607022,1.206216
3573174283.317469,0.725389,3.219300,0.326526,3.021612,-2.417990,3.605306,1.204702
3573174283.327470,0.724599,3.209680,0.316281,3.017036,-2.417010,3.603592,1.203186
3573174283.337469,0.723762,3.200147,0.306100,3.012696,-2.416029,3.601879,1.201668
3573174283.347470,0.722878,3.190700,0.295988,3.008589,-2.415046,3.600167,1.200149
3573174283.357471,0.721947,3.181339,0.285951,3.004713,-2.414063,3.598457,1.198627
3573174283.367471,0.720970,3.172065,0.275996,3.001064,-2.413078,3.596748,1.197104
3573174283.377470,0.719948,3.162878,0.266128,2.997639,-2.412092,3.595041,1.195579
3573174283.387471,0.718882,3.153779,0.256351,2.994433,-2.411104,3.593334,1.194052
3573174283.397471,0.717772,3.144767,0.246671,2.991444,-2.410115,3.591630,1.192523
3573174283.407474,0.716619,3.135845,0.237094,2.988668,-2.409126,3.589927,1.190993
3573174283.417473,0.715423,3.127011,0.227623,2.986099,-2.408135,3.588225,1.189461
3573174283.427472,0.714187,3.118266,0.218262,2.983735,-2.407142,3.586525,1.187928
3573174283.437474,0.712909,3.109612,0.209017,2.981572,-2.406149,3.584826,1.186392
3573174283.447473,0.711592,3.101048,0.199891,2.979604,-2.405155,3.583129,1.184855
3573174283.457473,0.710236,3.092575,0.190888,2.977828,-2.404159,3.581434,1.183317
3573174283.467474,0.708841,3.084194,0.182011,2.976239,-2.403162,3.579740,1.181777
3573174283.477475,0.707409,3.075905,0.173264,2.974832,-2.402164,3.578048,1.180235
3573174283.487475,0.705940,3.067709,0.164650,2.973605,-2.401166,3.576358,1.178692
3573174283.497475,0.704435,3.059606,0.156172,2.972551,-2.400166,3.574669,1.177147
3573174283.507475,0.702895,3.051598,0.147832,2.971667,-2.399165,3.572982,1.175601
3573174283.517474,0.701321,3.043684,0.139634,2.970947,-2.398163,3.571298,1.174054
3573174283.527475,0.699714,3.035867,0.131578,2.970388,-2.397160,3.569615,1.172505
3573174283.537476,0.698074,3.028145,0.123668,2.969985,-2.396156,3.567934,1.170955
3573174283.547477,0.696403,3.020520,0.115906,2.969734,-2.395152,3.566255,1.169404
3573174283.557476,0.694701,3.012992,0.108292,2.969629,-2.394146,3.564579,1.167851
3573174283.567476,0.692969,3.005563,0.100830,2.969668,-2.393140,3.562904,1.166298
3573174283.577476,0.691208,2.998233,0.093519,2.969844,-2.392132,3.561232,1.164743
3573174283.587477,0.689420,2.991002,0.086362,2.970155,-2.391124,3.559562,1.163188
3573174283.597478,0.687605,2.983871,0.079359,2.970595,-2.390116,3.557894,1.161631
3573174283.607478,0.685763,2.976842,0.072511,2.971161,-2.389106,3.556229,1.160074
3573174283.617478,0.683897,2.969914,0.065820,2.971848,-2.388096,3.554566,1.158515
3573174283.627479,0.682007,2.963088,0.059285,2.972653,-2.387086,3.552906,1.156956
3573174283.637479,0.680094,2.956366,0.052907,2.973570,-2.386074,3.551249,1.155396
3573174283.647480,0.678159,2.949747,0.046686,2.974597,-2.385063,3.549594,1.153836
3573174283.657479,0.676203,2.943232,0.040623,2.975730,-2.384050,3.547942,1.152275
3573174283.667480,0.674227,2.936823,0.034717,2.976964,-2.383038,3.546292,1.150713
3573174283.677480,0.672233,2.930519,0.028969,2.978295,-2.382025,3.544646,1.149152
3573174283.687479,0.670220,2.924321,0.023378,2.979722,-2.381011,3.543003,1.147589
3573174283.697480,0.668191,2.918230,0.017944,2.981238,-2.379997,3.541362,1.146027
3573174283.707480,0.666147,2.912247,0.012667,2.982843,-2.378984,3.539725,1.144464
3573174283.717481,0.664087,2.906372,0.007546,2.984531,-2.377969,3.538091,1.142902
3573174283.727481,0.662014,2.900606,0.002580,2.986299,-2.376955,3.536461,1.141339
3573174283.737483,0.659929,2.894950,-0.002231,2.988145,-2.375941,3.534833,1.139777
3573174283.747482,0.657833,2.889403,-0.006888,2.990066,-2.374927,3.533210,1.138214
3573174283.757482,0.655726,2.883967,-0.011392,2.992058,-2.373912,3.531590,1.136652
3573174283.767482,0.653610,2.878642,-0.015743,2.994118,-2.372898,3.529973,1.135090
3573174283.777482,0.651486,2.873428,-0.019944,2.996245,-2.371884,3.528361,1.133529
3573174283.787483,0.649355,2.868327,-0.023994,2.998434,-2.370870,3.526752,1.131969
3573174283.797483,0.647219,2.863339,-0.027895,3.000683,-2.369857,3.525147,1.130409
3573174283.807484,0.645078,2.858464,-0.031648,3.002991,-2.368844,3.523546,1.128850
3573174283.817484,0.642933,2.853702,-0.035255,3.005353,-2.367831,3.521950,1.127291
3573174283.827484,0.640786,2.849055,-0.038716,3.007769,-2.366819,3.520358,1.125734
3573174283.837485,0.638638,2.844523,-0.042033,3.010236,-2.365808,3.518770,1.124178
3573174283.847484,0.636489,2.840106,-0.045208,3.012752,-2.364797,3.517186,1.122623
3573174283.857484,0.634342,2.835805,-0.048241,3.015314,-2.363787,3.515607,1.121069
3573174283.867486,0.632196,2.831619,-0.051134,3.017921,-2.362777,3.514033,1.119517
3573174283.877485,0.630054,2.827551,-0.053889,3.020571,-2.361769,3.512463,1.117967
3573174283.887486,0.627917,2.823599,-0.056507,3.023262,-2.360761,3.510899,1.116418
3573174283.897486,0.625785,2.819764,-0.058989,3.025992,-2.359755,3.509339,1.114871
3573174283.907486,0.623659,2.816048,-0.061338,3.028760,-2.358749,3.507784,1.113325
3573174283.917487,0.621542,2.812449,-0.063554,3.031564,-2.357745,3.506235,1.111782
3573174283.927486,0.619433,2.808969,-0.065639,3.034403,-2.356742,3.504691,1.110241
3573174283.937487,0.617335,2.805608,-0.067595,3.037276,-2.355740,3.503152,1.108703
3573174283.947488,0.615248,2.802366,-0.069424,3.040180,-2.354740,3.501618,1.107167
3573174283.957488,0.613173,2.799243,-0.071126,3.043116,-2.353741,3.500091,1.105633
3573174283.967488,0.611111,2.796241,-0.072703,3.046081,-2.352744,3.498569,1.104102
3573174283.977488,0.609064,2.793358,-0.074158,3.049074,-2.351749,3.497053,1.102574
3573174283.987489,0.607033,2.790596,-0.075491,3.052096,-2.350755,3.495543,1.101049
3573174283.997488,0.605019,2.787954,-0.076705,3.055144,-2.349763,3.494038,1.099527
3573174284.007490,0.603023,2.785434,-0.077800,3.058218,-2.348774,3.492541,1.098008
3573174284.017488,0.601046,2.783034,-0.078778,3.061317,-2.347786,3.491049,1.096492
3573174284.027491,0.599089,2.780756,-0.079641,3.064441,-2.346800,3.489564,1.094980
3573174284.037490,0.597153,2.778600,-0.080391,3.067588,-2.345817,3.488085,1.093472
3573174284.047491,0.595240,2.776565,-0.081029,3.070758,-2.344835,3.486613,1.091968
3573174284.057490,0.593350,2.774653,-0.081556,3.073950,-2.343857,3.485147,1.090467
3573174284.067492,0.591485,2.772863,-0.081974,3.077164,-2.342881,3.483689,1.088971
3573174284.077492,0.589645,2.771195,-0.082284,3.080400,-2.341907,3.482237,1.087478
3573174284.087492,0.587833,2.769650,-0.082489,3.083657,-2.340936,3.480793,1.085990
3573174284.097492,0.586048,2.768228,-0.082589,3.086935,-2.339968,3.479355,1.084507
3573174284.107492,0.584292,2.766928,-0.082586,3.090233,-2.339003,3.477925,1.083029
3573174284.117491,0.582566,2.765752,-0.082481,3.093552,-2.338041,3.476503,1.081555
3573174284.127493,0.580871,2.764699,-0.082276,3.096890,-2.337081,3.475088,1.080086
3573174284.137493,0.579208,2.763769,-0.081972,3.100248,-2.336125,3.473680,1.078622
3573174284.147493,0.577578,2.762962,-0.081570,3.103626,-2.335173,3.472281,1.077164
3573174284.157494,0.575983,2.762279,-0.081073,3.107023,-2.334224,3.470889,1.075711
3573174284.167494,0.574423,2.761719,-0.080480,3.110440,-2.333278,3.469505,1.074264
3573174284.177494,0.572899,2.761282,-0.079794,3.113877,-2.332336,3.468129,1.072822
3573174284.187494,0.571412,2.760970,-0.079016,3.117333,-2.331397,3.466762,1.071387
3573174284.197495,0.569963,2.760781,-0.078148,3.120808,-2.330463,3.465403,1.069957
3573174284.207495,0.568554,2.760715,-0.077189,3.124304,-2.329532,3.464052,1.068534
3573174284.217495,0.567185,2.760773,-0.076142,3.127819,-2.328606,3.462710,1.067117
3573174284.227496,0.565857,2.760955,-0.075008,3.131354,-2.327683,3.461377,1.065706
3573174284.237495,0.564572,2.761260,-0.073788,3.134909,-2.326765,3.460052,1.064303
3573174284.247496,0.563329,2.761689,-0.072483,3.138484,-2.325851,3.458737,1.062906
3573174284.257497,0.562130,2.762241,-0.071095,3.142080,-2.324942,3.457430,1.061516
3573174284.267498,0.560977,2.762917,-0.069624,3.145697,-2.324037,3.456133,1.060134
3573174284.277497,0.559869,2.763716,-0.068072,3.149335,-2.323137,3.454845,1.058759
3573174284.287498,0.558808,2.764638,-0.066439,3.152994,-2.322241,3.453566,1.057391
3573174284.297498,0.557794,2.765683,-0.064728,3.156674,-2.321351,3.452296,1.056032
3573174284.307498,0.556829,2.766852,-0.062938,3.160377,-2.320465,3.451037,1.054680
3573174284.317497,0.555914,2.768143,-0.061072,3.164102,-2.319585,3.449786,1.053336
3573174284.327500,0.555048,2.769557,-0.059129,3.167850,-2.318710,3.448546,1.052000
3573174284.337499,0.554233,2.771093,-0.057111,3.171621,-2.317840,3.447316,1.050673
3573174284.347499,0.553470,2.772752,-0.055019,3.175415,-2.316975,3.446096,1.049354
3573174284.357498,0.552759,2.774532,-0.052855,3.179233,-2.316117,3.444885,1.048044
3573174284.367500,0.552102,2.776435,-0.050618,3.183075,-2.315264,3.443686,1.046742
3573174284.377500,0.551498,2.778458,-0.048310,3.186942,-2.314416,3.442496,1.045450
3573174284.387501,0.550949,2.780604,-0.045932,3.190834,-2.313575,3.441317,1.044167
3573174284.397501,0.550454,2.782870,-0.043485,3.194752,-2.312739,3.440148,1.042893
3573174284.407501,0.550016,2.785257,-0.040970,3.198696,-2.311910,3.438991,1.041629
3573174284.417501,0.549633,2.787764,-0.038387,3.202666,-2.311087,3.437844,1.040375
3573174284.427501,0.549308,2.790391,-0.035738,3.206663,-2.310270,3.436708,1.039130
3573174284.437502,0.549040,2.793138,-0.033024,3.210688,-2.309460,3.435582,1.037896
3573174284.447502,0.548830,2.796005,-0.030244,3.214741,-2.308656,3.434468,1.036671
3573174284.457502,0.548678,2.798990,-0.027401,3.218822,-2.307859,3.433366,1.035458
3573174284.467504,0.548585,2.802093,-0.024495,3.222932,-2.307069,3.432274,1.034254
3573174284.477502,0.548552,2.805315,-0.021527,3.227072,-2.306285,3.431194,1.033061
3573174284.487503,0.548578,2.808654,-0.018497,3.231242,-2.305509,3.430125,1.031879
3573174284.497503,0.548664,2.812111,-0.015407,3.235442,-2.304740,3.429068,1.030709
3573174284.507504,0.548810,2.815684,-0.012258,3.239673,-2.303978,3.428023,1.029549
3573174284.517504,0.549018,2.819374,-0.009050,3.243935,-2.303223,3.426989,1.028400
3573174284.527505,0.549286,2.823179,-0.005783,3.248230,-2.302476,3.425968,1.027264
3573174284.537504,0.549615,2.827099,-0.002460,3.252557,-2.301736,3.424958,1.026138
3573174284.547505,0.550006,2.831134,0.000919,3.256917,-2.301004,3.423961,1.025025
3573174284.557506,0.550459,2.835283,0.004354,3.261311,-2.300280,3.422975,1.023923
3573174284.567503,0.550973,2.839545,0.007843,3.265739,-2.299563,3.422002,1.022834
3573174284.577506,0.551548,2.843921,0.011386,3.270201,-2.298855,3.421041,1.021757
3573174284.587506,0.552186,2.848409,0.014981,3.274699,-2.298154,3.420093,1.020692
3573174284.597506,0.552886,2.853008,0.018629,3.279232,-2.297462,3.419157,1.019640
3573174284.607508,0.553647,2.857718,0.022328,3.283801,-2.296778,3.418234,1.018601
3573174284.617506,0.554470,2.862539,0.026078,3.288407,-2.296103,3.417323,1.017575
3573174284.627508,0.555355,2.867470,0.029876,3.293051,-2.295436,3.416426,1.016561
3573174284.637508,0.556301,2.872509,0.033724,3.297732,-2.294777,3.415541,1.015561
3573174284.647508,0.557309,2.877657,0.037619,3.302451,-2.294127,3.414669,1.014574
3573174284.657508,0.558377,2.882913,0.041561,3.307209,-2.293486,3.413810,1.013601
3573174284.667509,0.559507,2.888275,0.045549,3.312006,-2.292854,3.412964,1.012641
3573174284.677508,0.560698,2.893744,0.049582,3.316843,-2.292231,3.412132,1.011695
3573174284.687509,0.561949,2.899318,0.053659,3.321720,-2.291617,3.411312,1.010763
3573174284.697509,0.563260,2.904997,0.057779,3.326638,-2.291012,3.410506,1.009845
3573174284.707510,0.564630,2.910779,0.061942,3.331597,-2.290417,3.409713,1.008941
3573174284.717509,0.566060,2.916665,0.066146,3.336598,-2.289830,3.408934,1.008052
3573174284.727510,0.567549,2.922653,0.070390,3.341641,-2.289254,3.408169,1.007176
3573174284.737510,0.569097,2.928743,0.074674,3.346727,-2.288686,3.407417,1.006316
3573174284.747510,0.570702,2.934934,0.078997,3.351856,-2.288128,3.406678,1.005470
3573174284.757511,0.572365,2.941225,0.083356,3.357028,-2.287580,3.405953,1.004639
3573174284.767511,0.574085,2.947615,0.087753,3.362245,-2.287042,3.405243,1.003822
3573174284.777512,0.575860,2.954103,0.092184,3.367506,-2.286514,3.404546,1.003021
3573174284.787512,0.577692,2.960688,0.096650,3.372813,-2.285995,3.403862,1.002235
3573174284.797512,0.579578,2.967371,0.101150,3.378164,-2.285487,3.403193,1.001465
3573174284.807512,0.581518,2.974149,0.105681,3.383562,-2.284989,3.402538,1.000709
3573174284.817512,0.583512,2.981021,0.110244,3.389006,-2.284500,3.401897,0.999969
3573174284.827513,0.585558,2.987988,0.114837,3.394497,-2.284023,3.401270,0.999245
3573174284.837513,0.587656,2.995049,0.119458,3.400036,-2.283555,3.400658,0.998537
3573174284.847513,0.589805,3.002201,0.124108,3.405622,-2.283098,3.400059,0.997844
3573174284.857514,0.592004,3.009445,0.128784,3.411256,-2.282651,3.399475,0.997167
3573174284.867515,0.594251,3.016779,0.133486,3.416939,-2.282215,3.398905,0.996506
3573174284.877514,0.596547,3.024203,0.138211,3.422671,-2.281789,3.398350,0.995862
3573174284.887515,0.598890,3.031715,0.142960,3.428452,-2.281374,3.397809,0.995233
3573174284.897515,0.601279,3.039316,0.147731,3.434284,-2.280970,3.397282,0.994621
3573174284.907515,0.603714,3.047003,0.152522,3.440165,-2.280577,3.396770,0.994025
3573174284.917515,0.606192,3.054776,0.157333,3.446098,-2.280194,3.396272,0.993446
3573174284.927515,0.608713,3.062634,0.162161,3.452081,-2.279822,3.395789,0.992883
3573174284.937516,0.611276,3.070576,0.167006,3.458116,-2.279462,3.395321,0.992337
3573174284.947516,0.613879,3.078601,0.171867,3.464202,-2.279112,3.394867,0.991807
3573174284.957516,0.616522,3.086709,0.176741,3.470341,-2.278773,3.394428,0.991294
3573174284.967517,0.619204,3.094898,0.181628,3.476533,-2.278445,3.394004,0.990799
3573174284.977518,0.621922,3.103168,0.186527,3.482777,-2.278129,3.393594,0.990320
3573174284.987517,0.624676,3.111517,0.191435,3.489075,-2.277823,3.393199,0.989857
3573174284.997518,0.627465,3.119944,0.196352,3.495427,-2.277529,3.392819,0.989412
3573174285.007519,0.630286,3.128449,0.201276,3.501832,-2.277246,3.392454,0.988984
3573174285.017519,0.633140,3.137031,0.206205,3.508292,-2.276975,3.392103,0.988573
3573174285.027519,0.636025,3.145689,0.211138,3.514807,-2.276715,3.391767,0.988180
3573174285.037520,0.638938,3.154422,0.216074,3.521377,-2.276466,3.391447,0.987803
3573174285.047519,0.641879,3.163228,0.221011,3.528002,-2.276228,3.391141,0.987444
3573174285.057519,0.644847,3.172108,0.225947,3.534682,-2.276002,3.390849,0.987102
3573174285.067521,0.647840,3.181059,0.230882,3.541419,-2.275788,3.390573,0.986777
3573174285.077520,0.650856,3.190082,0.235812,3.548212,-2.275585,3.390312,0.986470
3573174285.087520,0.653895,3.199175,0.240738,3.555061,-2.275393,3.390065,0.986180
3573174285.097520,0.656954,3.208338,0.245657,3.561967,-2.275213,3.389834,0.985908
3573174285.107521,0.660033,3.217569,0.250567,3.568930,-2.275044,3.389617,0.985653
3573174285.117521,0.663129,3.226867,0.255468,3.575950,-2.274887,3.389416,0.985416
3573174285.127522,0.666242,3.236233,0.260357,3.583027,-2.274742,3.389229,0.985196
3573174285.137521,0.669370,3.245664,0.265232,3.590162,-2.274608,3.389057,0.984993
3573174285.147523,0.672512,3.255160,0.270093,3.597355,-2.274486,3.388900,0.984808
3573174285.157522,0.675665,3.264720,0.274937,3.604606,-2.274375,3.388758,0.984641
3573174285.167523,0.678829,3.274343,0.279762,3.611915,-2.274276,3.388631,0.984491
3573174285.177523,0.682002,3.284029,0.284568,3.619282,-2.274188,3.388518,0.984358
3573174285.187524,0.685183,3.293776,0.289351,3.626708,-2.274112,3.388421,0.984243
3573174285.197523,0.688370,3.303584,0.294112,3.634192,-2.274048,3.388338,0.984146
3573174285.207524,0.691561,3.313451,0.298847,3.641735,-2.273995,3.388271,0.984066
3573174285.217524,0.694755,3.323378,0.303555,3.649337,-2.273954,3.388218,0.984004
3573174285.227523,0.697952,3.333362,0.308234,3.656997,-2.273924,3.388180,0.983959
3573174285.237525,0.701148,3.343404,0.312883,3.664716,-2.273906,3.388156,0.983932
3573174285.247525,0.704342,3.353502,0.317500,3.672494,-2.273899,3.388148,0.983922
3573174285.257525,0.707534,3.363656,0.322083,3.680331,-2.273904,3.388154,0.983929
3573174285.267527,0.710722,3.373864,0.326630,3.688227,-2.273921,3.388175,0.983954
