Absolute Time,x_in,y_in,x_hat,y_hat,psi_d,x_d,y_d
3573175736.185320,6.599187,2.869626,6.643050,2.863350,3.063921,6.643180,2.975076
3573175736.195321,6.597978,2.869941,6.637354,2.861275,3.063922,6.643171,2.975076
3573175736.205322,6.596770,2.870255,6.631772,2.859240,3.063959,6.642871,2.975100
3573175736.215322,6.595563,2.870569,6.626303,2.857245,3.064031,6.642277,2.975146
3573175736.225322,6.594358,2.870883,6.620945,2.855290,3.064137,6.641410,2.975213
3573175736.235322,6.593153,2.871198,6.615693,2.853372,3.064275,6.640289,2.975300
3573175736.245323,6.591948,2.871513,6.610547,2.851493,3.064440,6.638934,2.975405
3573175736.255323,6.590745,2.871828,6.611681,2.854310,3.064632,6.637364,2.975526
3573175736.265323,6.589541,2.872145,6.612917,2.857163,3.064848,6.635597,2.975662
3573175736.275323,6.588338,2.872462,6.614130,2.859962,3.065086,6.633652,2.975812
3573175736.285324,6.587134,2.872780,6.615321,2.862704,3.065310,6.631816,2.975952
3573175736.295324,6.585931,2.873099,6.616489,2.865392,3.065519,6.630106,2.976083
3573175736.305323,6.584727,2.873419,6.617633,2.868026,3.065712,6.628531,2.976203
3573175736.315325,6.583522,2.873740,6.618755,2.870607,3.065887,6.627099,2.976311
3573175736.325325,6.582317,2.874061,6.619855,2.873137,3.066045,6.625804,2.976409
3573175736.335326,6.581112,2.874382,6.620933,2.875615,3.066188,6.624638,2.976498
3573175736.345325,6.579906,2.874703,6.621989,2.878042,3.066315,6.623594,2.976576
3573175736.355326,6.578700,2.875024,6.622170,2.882585,3.066429,6.622664,2.976647
3573175736.365326,6.577494,2.875344,6.622331,2.887080,3.066529,6.621840,2.976708
3573175736.375327,6.576288,2.875664,6.622489,2.891484,3.066618,6.621116,2.976763
3573175736.385327,6.575082,2.875984,6.622643,2.895799,3.066699,6.620447,2.976813
3573175736.395327,6.573876,2.876303,6.622795,2.900026,3.066775,6.619826,2.976860
3573175736.405327,6.572670,2.876621,6.622944,2.904166,3.066846,6.619249,2.976903
3573175736.415328,6.571464,2.876939,6.623091,2.908222,3.066911,6.618711,2.976943
3573175736.425328,6.570258,2.877255,6.623235,2.912195,3.066973,6.618208,2.976981
3573175736.435329,6.569053,2.877569,6.623377,2.916086,3.067030,6.617739,2.977016
3573175736.445328,6.567848,2.877882,6.623516,2.919896,3.067084,6.617301,2.977049
3573175736.455329,6.566643,2.878193,6.621106,2.917496,3.067134,6.616892,2.977079
3573175736.465330,6.565438,2.878503,6.618693,2.915018,3.067180,6.616511,2.977107
3573175736.475330,6.564234,2.878810,6.616328,2.912585,3.067223,6.616156,2.977134
3573175736.485329,6.563029,2.879115,6.614010,2.910196,3.067276,6.615727,2.977166
3573175736.495330,6.561826,2.879418,6.611739,2.907852,3.067338,6.615222,2.977204
3573175736.505330,6.560622,2.879719,6.609513,2.905551,3.067408,6.614642,2.977247
3573175736.515330,6.559419,2.880018,6.607331,2.903294,3.067488,6.613987,2.977295
3573175736.525331,6.558217,2.880315,6.605194,2.901078,3.067577,6.613263,2.977349
3573175736.535331,6.557014,2.880611,6.603099,2.898904,3.067673,6.612476,2.977407
3573175736.545331,6.555812,2.880906,6.601047,2.896771,3.067776,6.611630,2.977470
3573175736.555331,6.554610,2.881199,6.601853,2.895792,3.067886,6.610732,2.977536
3573175736.565332,6.553409,2.881492,6.602701,2.894853,3.068001,6.609786,2.977606
3573175736.575333,6.552207,2.881784,6.603533,2.893931,3.068122,6.608797,2.977679
3573175736.585333,6.551006,2.882075,6.604351,2.893027,3.068236,6.607862,2.977748
3573175736.595333,6.549804,2.882366,6.605152,2.892139,3.068343,6.606984,2.977812
3573175736.605333,6.548603,2.882656,6.605939,2.891268,3.068443,6.606167,2.977872
3573175736.615334,6.547401,2.882945,6.606711,2.890414,3.068535,6.605410,2.977928
3573175736.625333,6.546199,2.883234,6.607468,2.889575,3.068620,6.604712,2.977979
3573175736.635334,6.544997,2.883522,6.608210,2.888753,3.068699,6.604070,2.978025
3573175736.645334,6.543795,2.883810,6.608939,2.887946,3.068771,6.603479,2.978069
3573175736.655334,6.542592,2.884097,6.606804,2.890547,3.068837,6.602938,2.978108
3573175736.665334,6.541390,2.884384,6.604656,2.893163,3.068897,6.602442,2.978144
3573175736.675335,6.540187,2.884671,6.602549,2.895727,3.068953,6.601989,2.978177
3573175736.685336,6.538984,2.884957,6.600485,2.898239,3.069019,6.601445,2.978217
3573175736.695335,6.537781,2.885243,6.598462,2.900701,3.069097,6.600807,2.978263
3573175736.705336,6.536578,2.885529,6.596480,2.903112,3.069186,6.600075,2.978316
3573175736.715336,6.535376,2.885815,6.594538,2.905475,3.069287,6.599249,2.978376
3573175736.725337,6.534173,2.886101,6.592635,2.907790,3.069398,6.598337,2.978442
3573175736.735337,6.532970,2.886386,6.590770,2.910057,3.069519,6.597346,2.978514
3573175736.745337,6.531767,2.886671,6.588943,2.912279,3.069649,6.596282,2.978590
3573175736.755337,6.530563,2.886956,6.587927,2.916126,3.069787,6.595153,2.978672
3573175736.765338,6.529359,2.887240,6.586948,2.919929,3.069931,6.593965,2.978757
3573175736.775338,6.528155,2.887523,6.585988,2.923655,3.070083,6.592724,2.978846
3573175736.785338,6.526951,2.887806,6.585047,2.927306,3.070234,6.591484,2.978935
3573175736.795338,6.525746,2.888088,6.584125,2.930882,3.070384,6.590251,2.979023
3573175736.805337,6.524541,2.888369,6.583221,2.934385,3.070533,6.589029,2.979110
3573175736.815338,6.523335,2.888649,6.582335,2.937816,3.070681,6.587821,2.979196
3573175736.825339,6.522129,2.888928,6.581466,2.941177,3.070826,6.586628,2.979280
3573175736.835340,6.520922,2.889206,6.580614,2.944469,3.070969,6.585452,2.979364
3573175736.845339,6.519715,2.889482,6.579779,2.947693,3.071111,6.584292,2.979446
3573175736.855340,6.518508,2.889757,6.574810,2.949611,3.071250,6.583149,2.979526
3573175736.865341,6.517301,2.890030,6.569857,2.951463,3.071387,6.582022,2.979606
3573175736.875340,6.516093,2.890301,6.565000,2.953276,3.071523,6.580913,2.979684
3573175736.885341,6.514885,2.890570,6.560240,2.955049,3.071681,6.579614,2.979775
3573175736.895340,6.513677,2.890837,6.555574,2.956785,3.071863,6.578124,2.979879
3573175736.905341,6.512469,2.891102,6.551001,2.958482,3.072067,6.576449,2.979996
3573175736.915342,6.511261,2.891365,6.546520,2.960143,3.072293,6.574592,2.980125
3573175736.925343,6.510053,2.891625,6.542127,2.961768,3.072540,6.572567,2.980265
3573175736.935343,6.508846,2.891883,6.537822,2.963357,3.072805,6.570387,2.980416
3573175736.945342,6.507638,2.892138,6.533602,2.964912,3.073088,6.568068,2.980575
3573175736.955343,6.506430,2.892392,6.534274,2.963584,3.073385,6.565623,2.980742
3573175736.965343,6.505222,2.892642,6.535028,2.962223,3.073697,6.563063,2.980917
3573175736.975343,6.504013,2.892891,6.535769,2.960885,3.074021,6.560402,2.981097
3573175736.985344,6.502804,2.893136,6.536496,2.959570,3.074327,6.557891,2.981267
3573175736.995344,6.501595,2.893379,6.537209,2.958279,3.074613,6.555541,2.981425
3573175737.005344,6.500385,2.893620,6.537907,2.957010,3.074879,6.553356,2.981571
3573175737.015345,6.499174,2.893859,6.538592,2.955763,3.075124,6.551341,2.981706
3573175737.025344,6.497963,2.894095,6.539262,2.954539,3.075349,6.549488,2.981829
3573175737.035345,6.496752,2.894330,6.539920,2.953337,3.075556,6.547788,2.981941
3573175737.045344,6.495540,2.894563,6.540564,2.952155,3.075745,6.546232,2.982044
3573175737.055345,6.494328,2.894794,6.538957,2.949909,3.075918,6.544810,2.982138
3573175737.065346,6.493115,2.895023,6.537339,2.947684,3.076076,6.543514,2.982223
3573175737.075346,6.491903,2.895251,6.535753,2.945500,3.076219,6.542336,2.982300
3573175737.085347,6.490691,2.895478,6.534199,2.943359,3.076366,6.541133,2.982379
3573175737.095347,6.489479,2.895703,6.532677,2.941260,3.076516,6.539896,2.982459
3573175737.105347,6.488268,2.895928,6.531186,2.939201,3.076671,6.538621,2.982542
3573175737.115349,6.487056,2.896151,6.529725,2.937182,3.076831,6.537306,2.982628
3573175737.125348,6.485845,2.896374,6.528295,2.935203,3.076996,6.535951,2.982716
3573175737.135348,6.484634,2.896595,6.526894,2.933263,3.077165,6.534563,2.982805
3573175737.145347,6.483424,2.896817,6.525521,2.931360,3.077337,6.533143,2.982897
3573175737.155348,6.482213,2.897037,6.521239,2.931092,3.077513,6.531696,2.982990
3573175737.165349,6.481003,2.897258,6.516984,2.930861,3.077692,6.530227,2.983084
3573175737.175349,6.479793,2.897478,6.512814,2.930635,3.077873,6.528737,2.983179
3573175737.185349,6.478582,2.897698,6.508726,2.930413,3.078072,6.527098,2.983283
3573175737.195349,6.477372,2.897919,6.504720,2.930195,3.078289,6.525311,2.983397
3573175737.205349,6.476162,2.898139,6.500794,2.929982,3.078523,6.523384,2.983519
3573175737.215351,6.474953,2.898360,6.496946,2.929774,3.078774,6.521320,2.983649
3573175737.225350,6.473743,2.898581,6.493176,2.929570,3.079040,6.519131,2.983786
3573175737.235351,6.472533,2.898803,6.489480,2.929371,3.079320,6.516830,2.983930
3573175737.245352,6.471324,2.899026,6.485859,2.929176,3.079612,6.514427,2.984080
3573175737.255352,6.470114,2.899249,6.483861,2.923432,3.079914,6.511934,2.984234
3573175737.265351,6.468904,2.899472,6.481935,2.917692,3.080227,6.509359,2.984393
3573175737.275352,6.467694,2.899696,6.480047,2.912065,3.080548,6.506713,2.984555
3573175737.285352,6.466484,2.899921,6.478197,2.906551,3.080867,6.504087,2.984715
3573175737.295352,6.465273,2.900147,6.476383,2.901148,3.081183,6.501489,2.984872
3573175737.305353,6.464062,2.900374,6.474605,2.895855,3.081494,6.498924,2.985027
3573175737.315353,6.462851,2.900603,6.472863,2.890669,3.081800,6.496398,2.985179
3573175737.325353,6.461640,2.900833,6.471155,2.885588,3.082102,6.493912,2.985327
3573175737.335354,6.460429,2.901065,6.469481,2.880611,3.082399,6.491466,2.985473
3573175737.345353,6.459218,2.901300,6.467840,2.875736,3.082691,6.489059,2.985615
3573175737.355354,6.458007,2.901537,6.468468,2.873476,3.082978,6.486692,2.985754
3573175737.365355,6.456796,2.901776,6.469128,2.871314,3.083261,6.484364,2.985890
3573175737.375354,6.455585,2.902019,6.469777,2.869199,3.083538,6.482075,2.986024
3573175737.385353,6.454375,2.902265,6.470413,2.867131,3.083798,6.479936,2.986148
3573175737.395354,6.453165,2.902515,6.471038,2.865107,3.084039,6.477948,2.986263
3573175737.405355,6.451955,2.902768,6.471651,2.863127,3.084262,6.476107,2.986368
3573175737.415356,6.450746,2.903024,6.472252,2.861191,3.084467,6.474412,2.986465
3573175737.425356,6.449537,2.903285,6.472842,2.859297,3.084656,6.472853,2.986554
3573175737.435356,6.448328,2.903549,6.473421,2.857445,3.084830,6.471424,2.986636
3573175737.445357,6.447120,2.903817,6.473990,2.855634,3.084988,6.470117,2.986710
3573175737.455358,6.445913,2.904088,6.474600,2.858568,3.085133,6.468923,2.986778
3573175737.465357,6.444707,2.904364,6.475201,2.861541,3.085265,6.467835,2.986839
3573175737.475358,6.443501,2.904644,6.475792,2.864461,3.085385,6.466846,2.986895
3573175737.485358,6.442296,2.904928,6.476372,2.867326,3.085494,6.465947,2.986945
3573175737.495358,6.441093,2.905215,6.476942,2.870138,3.085592,6.465132,2.986991
3573175737.505359,6.439890,2.905506,6.477503,2.872898,3.085682,6.464394,2.987032
3573175737.515358,6.438688,2.905801,6.478054,2.875606,3.085762,6.463730,2.987069
3573175737.525357,6.437486,2.906099,6.478595,2.878263,3.085835,6.463133,2.987103
3573175737.535358,6.436286,2.906400,6.479127,2.880870,3.085899,6.462600,2.987133
3573175737.545360,6.435086,2.906704,6.479651,2.883428,3.085957,6.462125,2.987159
3573175737.555360,6.433888,2.907010,6.476915,2.884847,3.086007,6.461706,2.987182
3573175737.565360,6.432690,2.907319,6.474170,2.886218,3.086052,6.461339,2.987203
3573175737.575360,6.431493,2.907630,6.471480,2.887564,3.086091,6.461019,2.987220
3573175737.585360,6.430296,2.907943,6.468845,2.888885,3.086143,6.460585,2.987245
3573175737.595360,6.429101,2.908258,6.466263,2.890181,3.086210,6.460034,2.987275
3573175737.605361,6.427906,2.908575,6.463733,2.891454,3.086291,6.459365,2.987312
3573175737.615362,6.426713,2.908893,6.461256,2.892702,3.086386,6.458579,2.987356
3573175737.625362,6.425520,2.909213,6.458828,2.893927,3.086495,6.457685,2.987405
3573175737.635362,6.424328,2.909534,6.456451,2.895129,3.086615,6.456690,2.987460
3573175737.645362,6.423136,2.909856,6.454121,2.896308,3.086747,6.455604,2.987520
3573175737.655362,6.421945,2.910180,6.457188,2.898152,3.086889,6.454434,2.987584
3573175737.665363,6.420754,2.910505,6.460301,2.899973,3.087039,6.453189,2.987652
3573175737.675363,6.419564,2.910831,6.463356,2.901759,3.087199,6.451875,2.987723
3573175737.685363,6.418374,2.911157,6.466351,2.903511,3.087333,6.450767,2.987784
3573175737.695364,6.417184,2.911485,6.469288,2.905227,3.087441,6.449870,2.987832
3573175737.705364,6.415994,2.911813,6.472167,2.906911,3.087524,6.449187,2.987869
3573175737.715365,6.414804,2.912142,6.474990,2.908561,3.087581,6.448716,2.987895
3573175737.725365,6.413613,2.912471,6.477757,2.910178,3.087614,6.448446,2.987909
3573175737.735365,6.412423,2.912801,6.480470,2.911763,3.087624,6.448363,2.987914
3573175737.745364,6.411232,2.913131,6.483130,2.913317,3.087613,6.448454,2.987909
3573175737.755366,6.410042,2.913461,6.483063,2.912293,3.087583,6.448704,2.987895
3573175737.765365,6.408852,2.913791,6.482945,2.911238,3.087534,6.449102,2.987874
3573175737.775365,6.407663,2.914122,6.482829,2.910203,3.087470,6.449636,2.987845
3573175737.785366,6.406473,2.914452,6.482717,2.909189,3.087404,6.450175,2.987816
3573175737.795367,6.405284,2.914782,6.482607,2.908194,3.087340,6.450710,2.987787
3573175737.805366,6.404096,2.915112,6.482502,2.907218,3.087276,6.451232,2.987758
3573175737.815366,6.402908,2.915442,6.482399,2.906262,3.087216,6.451734,2.987731
3573175737.825368,6.401721,2.915773,6.482300,2.905324,3.087157,6.452218,2.987705
3573175737.835367,6.400534,2.916103,6.482204,2.904405,3.087101,6.452681,2.987679
3573175737.845368,6.399348,2.916434,6.482111,2.903504,3.087047,6.453126,2.987655
3573175737.855368,6.398162,2.916765,6.478592,2.903388,3.086995,6.453552,2.987632
3573175737.865368,6.396976,2.917096,6.475075,2.903289,3.086946,6.453962,2.987610
3573175737.875369,6.395791,2.917428,6.471628,2.903193,3.086898,6.454355,2.987588
3573175737.885369,6.394606,2.917760,6.468250,2.903099,3.086876,6.454542,2.987578
3573175737.895370,6.393422,2.918092,6.464940,2.903007,3.086878,6.454523,2.987579
3573175737.905369,6.392238,2.918425,6.461696,2.902917,3.086905,6.454302,2.987591
3573175737.915371,6.391055,2.918758,6.458518,2.902829,3.086955,6.453884,2.987614
3573175737.925371,6.389871,2.919092,6.455404,2.902743,3.087028,6.453283,2.987647
3573175737.935370,6.388688,2.919425,6.452352,2.902659,3.087121,6.452512,2.987689
3573175737.945370,6.387505,2.919759,6.449361,2.902577,3.087234,6.451584,2.987739
3573175737.955371,6.386322,2.920093,6.447223,2.900612,3.087363,6.450514,2.987797
3573175737.965372,6.385138,2.920427,6.445144,2.898648,3.087509,6.449312,2.987863
3573175737.975371,6.383954,2.920761,6.443106,2.896723,3.087669,6.447992,2.987934
3573175737.985371,6.382770,2.921095,6.441109,2.894837,3.087837,6.446602,2.988009
3573175737.995372,6.381586,2.921430,6.439152,2.892989,3.088013,6.445152,2.988087
3573175738.005373,6.380401,2.921765,6.437233,2.891178,3.088194,6.443651,2.988167
3573175738.015372,6.379215,2.922101,6.435352,2.889403,3.088381,6.442108,2.988249
3573175738.025373,6.378029,2.922437,6.433509,2.887665,3.088573,6.440528,2.988333
3573175738.035373,6.376842,2.922774,6.431702,2.885962,3.088768,6.438915,2.988419
3573175738.045373,6.375655,2.923111,6.429930,2.884294,3.088966,6.437276,2.988505
3573175738.055374,6.374468,2.923450,6.427321,2.882464,3.089168,6.435613,2.988593
3573175738.065374,6.373280,2.923790,6.424747,2.880668,3.089371,6.433930,2.988681
3573175738.075374,6.372091,2.924130,6.422223,2.878909,3.089577,6.432231,2.988770
3573175738.085374,6.370902,2.924472,6.419750,2.877185,3.089787,6.430497,2.988860
3573175738.095375,6.369713,2.924816,6.417325,2.875498,3.090001,6.428728,2.988951
3573175738.105375,6.368523,2.925160,6.414949,2.873845,3.090218,6.426931,2.989044
3573175738.115376,6.367333,2.925507,6.412621,2.872227,3.090439,6.425106,2.989137
3573175738.125376,6.366143,2.925855,6.410339,2.870643,3.090663,6.423258,2.989232
3573175738.135376,6.364952,2.926205,6.408102,2.869092,3.090889,6.421391,2.989327
3573175738.145376,6.363761,2.926557,6.405910,2.867574,3.091116,6.419509,2.989422
3573175738.155377,6.362570,2.926910,6.405198,2.868646,3.091345,6.417615,2.989518
3573175738.165377,6.361379,2.927266,6.404529,2.869749,3.091576,6.415713,2.989613
3573175738.175377,6.360187,2.927624,6.403875,2.870833,3.091806,6.413804,2.989708
3573175738.185378,6.358995,2.927984,6.403235,2.871896,3.092027,6.411978,2.989799
3573175738.195378,6.357803,2.928346,6.402608,2.872940,3.092238,6.410237,2.989885
3573175738.205379,6.356611,2.928711,6.401994,2.873964,3.092438,6.408581,2.989967
3573175738.215378,6.355419,2.929077,6.401392,2.874969,3.092628,6.407012,2.990044
3573175738.225379,6.354226,2.929445,6.400804,2.875955,3.092807,6.405526,2.990117
3573175738.235379,6.353034,2.929815,6.400227,2.876922,3.092978,6.404118,2.990185
3573175738.245379,6.351841,2.930186,6.399663,2.877871,3.093139,6.402785,2.990250
3573175738.255380,6.350648,2.930559,6.395468,2.879778,3.093292,6.401522,2.990311
3573175738.265380,6.349456,2.930934,6.391285,2.881666,3.093436,6.400325,2.990369
3573175738.275381,6.348263,2.931310,6.387183,2.883518,3.093573,6.399192,2.990423
3573175738.285380,6.347071,2.931687,6.383163,2.885334,3.093730,6.397896,2.990486
3573175738.295381,6.345879,2.932065,6.379224,2.887115,3.093906,6.396435,2.990555
3573175738.305382,6.344688,2.932445,6.375363,2.888860,3.094103,6.394810,2.990633
3573175738.315382,6.343497,2.932825,6.371580,2.890571,3.094319,6.393021,2.990718
3573175738.325380,6.342307,2.933205,6.367873,2.892249,3.094553,6.391081,2.990809
3573175738.335382,6.341117,2.933585,6.364241,2.893893,3.094805,6.389002,2.990907
3573175738.345381,6.339927,2.933966,6.360681,2.895504,3.095071,6.386797,2.991010
3573175738.355382,6.338738,2.934347,6.358059,2.897536,3.095351,6.384478,2.991117
3573175738.365383,6.337548,2.934727,6.355508,2.899537,3.095644,6.382056,2.991229
3573175738.375382,6.336359,2.935107,6.353007,2.901498,3.095947,6.379543,2.991344
3573175738.385384,6.335170,2.935487,6.350557,2.903419,3.096255,6.376999,2.991460
3573175738.395384,6.333980,2.935866,6.348156,2.905301,3.096565,6.374433,2.991576
3573175738.405383,6.332791,2.936246,6.345803,2.907144,3.096876,6.371853,2.991692
3573175738.415384,6.331601,2.936624,6.343496,2.908951,3.097188,6.369268,2.991807
3573175738.425384,6.330411,2.937002,6.341236,2.910720,3.097501,6.366681,2.991922
3573175738.435384,6.329220,2.937380,6.339021,2.912454,3.097813,6.364095,2.992036
3573175738.445385,6.328030,2.937756,6.336850,2.914152,3.098124,6.361515,2.992148
3573175738.455385,6.326839,2.938133,6.337894,2.914606,3.098435,6.358943,2.992260
3573175738.465385,6.325649,2.938508,6.338981,2.915026,3.098744,6.356381,2.992370
3573175738.475386,6.324458,2.938883,6.340049,2.915437,3.099052,6.353833,2.992479
3573175738.485387,6.323267,2.939257,6.341095,2.915839,3.099340,6.351440,2.992580
3573175738.495386,6.322076,2.939630,6.342122,2.916232,3.099610,6.349204,2.992674
3573175738.505387,6.320885,2.940002,6.343128,2.916617,3.099861,6.347124,2.992762
3573175738.515387,6.319693,2.940373,6.344115,2.916994,3.100093,6.345200,2.992842
3573175738.525387,6.318502,2.940743,6.345083,2.917362,3.100308,6.343422,2.992915
3573175738.535387,6.317310,2.941112,6.346032,2.917723,3.100506,6.341783,2.992983
3573175738.545387,6.316119,2.941481,6.346963,2.918075,3.100688,6.340275,2.993045
3573175738.555388,6.314927,2.941848,6.348530,2.917857,3.100855,6.338888,2.993101
3573175738.565389,6.313736,2.942215,6.350079,2.917631,3.101008,6.337615,2.993153
3573175738.575389,6.312545,2.942581,6.351599,2.917409,3.101149,6.336449,2.993200
3573175738.585388,6.311355,2.942945,6.353089,2.917192,3.101273,6.335425,2.993242
3573175738.595389,6.310165,2.943310,6.354551,2.916978,3.101380,6.334536,2.993278
3573175738.605390,6.308975,2.943673,6.355985,2.916768,3.101472,6.333775,2.993308
3573175738.615390,6.307785,2.944036,6.357391,2.916563,3.101549,6.333136,2.993334
3573175738.625390,6.306596,2.944399,6.358771,2.916361,3.101612,6.332610,2.993355
