Absolute Time,x_in,y_in,x_hat,y_hat,psi_d,x_d,y_d
3573180847.172652,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.182652,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.192652,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.202653,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.212649,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.222653,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.232653,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.242655,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.252655,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.262655,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.272655,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.282655,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.292656,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.302656,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.312652,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.322656,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.332656,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.342658,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.352657,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.362657,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.372658,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.382658,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.392659,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.402659,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.412655,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.422659,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.432660,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.442660,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.452660,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.462661,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.472659,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.482661,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.492661,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.502662,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.512658,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.522663,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.532664,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.542663,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.552663,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.562663,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.572664,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.582664,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.592666,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.602664,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.612660,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.622666,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.632666,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.642667,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.652666,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.662666,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.672667,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.682667,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.692667,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.702668,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.712663,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.722669,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.732668,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.742669,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.752668,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.762669,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.772669,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.782669,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.792670,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.802670,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.812666,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.822671,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.832673,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.842672,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.852671,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.862673,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.872672,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.882673,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.892673,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.902673,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.912669,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.922673,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.932674,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.942675,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.952674,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.962675,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.972675,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.982676,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180847.992676,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.002677,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.012672,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.022677,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.032677,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.042677,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.052677,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.062678,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.072680,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.082678,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.092679,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.102679,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.112676,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.122680,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.132680,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.142681,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.152680,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.162681,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.172680,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.182682,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.192684,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.202682,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.212679,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.222682,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.232683,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.242683,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.252683,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.262683,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.272684,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.282684,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.292685,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.302685,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.312681,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.322686,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.332686,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.342687,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.352685,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.362687,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.372688,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.382687,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.392687,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.402687,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
3573180848.412684,0.000000,0.000000,0.000000,0.000000,-3.075793,-0.545844,2.982070
