Absolute Time,x_in,y_in,x_hat,y_hat,psi_d,x_d,y_d
3573173924.656483,1.206669,1.676637,1.220440,1.173382,-2.043079,3.160167,0.644757
3573173924.666482,1.212777,1.684778,1.223764,1.181131,-2.044068,3.160889,0.646167
3573173924.676484,1.218938,1.692889,1.227139,1.188878,-2.045064,3.161617,0.647588
3573173924.686484,1.225153,1.700969,1.230562,1.196623,-2.046067,3.162353,0.649020
3573173924.696484,1.231422,1.709018,1.234036,1.204364,-2.047077,3.163096,0.650462
3573173924.706484,1.237742,1.717035,1.237559,1.212101,-2.048095,3.163847,0.651915
3573173924.716485,1.244115,1.725020,1.241131,1.219834,-2.049120,3.164604,0.653378
3573173924.726479,1.250539,1.732973,1.244753,1.227562,-2.050151,3.165369,0.654851
3573173924.736485,1.257013,1.740893,1.248424,1.235284,-2.051190,3.166142,0.656335
3573173924.746486,1.263539,1.748780,1.252145,1.243000,-2.052235,3.166921,0.657829
3573173924.756486,1.270113,1.756632,1.255915,1.250710,-2.053287,3.167708,0.659334
3573173924.766486,1.276737,1.764451,1.259734,1.258413,-2.054346,3.168502,0.660848
3573173924.776487,1.283410,1.772236,1.263602,1.266109,-2.055412,3.169304,0.662372
3573173924.786488,1.290131,1.779985,1.267519,1.273797,-2.056484,3.170112,0.663907
3573173924.796487,1.296899,1.787700,1.271485,1.281476,-2.057563,3.170929,0.665451
3573173924.806487,1.303714,1.795379,1.275500,1.289146,-2.058649,3.171752,0.667005
3573173924.816487,1.310575,1.803022,1.279563,1.296806,-2.059740,3.172583,0.668568
3573173924.826482,1.317482,1.810628,1.283675,1.304457,-2.060839,3.173421,0.670141
3573173924.836489,1.324434,1.818199,1.287836,1.312097,-2.061943,3.174266,0.671724
3573173924.846490,1.331430,1.825732,1.292044,1.319726,-2.063054,3.175119,0.673316
3573173924.856489,1.338471,1.833229,1.296301,1.327343,-2.064172,3.175979,0.674918
3573173924.866489,1.345555,1.840688,1.300605,1.334949,-2.065295,3.176847,0.676529
3573173924.876490,1.352681,1.848110,1.304957,1.342542,-2.066424,3.177721,0.678149
3573173924.886490,1.359849,1.855494,1.309357,1.350122,-2.067560,3.178603,0.679778
3573173924.896490,1.367059,1.862839,1.313804,1.357689,-2.068701,3.179493,0.681416
3573173924.906490,1.374310,1.870146,1.318298,1.365243,-2.069849,3.180389,0.683064
3573173924.916490,1.381601,1.877415,1.322839,1.372782,-2.071002,3.181293,0.684720
3573173924.926486,1.388931,1.884645,1.327426,1.380306,-2.072161,3.182205,0.686385
3573173924.936491,1.396301,1.891835,1.332060,1.387815,-2.073326,3.183123,0.688058
3573173924.946491,1.403708,1.898987,1.336741,1.395309,-2.074496,3.184049,0.689740
3573173924.956492,1.411153,1.906099,1.341467,1.402786,-2.075672,3.184982,0.691431
3573173924.966491,1.418636,1.913171,1.346239,1.410247,-2.076853,3.185922,0.693130
3573173924.976492,1.426154,1.920203,1.351057,1.417692,-2.078040,3.186870,0.694838
3573173924.986493,1.433709,1.927196,1.355920,1.425119,-2.079232,3.187825,0.696554
3573173924.996493,1.441298,1.934148,1.360827,1.432528,-2.080430,3.188787,0.698278
3573173925.006494,1.448922,1.941061,1.365780,1.439919,-2.081633,3.189756,0.700010
3573173925.016494,1.456580,1.947932,1.370777,1.447292,-2.082841,3.190733,0.701750
3573173925.026494,1.464271,1.954764,1.375818,1.454646,-2.084054,3.191717,0.703498
3573173925.036495,1.471994,1.961554,1.380903,1.461980,-2.085272,3.192708,0.705253
3573173925.046494,1.479749,1.968304,1.386032,1.469295,-2.086495,3.193706,0.707017
3573173925.056495,1.487536,1.975013,1.391203,1.476590,-2.087723,3.194711,0.708788
3573173925.066495,1.495353,1.981680,1.396418,1.483865,-2.088956,3.195724,0.710567
3573173925.076495,1.503199,1.988307,1.401675,1.491118,-2.090193,3.196744,0.712353
3573173925.086496,1.511076,1.994893,1.406975,1.498351,-2.091435,3.197771,0.714146
3573173925.096495,1.518981,2.001437,1.412317,1.505562,-2.092682,3.198805,0.715947
3573173925.106494,1.526913,2.007940,1.417700,1.512751,-2.093934,3.199846,0.717754
3573173925.116497,1.534874,2.014402,1.423124,1.519918,-2.095190,3.200894,0.719569
3573173925.126491,1.542861,2.020823,1.428590,1.527062,-2.096450,3.201949,0.721391
3573173925.136497,1.550874,2.027202,1.434096,1.534184,-2.097714,3.203012,0.723220
3573173925.146498,1.558912,2.033539,1.439642,1.541282,-2.098983,3.204081,0.725055
3573173925.156497,1.566975,2.039835,1.445228,1.548357,-2.100256,3.205157,0.726897
3573173925.166497,1.575063,2.046089,1.450854,1.555408,-2.101534,3.206241,0.728746
3573173925.176497,1.583174,2.052302,1.456519,1.562435,-2.102815,3.207331,0.730601
3573173925.186499,1.591308,2.058474,1.462222,1.569437,-2.104100,3.208429,0.732463
3573173925.196500,1.599464,2.064604,1.467964,1.576415,-2.105389,3.209533,0.734331
3573173925.206499,1.607642,2.070692,1.473744,1.583367,-2.106682,3.210644,0.736205
3573173925.216500,1.615841,2.076739,1.479562,1.590294,-2.107979,3.211763,0.738085
3573173925.226494,1.624060,2.082744,1.485417,1.597196,-2.109279,3.212888,0.739971
3573173925.236500,1.632300,2.088708,1.491309,1.604072,-2.110583,3.214020,0.741863
3573173925.246500,1.640558,2.094630,1.497237,1.610921,-2.111891,3.215158,0.743761
3573173925.256500,1.648835,2.100512,1.503201,1.617744,-2.113202,3.216304,0.745665
3573173925.266500,1.657131,2.106351,1.509201,1.624541,-2.114517,3.217456,0.747574
3573173925.276501,1.665443,2.112150,1.515236,1.631310,-2.115835,3.218616,0.749489
3573173925.286501,1.673773,2.117907,1.521305,1.638053,-2.117156,3.219782,0.751409
3573173925.296501,1.682119,2.123623,1.527410,1.644768,-2.118480,3.220954,0.753335
3573173925.306503,1.690481,2.129298,1.533548,1.651455,-2.119808,3.222134,0.755266
3573173925.316503,1.698857,2.134932,1.539719,1.658115,-2.121138,3.223320,0.757202
3573173925.326502,1.707249,2.140525,1.545924,1.664746,-2.122472,3.224513,0.759143
3573173925.336504,1.715654,2.146077,1.552162,1.671349,-2.123808,3.225712,0.761089
3573173925.346502,1.724073,2.151588,1.558431,1.677924,-2.125148,3.226918,0.763039
3573173925.356503,1.732505,2.157058,1.564733,1.684470,-2.126490,3.228130,0.764995
3573173925.366504,1.740949,2.162488,1.571066,1.690987,-2.127835,3.229349,0.766955
3573173925.376505,1.749405,2.167878,1.577430,1.697475,-2.129182,3.230575,0.768920
3573173925.386504,1.757872,2.173227,1.583824,1.703933,-2.130532,3.231807,0.770889
3573173925.396505,1.766350,2.178536,1.590249,1.710363,-2.131885,3.233045,0.772862
3573173925.406504,1.774838,2.183804,1.596703,1.716762,-2.133240,3.234290,0.774840
3573173925.416504,1.783336,2.189033,1.603187,1.723132,-2.134598,3.235541,0.776822
3573173925.426499,1.791843,2.194222,1.609699,1.729472,-2.135957,3.236799,0.778808
3573173925.436505,1.800359,2.199371,1.616239,1.735781,-2.137319,3.238063,0.780799
3573173925.446506,1.808884,2.204480,1.622808,1.742061,-2.138684,3.239333,0.782793
3573173925.456506,1.817416,2.209549,1.629404,1.748310,-2.140050,3.240610,0.784790
3573173925.466505,1.825955,2.214580,1.636026,1.754528,-2.141418,3.241893,0.786792
3573173925.476507,1.834501,2.219571,1.642676,1.760716,-2.142789,3.243181,0.788797
3573173925.486508,1.843054,2.224523,1.649351,1.766872,-2.144161,3.244477,0.790806
3573173925.496507,1.851612,2.229436,1.656053,1.772998,-2.145535,3.245778,0.792818
3573173925.506508,1.860176,2.234310,1.662779,1.779093,-2.146911,3.247085,0.794833
3573173925.516509,1.868745,2.239145,1.669530,1.785157,-2.148289,3.248398,0.796852
3573173925.526507,1.877319,2.243942,1.676306,1.791189,-2.149668,3.249718,0.798873
3573173925.536509,1.885897,2.248701,1.683105,1.797190,-2.151049,3.251043,0.800898
3573173925.546509,1.894478,2.253421,1.689928,1.803159,-2.152431,3.252374,0.802926
3573173925.556508,1.903063,2.258103,1.696774,1.809097,-2.153815,3.253711,0.804957
3573173925.566507,1.911651,2.262748,1.703642,1.815003,-2.155200,3.255055,0.806990
3573173925.576509,1.920242,2.267355,1.710533,1.820878,-2.156586,3.256403,0.809026
3573173925.586509,1.928834,2.271924,1.717445,1.826720,-2.157974,3.257758,0.811065
3573173925.596510,1.937429,2.276456,1.724378,1.832531,-2.159363,3.259119,0.813106
3573173925.606511,1.946025,2.280951,1.731333,1.838310,-2.160753,3.260485,0.815150
3573173925.616511,1.954622,2.285408,1.738307,1.844056,-2.162145,3.261857,0.817196
3573173925.626505,1.963219,2.289829,1.745302,1.849771,-2.163537,3.263234,0.819244
3573173925.636512,1.971817,2.294213,1.752316,1.855453,-2.164930,3.264617,0.821295
3573173925.646511,1.980416,2.298561,1.759349,1.861103,-2.166324,3.266006,0.823347
3573173925.656512,1.989014,2.302873,1.766401,1.866721,-2.167719,3.267400,0.825402
3573173925.666512,1.997611,2.307148,1.773471,1.872307,-2.169115,3.268800,0.827458
3573173925.676513,2.006207,2.311388,1.780559,1.877860,-2.170511,3.270205,0.829516
3573173925.686513,2.014803,2.315591,1.787664,1.883381,-2.171908,3.271615,0.831576
3573173925.696514,2.023396,2.319760,1.794786,1.888870,-2.173306,3.273031,0.833638
3573173925.706513,2.031988,2.323892,1.801925,1.894326,-2.174705,3.274452,0.835701
3573173925.716514,2.040587,2.328008,1.809080,1.899750,-2.176103,3.275879,0.837765
3573173925.726508,2.049201,2.332122,1.816268,1.905176,-2.177503,3.277311,0.839831
3573173925.736514,2.057830,2.336237,1.823490,1.910605,-2.178902,3.278748,0.841899
3573173925.746515,2.066475,2.340353,1.830743,1.916036,-2.180302,3.280190,0.843967
3573173925.756514,2.075135,2.344471,1.838030,1.921471,-2.181702,3.281637,0.846037
3573173925.766513,2.083813,2.348595,1.845351,1.926912,-2.183103,3.283089,0.848108
3573173925.776514,2.092508,2.352726,1.852707,1.932361,-2.184504,3.284547,0.850180
3573173925.786517,2.101222,2.356867,1.860098,1.937821,-2.185905,3.286009,0.852253
3573173925.796516,2.109957,2.361020,1.867526,1.943294,-2.187306,3.287477,0.854327
3573173925.806517,2.118712,2.365188,1.874992,1.948782,-2.188707,3.288950,0.856403
3573173925.816517,2.127490,2.369373,1.882497,1.954288,-2.190109,3.290428,0.858480
3573173925.826515,2.136292,2.373578,1.890041,1.959814,-2.191511,3.291912,0.860557
3573173925.836517,2.145118,2.377806,1.897627,1.965364,-2.192914,3.293400,0.862636
3573173925.846517,2.153971,2.382061,1.905255,1.970941,-2.194317,3.294894,0.864716
3573173925.856518,2.162852,2.386344,1.912927,1.976547,-2.195720,3.296393,0.866798
3573173925.866518,2.171763,2.390661,1.920645,1.982186,-2.197123,3.297898,0.868880
3573173925.876519,2.180706,2.395014,1.928411,1.987861,-2.198527,3.299408,0.870964
3573173925.886518,2.189682,2.399407,1.936226,1.993577,-2.199931,3.300923,0.873049
3573173925.896520,2.198694,2.403844,1.944092,1.999338,-2.201335,3.302444,0.875136
3573173925.906520,2.207743,2.408330,1.952011,2.005147,-2.202740,3.303970,0.877224
3573173925.916519,2.216833,2.412868,1.959986,2.011009,-2.204146,3.305502,0.879313
3573173925.926514,2.225966,2.417463,1.968019,2.016928,-2.205552,3.307040,0.881404
3573173925.936521,2.235143,2.422120,1.976112,2.022910,-2.206958,3.308583,0.883497
3573173925.946521,2.244369,2.426845,1.984269,2.028959,-2.208366,3.310132,0.885591
3573173925.956520,2.253645,2.431642,1.992492,2.035082,-2.209774,3.311687,0.887687
3573173925.966521,2.262976,2.436517,2.000784,2.041283,-2.211182,3.313248,0.889785
3573173925.976522,2.272364,2.441477,2.009149,2.047570,-2.212592,3.314815,0.891885
3573173925.986522,2.281813,2.446526,2.017590,2.053948,-2.214002,3.316388,0.893987
3573173925.996523,2.291326,2.451673,2.026111,2.060424,-2.215414,3.317968,0.896091
3573173926.006522,2.300908,2.456923,2.034716,2.067006,-2.216826,3.319554,0.898198
3573173926.016522,2.310562,2.462285,2.043409,2.073700,-2.218240,3.321146,0.900307
3573173926.026523,2.320293,2.467765,2.052194,2.080515,-2.219655,3.322746,0.902419
3573173926.036523,2.330106,2.473371,2.061076,2.087460,-2.221071,3.324352,0.904533
3573173926.046524,2.340004,2.479113,2.070060,2.094543,-2.222489,3.325965,0.906651
3573173926.056524,2.349995,2.484999,2.079152,2.101774,-2.223909,3.327585,0.908772
3573173926.066523,2.360082,2.491038,2.088357,2.109162,-2.225330,3.329213,0.910896
3573173926.076525,2.370271,2.497241,2.097681,2.116718,-2.226754,3.330849,0.913024
3573173926.086524,2.380568,2.503616,2.107130,2.124454,-2.228179,3.332492,0.915156
3573173926.096524,2.390980,2.510176,2.116710,2.132380,-2.229607,3.334143,0.917292
3573173926.106526,2.401513,2.516932,2.126430,2.140509,-2.231037,3.335803,0.919433
3573173926.116526,2.412174,2.523895,2.136295,2.148854,-2.232470,3.337471,0.921578
3573173926.126523,2.422969,2.531078,2.146315,2.157428,-2.233906,3.339148,0.923729
3573173926.136526,2.433907,2.538494,2.156496,2.166246,-2.235345,3.340835,0.925884
3573173926.146526,2.444995,2.546156,2.166847,2.175324,-2.236787,3.342530,0.928046
3573173926.156527,2.456241,2.554080,2.177378,2.184676,-2.238233,3.344236,0.930213
3573173926.166526,2.467654,2.562279,2.188097,2.194320,-2.239682,3.345952,0.932387
3573173926.176527,2.479243,2.570770,2.199015,2.204273,-2.241136,3.347678,0.934568
3573173926.186527,2.491016,2.579569,2.210141,2.214555,-2.242594,3.349416,0.936757
3573173926.196527,2.502983,2.588692,2.221486,2.225183,-2.244057,3.351165,0.938953
3573173926.206527,2.515153,2.598157,2.233062,2.236179,-2.245524,3.352926,0.941157
3573173926.216528,2.527537,2.607982,2.244878,2.247563,-2.246997,3.354699,0.943370
3573173926.226522,2.540144,2.618187,2.256948,2.259359,-2.248476,3.356485,0.945593
3573173926.236529,2.552985,2.628790,2.269283,2.271588,-2.249961,3.358284,0.947825
3573173926.246528,2.566070,2.639811,2.281896,2.284276,-2.251453,3.360098,0.950068
3573173926.256530,2.579410,2.651271,2.294798,2.297447,-2.252951,3.361926,0.952322
3573173926.266530,2.593015,2.663191,2.308004,2.311126,-2.254456,3.363769,0.954588
3573173926.276530,2.606896,2.675592,2.321526,2.325341,-2.255970,3.365629,0.956867
3573173926.286530,2.621062,2.688495,2.335376,2.340119,-2.257492,3.367505,0.959159
3573173926.296531,2.635525,2.701923,2.349568,2.355488,-2.259022,3.369398,0.961465
3573173926.306530,2.650294,2.715895,2.364113,2.371477,-2.260562,3.371309,0.963785
3573173926.316531,2.665377,2.730435,2.379025,2.388113,-2.262111,3.373240,0.966122
3573173926.326529,2.680784,2.745562,2.394314,2.405426,-2.263671,3.375190,0.968474
3573173926.336533,2.696523,2.761298,2.409992,2.423446,-2.265242,3.377161,0.970845
3573173926.346532,2.712599,2.777661,2.426066,2.442199,-2.266825,3.379153,0.973233
3573173926.356533,2.729018,2.794670,2.442547,2.461714,-2.268419,3.381168,0.975641
3573173926.366532,2.745785,2.812341,2.459441,2.482018,-2.270027,3.383206,0.978069
3573173926.376533,2.762902,2.830691,2.476752,2.503134,-2.271648,3.385269,0.980518
3573173926.386534,2.780370,2.849731,2.494483,2.525087,-2.273283,3.387358,0.982989
3573173926.396533,2.798186,2.869473,2.512634,2.547897,-2.274933,3.389474,0.985484
3573173926.406534,2.816348,2.889925,2.531202,2.571581,-2.276598,3.391617,0.988003
3573173926.416534,2.834850,2.911091,2.550181,2.596153,-2.278279,3.393789,0.990547
3573173926.426532,2.853682,2.932973,2.569560,2.621623,-2.279978,3.395991,0.993118
3573173926.436533,2.872834,2.955570,2.589327,2.647997,-2.281694,3.398225,0.995717
3573173926.446535,2.892291,2.978875,2.609464,2.675274,-2.283428,3.400491,0.998344
3573173926.456535,2.912038,3.002881,2.629948,2.703450,-2.285181,3.402791,1.001001
3573173926.466536,2.932054,3.027573,2.650754,2.732514,-2.286954,3.405126,1.003688
3573173926.476536,2.952318,3.052936,2.671852,2.762451,-2.288747,3.407497,1.006408
3573173926.486535,2.972805,3.078949,2.693207,2.793238,-2.290560,3.409905,1.009159
3573173926.496535,2.993489,3.105591,2.714782,2.824848,-2.292396,3.412351,1.011945
3573173926.506536,3.014342,3.132836,2.736534,2.857250,-2.294253,3.414837,1.014765
3573173926.516537,3.035334,3.160656,2.758421,2.890408,-2.296132,3.417363,1.017620
3573173926.526536,3.056433,3.189024,2.780396,2.924281,-2.298035,3.419931,1.020511
3573173926.536538,3.077607,3.217909,2.802411,2.958827,-2.299961,3.422542,1.023439
3573173926.546537,3.098825,3.247282,2.824416,2.994003,-2.301910,3.425196,1.026403
3573173926.556538,3.120053,3.277116,2.846363,3.029764,-2.303884,3.427894,1.029406
3573173926.566536,3.141257,3.307381,2.868203,3.066066,-2.305882,3.430638,1.032447
3573173926.576539,3.162407,3.338051,2.889886,3.102865,-2.307904,3.433428,1.035526
3573173926.586539,3.183467,3.369104,2.911366,3.140121,-2.309951,3.436264,1.038644
3573173926.596539,3.204407,3.400517,2.932597,3.177794,-2.312022,3.439147,1.041800
3573173926.606538,3.225195,3.432270,2.953534,3.215850,-2.314118,3.442078,1.044996
3573173926.616539,3.245799,3.464347,2.974133,3.254255,-2.316239,3.445057,1.048230
3573173926.626534,3.266186,3.496734,2.994355,3.292981,-2.318384,3.448085,1.051503
3573173926.636540,3.286327,3.529418,3.014159,3.332001,-2.320554,3.451162,1.054815
3573173926.646541,3.306188,3.562390,3.033507,3.371291,-2.322747,3.454288,1.058165
3573173926.656542,3.325740,3.595642,3.052361,3.410832,-2.324965,3.457464,1.061553
3573173926.666540,3.344949,3.629166,3.070686,3.450604,-2.327207,3.460689,1.064978
3573173926.676541,3.363784,3.662958,3.088446,3.490593,-2.329472,3.463964,1.068441
3573173926.686543,3.382212,3.697014,3.105606,3.530781,-2.331759,3.467289,1.071940
3573173926.696543,3.400201,3.731329,3.122132,3.571156,-2.334070,3.470664,1.075476
3573173926.706542,3.417716,3.765899,3.137989,3.611704,-2.336403,3.474089,1.079047
3573173926.716542,3.434724,3.800723,3.153145,3.652412,-2.338758,3.477563,1.082653
3573173926.726538,3.451190,3.835794,3.167566,3.693266,-2.341134,3.481087,1.086293
3573173926.736543,3.467081,3.871109,3.181217,3.734252,-2.343531,3.484660,1.089967
3573173926.746543,3.482362,3.906662,3.194067,3.775356,-2.345948,3.488282,1.093673
3573173926.756544,3.496997,3.942447,3.206082,3.816561,-2.348385,3.491953,1.097411
3573173926.766545,3.510952,3.978457,3.217229,3.857850,-2.350841,3.495672,1.101180
3573173926.776545,3.524193,4.014682,3.227476,3.899204,-2.353315,3.499440,1.104978
3573173926.786545,3.536685,4.051111,3.236790,3.940602,-2.355807,3.503255,1.108806
3573173926.796545,3.548394,4.087733,3.245141,3.982022,-2.358317,3.507117,1.112661
3573173926.806545,3.559286,4.124533,3.252497,4.023438,-2.360842,3.511025,1.116543
3573173926.816546,3.569330,4.161496,3.258829,4.064823,-2.363384,3.514978,1.120450
3573173926.826545,3.578494,4.198604,3.264108,4.106149,-2.365940,3.518976,1.124381
3573173926.836546,3.586746,4.235837,3.268306,4.147383,-2.368509,3.523019,1.128335
3573173926.846546,3.594057,4.273173,3.271398,4.188492,-2.371092,3.527104,1.132310
3573173926.856547,3.600400,4.310590,3.273358,4.229438,-2.373687,3.531231,1.136306
3573173926.866547,3.605747,4.348061,3.274165,4.270184,-2.376294,3.535399,1.140320
3573173926.876548,3.610074,4.385560,3.273797,4.310688,-2.378910,3.539606,1.144351
3573173926.886549,3.613356,4.423057,3.272238,4.350907,-2.381535,3.543852,1.148397
3573173926.896548,3.615573,4.460521,3.269470,4.390795,-2.384169,3.548135,1.152458
3573173926.906548,3.616704,4.497919,3.265481,4.430306,-2.386809,3.552453,1.156530
3573173926.916548,3.616734,4.535217,3.260262,4.469389,-2.389456,3.556805,1.160612
3573173926.926543,3.615645,4.572379,3.253804,4.507994,-2.392107,3.561189,1.164703
3573173926.936550,3.613426,4.609369,3.246105,4.546068,-2.394761,3.565604,1.168801
3573173926.946549,3.610065,4.646146,3.237164,4.583558,-2.397418,3.570047,1.172903
3573173926.956551,3.605555,4.682672,3.226984,4.620408,-2.400076,3.574517,1.177008
3573173926.966550,3.599890,4.718905,3.215573,4.656563,-2.402733,3.579012,1.181113
3573173926.976550,3.593068,4.754804,3.202941,4.691966,-2.405389,3.583529,1.185218
3573173926.986550,3.585087,4.790326,3.189102,4.726562,-2.408042,3.588066,1.189318
3573173926.996552,3.575950,4.825429,3.174077,4.760292,-2.410691,3.592622,1.193413
3573173927.006551,3.565662,4.860069,3.157886,4.793102,-2.413334,3.597193,1.197501
3573173927.016552,3.554231,4.894202,3.140558,4.824934,-2.415971,3.601777,1.201578
3573173927.026550,3.541668,4.927784,3.122122,4.855734,-2.418599,3.606372,1.205643
3573173927.036553,3.527986,4.960772,3.102614,4.885447,-2.421217,3.610975,1.209694
3573173927.046553,3.513201,4.993123,3.082072,4.914023,-2.423824,3.615584,1.213729
3573173927.056552,3.497331,5.024793,3.060539,4.941409,-2.426418,3.620195,1.217744
3573173927.066553,3.480399,5.055741,3.038060,4.967557,-2.428999,3.624806,1.221739
3573173927.076552,3.462428,5.085924,3.014687,4.992422,-2.431564,3.629415,1.225711
3573173927.086554,3.443445,5.115303,2.990472,5.015959,-2.434113,3.634017,1.229657
3573173927.096554,3.423478,5.143839,2.965472,5.038129,-2.436644,3.638611,1.233575
3573173927.106555,3.402560,5.171492,2.939746,5.058893,-2.439154,3.643193,1.237464
3573173927.116555,3.380723,5.198227,2.913357,5.078218,-2.441645,3.647761,1.241320
