Absolute Time,x_in,y_in,x_hat,y_hat
3573171758.633609,0.679898,-4.395141,1.140081,-4.258064
3573171758.643610,0.670623,-4.405912,1.132435,-4.269065
3573171758.653610,0.661324,-4.416703,1.124745,-4.280100
3573171758.663610,0.652001,-4.427515,1.117012,-4.291169
3573171758.673610,0.642654,-4.438346,1.109233,-4.302271
3573171758.683612,0.633283,-4.449197,1.101411,-4.313406
3573171758.693611,0.623887,-4.460067,1.093544,-4.324573
3573171758.703612,0.614468,-4.470957,1.085632,-4.335773
3573171758.713611,0.605024,-4.481865,1.077675,-4.347004
3573171758.723607,0.595556,-4.492791,1.069674,-4.358267
3573171758.733612,0.586063,-4.503736,1.061627,-4.369561
3573171758.743613,0.576546,-4.514698,1.053535,-4.380887
3573171758.753613,0.567005,-4.525678,1.045398,-4.392242
3573171758.763613,0.557439,-4.536675,1.037216,-4.403628
3573171758.773613,0.547848,-4.547690,1.028988,-4.415044
3573171758.783613,0.538233,-4.558721,1.020715,-4.426488
3573171758.793614,0.528593,-4.569768,1.012395,-4.437963
3573171758.803614,0.518928,-4.580832,1.004030,-4.449465
3573171758.813614,0.509239,-4.591911,0.995620,-4.460996
3573171758.823610,0.499524,-4.603006,0.987163,-4.472555
3573171758.833615,0.489785,-4.614115,0.978660,-4.484141
3573171758.843616,0.480021,-4.625240,0.970111,-4.495755
3573171758.853615,0.470232,-4.636379,0.961515,-4.507395
3573171758.863616,0.460417,-4.647533,0.952873,-4.519061
3573171758.873614,0.450578,-4.658700,0.944185,-4.530754
3573171758.883616,0.440713,-4.669881,0.935450,-4.542471
3573171758.893616,0.430823,-4.681075,0.926668,-4.554214
3573171758.903617,0.420908,-4.692282,0.917839,-4.565981
3573171758.913617,0.410968,-4.703501,0.908964,-4.577773
3573171758.923613,0.401001,-4.714733,0.900042,-4.589588
3573171758.933619,0.391010,-4.725977,0.891072,-4.601426
3573171758.943618,0.380992,-4.737232,0.882055,-4.613287
3573171758.953619,0.370950,-4.748498,0.872992,-4.625171
3573171758.963620,0.360881,-4.759775,0.863880,-4.637076
3573171758.973619,0.350786,-4.771063,0.854722,-4.649003
3573171758.983620,0.340666,-4.782361,0.845516,-4.660951
3573171758.993620,0.330520,-4.793669,0.836262,-4.672919
3573171759.003620,0.320347,-4.804986,0.826960,-4.684908
3573171759.013621,0.310149,-4.816312,0.817611,-4.696916
3573171759.023616,0.299924,-4.827647,0.808214,-4.708942
3573171759.033622,0.289673,-4.838990,0.798769,-4.720988
3573171759.043622,0.279396,-4.850341,0.789276,-4.733051
3573171759.053622,0.269092,-4.861700,0.779735,-4.745132
3573171759.063622,0.258762,-4.873066,0.770145,-4.757230
3573171759.073621,0.248405,-4.884439,0.760507,-4.769344
3573171759.083623,0.238021,-4.895819,0.750821,-4.781475
3573171759.093622,0.227611,-4.907204,0.741087,-4.793621
3573171759.103624,0.217174,-4.918596,0.731304,-4.805781
3573171759.113624,0.206709,-4.929992,0.721472,-4.817957
3573171759.123619,0.196218,-4.941394,0.711592,-4.830146
3573171759.133624,0.185699,-4.952800,0.701662,-4.842348
3573171759.143626,0.175154,-4.964210,0.691684,-4.854563
3573171759.153624,0.164580,-4.975624,0.681657,-4.866790
3573171759.163626,0.153979,-4.987042,0.671581,-4.879029
3573171759.173624,0.143351,-4.998462,0.661455,-4.891279
3573171759.183627,0.132695,-5.009885,0.651281,-4.903540
3573171759.193625,0.122011,-5.021310,0.641057,-4.915811
3573171759.203627,0.111299,-5.032737,0.630783,-4.928091
3573171759.213626,0.100559,-5.044165,0.620460,-4.940379
3573171759.223622,0.089791,-5.055594,0.610088,-4.952676
3573171759.233628,0.078995,-5.067024,0.599666,-4.964981
3573171759.243628,0.068170,-5.078453,0.589194,-4.977293
3573171759.253627,0.057317,-5.089882,0.578672,-4.989611
3573171759.263628,0.046435,-5.101311,0.568100,-5.001935
3573171759.273626,0.035524,-5.112738,0.557478,-5.014264
3573171759.283630,0.024585,-5.124163,0.546806,-5.026598
3573171759.293630,0.013616,-5.135587,0.536084,-5.038935
3573171759.303629,0.002618,-5.147008,0.525311,-5.051277
3573171759.313629,-0.008409,-5.158425,0.514488,-5.063621
3573171759.323625,-0.019465,-5.169840,0.503614,-5.075967
3573171759.333630,-0.030552,-5.181250,0.492690,-5.088314
3573171759.343630,-0.041667,-5.192656,0.481715,-5.100663
3573171759.353631,-0.052813,-5.204058,0.470689,-5.113012
3573171759.363632,-0.063989,-5.215453,0.459612,-5.125360
3573171759.373630,-0.075195,-5.226844,0.448484,-5.137707
3573171759.383632,-0.086431,-5.238228,0.437305,-5.150053
3573171759.393631,-0.097698,-5.249605,0.426074,-5.162396
3573171759.403632,-0.108995,-5.260975,0.414793,-5.174736
3573171759.413633,-0.120323,-5.272338,0.403459,-5.187072
3573171759.423628,-0.131682,-5.283692,0.392075,-5.199404
3573171759.433633,-0.143072,-5.295038,0.380638,-5.211731
3573171759.443634,-0.154493,-5.306375,0.369150,-5.224052
3573171759.453633,-0.165946,-5.317702,0.357610,-5.236366
3573171759.463634,-0.177430,-5.329019,0.346018,-5.248674
3573171759.473633,-0.188946,-5.340326,0.334373,-5.260974
3573171759.483635,-0.200494,-5.351621,0.322677,-5.273265
3573171759.493635,-0.212074,-5.362905,0.310928,-5.285547
3573171759.503635,-0.223686,-5.374176,0.299127,-5.297819
3573171759.513636,-0.235330,-5.385435,0.287273,-5.310080
3573171759.523631,-0.247007,-5.396681,0.275366,-5.322330
3573171759.533637,-0.258717,-5.407914,0.263407,-5.334567
3573171759.543637,-0.270460,-5.419132,0.251394,-5.346792
3573171759.553636,-0.282235,-5.430335,0.239329,-5.359004
3573171759.563637,-0.294044,-5.441523,0.227211,-5.371201
3573171759.573637,-0.305887,-5.452695,0.215039,-5.383382
3573171759.583637,-0.317763,-5.463851,0.202814,-5.395549
3573171759.593639,-0.329673,-5.474990,0.190535,-5.407698
3573171759.603638,-0.341616,-5.486112,0.178203,-5.419830
3573171759.613638,-0.353594,-5.497215,0.165817,-5.431944
3573171759.623634,-0.365607,-5.508300,0.153377,-5.444039
3573171759.633639,-0.377654,-5.519366,0.140883,-5.456115
3573171759.643640,-0.389735,-5.530412,0.128336,-5.468170
3573171759.653639,-0.401852,-5.541438,0.115734,-5.480204
3573171759.663640,-0.414003,-5.552443,0.103077,-5.492216
3573171759.673641,-0.426190,-5.563427,0.090367,-5.504205
3573171759.683641,-0.438412,-5.574389,0.077602,-5.516170
3573171759.693641,-0.450670,-5.585328,0.064782,-5.528111
3573171759.703642,-0.462963,-5.596243,0.051907,-5.540027
3573171759.713642,-0.475293,-5.607135,0.038978,-5.551917
3573171759.723637,-0.487659,-5.618003,0.025993,-5.563780
3573171759.733642,-0.500061,-5.628845,0.012954,-5.575615
3573171759.743642,-0.512500,-5.639662,-0.000141,-5.587421
3573171759.753642,-0.524975,-5.650453,-0.013290,-5.599199
3573171759.763643,-0.537487,-5.661216,-0.026496,-5.610946
3573171759.773643,-0.550037,-5.671952,-0.039756,-5.622662
3573171759.783644,-0.562623,-5.682660,-0.053073,-5.634346
3573171759.793644,-0.575247,-5.693340,-0.066445,-5.645997
3573171759.803644,-0.587909,-5.703989,-0.079872,-5.657614
3573171759.813644,-0.600608,-5.714609,-0.093356,-5.669197
3573171759.823641,-0.613345,-5.725198,-0.106895,-5.680745
3573171759.833645,-0.626121,-5.735755,-0.120491,-5.692256
3573171759.843646,-0.638935,-5.746281,-0.134143,-5.703730
3573171759.853645,-0.651787,-5.756773,-0.147850,-5.715166
3573171759.863647,-0.664678,-5.767233,-0.161615,-5.726562
3573171759.873646,-0.677607,-5.777658,-0.175435,-5.737919
3573171759.883647,-0.690576,-5.788048,-0.189312,-5.749235
3573171759.893648,-0.703584,-5.798403,-0.203245,-5.760510
3573171759.903647,-0.716631,-5.808721,-0.217235,-5.771741
3573171759.913646,-0.729717,-5.819003,-0.231281,-5.782929
3573171759.923643,-0.742843,-5.829247,-0.245384,-5.794072
3573171759.933648,-0.756009,-5.839453,-0.259544,-5.805170
3573171759.943648,-0.769214,-5.849620,-0.273760,-5.816221
3573171759.953650,-0.782460,-5.859747,-0.288033,-5.827225
3573171759.963650,-0.795745,-5.869834,-0.302363,-5.838180
3573171759.973650,-0.809071,-5.879879,-0.316749,-5.849086
3573171759.983650,-0.822437,-5.889883,-0.331193,-5.859942
3573171759.993649,-0.835844,-5.899843,-0.345693,-5.870746
3573171760.003651,-0.849292,-5.909761,-0.360250,-5.881498
3573171760.013650,-0.862780,-5.919634,-0.374863,-5.892197
3573171760.023646,-0.876309,-5.929462,-0.389534,-5.902841
3573171760.033650,-0.889879,-5.939244,-0.404261,-5.913430
3573171760.043651,-0.903490,-5.948980,-0.419046,-5.923962
3573171760.053651,-0.917142,-5.958669,-0.433886,-5.934437
3573171760.063652,-0.930835,-5.968310,-0.448784,-5.944854
3573171760.073651,-0.944570,-5.977901,-0.463738,-5.955211
3573171760.083652,-0.958346,-5.987444,-0.478749,-5.965508
3573171760.093654,-0.972164,-5.996935,-0.493816,-5.975743
3573171760.103653,-0.986023,-6.006376,-0.508940,-5.985916
3573171760.113654,-0.999923,-6.015764,-0.524120,-5.996024
3573171760.123650,-1.013865,-6.025100,-0.539356,-6.006069
3573171760.133655,-1.027849,-6.034382,-0.554648,-6.016047
3573171760.143655,-1.041875,-6.043610,-0.569997,-6.025958
3573171760.153655,-1.055942,-6.052783,-0.585401,-6.035802
3573171760.163655,-1.070051,-6.061899,-0.600861,-6.045577
3573171760.173655,-1.084202,-6.070958,-0.616377,-6.055281
3573171760.183656,-1.098394,-6.079960,-0.631948,-6.064914
3573171760.193655,-1.112629,-6.088903,-0.647575,-6.074475
3573171760.203657,-1.126905,-6.097787,-0.663256,-6.083963
3573171760.213656,-1.141222,-6.106611,-0.678993,-6.093376
3573171760.223652,-1.155581,-6.115373,-0.694784,-6.102713
3573171760.233657,-1.169982,-6.124074,-0.710630,-6.111974
3573171760.243657,-1.184425,-6.132712,-0.726530,-6.121156
3573171760.253658,-1.198909,-6.141286,-0.742484,-6.130260
3573171760.263658,-1.213434,-6.149796,-0.758491,-6.139284
3573171760.273657,-1.228001,-6.158240,-0.774553,-6.148226
3573171760.283659,-1.242609,-6.166618,-0.790667,-6.157086
3573171760.293658,-1.257258,-6.174930,-0.806834,-6.165863
3573171760.303659,-1.271948,-6.183173,-0.823054,-6.174555
3573171760.313659,-1.286679,-6.191347,-0.839326,-6.183161
3573171760.323656,-1.301451,-6.199452,-0.855650,-6.191680
3573171760.333660,-1.316264,-6.207486,-0.872025,-6.200111
3573171760.343661,-1.331117,-6.215449,-0.888452,-6.208453
3573171760.353661,-1.346010,-6.223340,-0.904929,-6.216704
3573171760.363662,-1.360943,-6.231158,-0.921457,-6.224864
3573171760.373659,-1.375917,-6.238901,-0.938034,-6.232931
3573171760.383662,-1.390930,-6.246570,-0.954661,-6.240904
3573171760.393662,-1.405982,-6.254163,-0.971337,-6.248783
3573171760.403661,-1.421074,-6.261679,-0.988062,-6.256565
3573171760.413662,-1.436205,-6.269118,-1.004834,-6.264249
3573171760.423657,-1.451375,-6.276478,-1.021654,-6.271835
3573171760.433664,-1.466583,-6.283760,-1.038521,-6.279322
3573171760.443664,-1.481829,-6.290961,-1.055434,-6.286708
3573171760.453664,-1.497114,-6.298081,-1.072394,-6.293992
3573171760.463665,-1.512436,-6.305120,-1.089398,-6.301172
3573171760.473665,-1.527795,-6.312075,-1.106447,-6.308249
3573171760.483666,-1.543191,-6.318947,-1.123540,-6.315220
3573171760.493666,-1.558624,-6.325735,-1.140677,-6.322084
3573171760.503665,-1.574093,-6.332438,-1.157856,-6.328841
3573171760.513665,-1.589598,-6.339054,-1.175077,-6.335488
3573171760.523661,-1.605138,-6.345583,-1.192340,-6.342026
3573171760.533666,-1.620714,-6.352025,-1.209643,-6.348453
3573171760.543667,-1.636324,-6.358378,-1.226986,-6.354768
3573171760.553667,-1.651969,-6.364641,-1.244368,-6.360969
3573171760.563667,-1.667647,-6.370814,-1.261788,-6.367055
3573171760.573668,-1.683359,-6.376896,-1.279246,-6.373026
3573171760.583667,-1.699103,-6.382885,-1.296740,-6.378880
3573171760.593668,-1.714880,-6.388782,-1.314271,-6.384617
3573171760.603669,-1.730689,-6.394585,-1.331836,-6.390234
3573171760.613668,-1.746529,-6.400294,-1.349435,-6.395732
3573171760.623664,-1.762400,-6.405907,-1.367067,-6.401109
3573171760.633669,-1.778301,-6.411424,-1.384732,-6.406363
3573171760.643670,-1.794232,-6.416845,-1.402427,-6.411494
3573171760.653669,-1.810192,-6.422167,-1.420153,-6.416501
3573171760.663670,-1.826180,-6.427391,-1.437909,-6.421382
3573171760.673668,-1.842197,-6.432516,-1.455692,-6.426138
3573171760.683672,-1.858241,-6.437541,-1.473503,-6.430765
3573171760.693671,-1.874312,-6.442465,-1.491340,-6.435265
3573171760.703671,-1.890408,-6.447288,-1.509202,-6.439635
3573171760.713672,-1.906530,-6.452008,-1.527088,-6.443875
3573171760.723667,-1.922677,-6.456625,-1.544996,-6.447983
3573171760.733673,-1.938848,-6.461138,-1.562927,-6.451959
3573171760.743672,-1.955042,-6.465547,-1.580877,-6.455802
3573171760.753673,-1.971259,-6.469850,-1.598848,-6.459511
3573171760.763673,-1.987497,-6.474048,-1.616836,-6.463085
3573171760.773673,-2.003757,-6.478139,-1.634841,-6.466522
3573171760.783674,-2.020037,-6.482123,-1.652862,-6.469823
3573171760.793674,-2.036336,-6.485998,-1.670897,-6.472986
3573171760.803674,-2.052655,-6.489765,-1.688945,-6.476010
3573171760.813674,-2.068991,-6.493423,-1.707005,-6.478895
3573171760.823669,-2.085345,-6.496970,-1.725075,-6.481639
3573171760.833675,-2.101715,-6.500407,-1.743155,-6.484243
3573171760.843676,-2.118100,-6.503733,-1.761242,-6.486705
3573171760.853676,-2.134500,-6.506947,-1.779335,-6.489023
3573171760.863676,-2.150914,-6.510048,-1.797433,-6.491199
3573171760.873676,-2.167341,-6.513036,-1.815535,-6.493230
3573171760.883677,-2.183780,-6.515911,-1.833638,-6.495117
3573171760.893677,-2.200230,-6.518671,-1.851743,-6.496858
3573171760.903677,-2.216690,-6.521316,-1.869846,-6.498453
3573171760.913678,-2.233160,-6.523846,-1.887946,-6.499901
3573171760.923674,-2.249637,-6.526261,-1.906043,-6.501202
3573171760.933678,-2.266122,-6.528558,-1.924134,-6.502355
3573171760.943679,-2.282614,-6.530739,-1.942218,-6.503359
3573171760.953679,-2.299111,-6.532802,-1.960293,-6.504214
3573171760.963679,-2.315612,-6.534747,-1.978358,-6.504919
3573171760.973678,-2.332117,-6.536574,-1.996411,-6.505475
3573171760.983680,-2.348624,-6.538281,-2.014451,-6.505880
3573171760.993680,-2.365133,-6.539870,-2.032475,-6.506133
3573171761.003680,-2.381642,-6.541338,-2.050483,-6.506236
3573171761.013680,-2.398151,-6.542686,-2.068472,-6.506186
3573171761.023676,-2.414657,-6.543913,-2.086441,-6.505985
3573171761.033682,-2.431161,-6.545019,-2.104388,-6.505631
3573171761.043682,-2.447661,-6.546004,-2.122312,-6.505124
3573171761.053682,-2.464156,-6.546866,-2.140210,-6.504465
3573171761.063682,-2.480645,-6.547606,-2.158082,-6.503651
3573171761.073681,-2.497127,-6.548223,-2.175924,-6.502685
3573171761.083682,-2.513601,-6.548717,-2.193737,-6.501565
3573171761.093683,-2.530065,-6.549087,-2.211516,-6.500291
3573171761.103683,-2.546519,-6.549334,-2.229262,-6.498863
3573171761.113683,-2.562961,-6.549456,-2.246973,-6.497281
3573171761.123679,-2.579391,-6.549454,-2.264645,-6.495545
3573171761.133685,-2.595806,-6.549327,-2.282279,-6.493655
3573171761.143685,-2.612206,-6.549075,-2.299871,-6.491611
3573171761.153684,-2.628590,-6.548697,-2.317420,-6.489413
3573171761.163685,-2.644957,-6.548194,-2.334924,-6.487061
3573171761.173685,-2.661305,-6.547564,-2.352382,-6.484555
3573171761.183686,-2.677633,-6.546808,-2.369792,-6.481896
3573171761.193685,-2.693940,-6.545926,-2.387151,-6.479082
3573171761.203686,-2.710225,-6.544916,-2.404459,-6.476116
3573171761.213686,-2.726486,-6.543780,-2.421712,-6.472996
3573171761.223681,-2.742722,-6.542516,-2.438910,-6.469724
3573171761.233686,-2.758933,-6.541124,-2.456051,-6.466299
3573171761.243687,-2.775116,-6.539605,-2.473132,-6.462722
3573171761.253687,-2.791271,-6.537957,-2.490152,-6.458993
3573171761.263688,-2.807396,-6.536182,-2.507110,-6.455112
3573171761.273688,-2.823490,-6.534277,-2.524002,-6.451081
3573171761.283689,-2.839552,-6.532245,-2.540829,-6.446899
3573171761.293689,-2.855580,-6.530083,-2.557586,-6.442567
3573171761.303690,-2.871574,-6.527792,-2.574274,-6.438085
3573171761.313689,-2.887531,-6.525372,-2.590890,-6.433455
3573171761.323685,-2.903451,-6.522822,-2.607432,-6.428676
3573171761.333691,-2.919332,-6.520143,-2.623899,-6.423749
3573171761.343691,-2.935173,-6.517334,-2.640289,-6.418676
3573171761.353691,-2.950972,-6.514396,-2.656600,-6.413456
3573171761.363692,-2.966729,-6.511327,-2.672830,-6.408091
3573171761.373691,-2.982442,-6.508127,-2.688978,-6.402581
3573171761.383693,-2.998109,-6.504798,-2.705042,-6.396926
3573171761.393692,-3.013729,-6.501338,-2.721020,-6.391129
3573171761.403692,-3.029301,-6.497747,-2.736910,-6.385189
3573171761.413693,-3.044824,-6.494025,-2.752712,-6.379108
3573171761.423688,-3.060296,-6.490172,-2.768422,-6.372886
3573171761.433694,-3.075715,-6.486188,-2.784041,-6.366525
3573171761.443694,-3.091081,-6.482073,-2.799565,-6.360025
3573171761.453694,-3.106391,-6.477826,-2.814994,-6.353387
3573171761.463694,-3.121645,-6.473448,-2.830326,-6.346613
3573171761.473694,-3.136841,-6.468938,-2.845560,-6.339704
3573171761.483695,-3.151978,-6.464296,-2.860693,-6.332660
3573171761.493695,-3.167053,-6.459522,-2.875724,-6.325483
3573171761.503695,-3.182067,-6.454616,-2.890653,-6.318174
3573171761.513696,-3.197017,-6.449578,-2.905476,-6.310734
3573171761.523691,-3.211901,-6.444407,-2.920194,-6.303164
3573171761.533696,-3.226719,-6.439104,-2.934805,-6.295466
3573171761.543696,-3.241469,-6.433668,-2.949307,-6.287641
3573171761.553696,-3.256149,-6.428099,-2.963699,-6.279689
3573171761.563697,-3.270758,-6.422398,-2.977980,-6.271613
3573171761.573696,-3.285294,-6.416563,-2.992148,-6.263414
3573171761.583698,-3.299756,-6.410596,-3.006203,-6.255093
3573171761.593697,-3.314143,-6.404494,-3.020142,-6.246651
3573171761.603699,-3.328452,-6.398260,-3.033966,-6.238090
3573171761.613698,-3.342683,-6.391891,-3.047672,-6.229411
3573171761.623694,-3.356833,-6.385389,-3.061260,-6.220615
3573171761.633699,-3.370902,-6.378753,-3.074729,-6.211705
3573171761.643700,-3.384887,-6.371983,-3.088077,-6.202681
3573171761.653700,-3.398787,-6.365079,-3.101305,-6.193545
3573171761.663700,-3.412600,-6.358040,-3.114410,-6.184299
3573171761.673699,-3.426326,-6.350867,-3.127392,-6.174943
3573171761.683702,-3.439961,-6.343559,-3.140250,-6.165480
3573171761.693700,-3.453506,-6.336116,-3.152984,-6.155910
3573171761.703701,-3.466957,-6.328538,-3.165592,-6.146236
3573171761.713701,-3.480314,-6.320824,-3.178075,-6.136460
3573171761.723698,-3.493574,-6.312975,-3.190431,-6.126581
3573171761.733701,-3.506737,-6.304991,-3.202659,-6.116603
3573171761.743702,-3.519800,-6.296871,-3.214760,-6.106526
3573171761.753703,-3.532762,-6.288615,-3.226732,-6.096352
3573171761.763703,-3.545621,-6.280222,-3.238576,-6.086083
3573171761.773703,-3.558375,-6.271693,-3.250291,-6.075720
3573171761.783704,-3.571023,-6.263028,-3.261876,-6.065265
3573171761.793704,-3.583564,-6.254225,-3.273331,-6.054719
3573171761.803705,-3.595994,-6.245286,-3.284657,-6.044084
3573171761.813705,-3.608314,-6.236209,-3.295852,-6.033361
3573171761.823699,-3.620521,-6.226995,-3.306918,-6.022551
3573171761.833704,-3.632613,-6.217643,-3.317853,-6.011658
3573171761.843705,-3.644588,-6.208154,-3.328658,-6.000681
3573171761.853705,-3.656446,-6.198526,-3.339332,-5.989622
3573171761.863707,-3.668184,-6.188760,-3.349877,-5.978483
3573171761.873704,-3.679801,-6.178856,-3.360292,-5.967265
3573171761.883707,-3.691295,-6.168814,-3.370577,-5.955969
3573171761.893706,-3.702664,-6.158632,-3.380733,-5.944598
3573171761.903707,-3.713907,-6.148312,-3.390760,-5.933152
3573171761.913707,-3.725023,-6.137853,-3.400658,-5.921633
3573171761.923703,-3.736009,-6.127255,-3.410429,-5.910041
3573171761.933709,-3.746864,-6.116518,-3.420072,-5.898380
3573171761.943709,-3.757587,-6.105642,-3.429588,-5.886649
3573171761.953709,-3.768176,-6.094627,-3.438979,-5.874850
3573171761.963709,-3.778629,-6.083472,-3.448244,-5.862984
3573171761.973709,-3.788945,-6.072178,-3.457384,-5.851052
3573171761.983710,-3.799124,-6.060745,-3.466401,-5.839056
3573171761.993709,-3.809163,-6.049173,-3.475296,-5.826997
3573171762.003711,-3.819061,-6.037462,-3.484069,-5.814875
3573171762.013710,-3.828817,-6.025612,-3.492722,-5.802693
3573171762.023706,-3.838430,-6.013624,-3.501256,-5.790450
3573171762.033710,-3.847899,-6.001497,-3.509672,-5.778148
3573171762.043712,-3.857223,-5.989232,-3.517972,-5.765788
3573171762.053712,-3.866400,-5.976830,-3.526156,-5.753371
3573171762.063712,-3.875431,-5.964291,-3.534227,-5.740898
3573171762.073710,-3.884315,-5.951615,-3.542187,-5.728369
3573171762.083713,-3.893050,-5.938803,-3.550036,-5.715785
3573171762.093713,-3.901636,-5.925855,-3.557777,-5.703148
3573171762.103713,-3.910074,-5.912774,-3.565411,-5.690457
3573171762.113714,-3.918362,-5.899558,-3.572941,-5.677714
3573171762.123709,-3.926502,-5.886210,-3.580368,-5.664918
3573171762.133715,-3.934492,-5.872730,-3.587695,-5.652072
3573171762.143714,-3.942333,-5.859120,-3.594924,-5.639175
3573171762.153714,-3.950025,-5.845381,-3.602057,-5.626227
3573171762.163715,-3.957570,-5.831513,-3.609097,-5.613230
3573171762.173713,-3.964968,-5.817520,-3.616046,-5.600183
3573171762.183716,-3.972219,-5.803402,-3.622906,-5.587088
3573171762.193716,-3.979325,-5.789161,-3.629681,-5.573944
3573171762.203716,-3.986288,-5.774799,-3.636373,-5.560752
3573171762.213716,-3.993108,-5.760319,-3.642985,-5.547512
3573171762.223711,-3.999788,-5.745722,-3.649521,-5.534225
3573171762.233716,-4.006329,-5.731010,-3.655982,-5.520890
3573171762.243717,-4.012735,-5.716188,-3.662373,-5.507508
3573171762.253718,-4.019006,-5.701256,-3.668698,-5.494079
3573171762.263719,-4.025146,-5.686217,-3.674958,-5.480603
3573171762.273717,-4.031157,-5.671076,-3.681158,-5.467081
3573171762.283719,-4.037043,-5.655835,-3.687302,-5.453512
3573171762.293719,-4.042807,-5.640496,-3.693394,-5.439897
3573171762.303720,-4.048452,-5.625065,-3.699436,-5.426236
3573171762.313719,-4.053983,-5.609545,-3.705434,-5.412529
3573171762.323715,-4.059404,-5.593938,-3.711392,-5.398776
3573171762.333721,-4.064717,-5.578251,-3.717313,-5.384977
3573171762.343721,-4.069929,-5.562486,-3.723202,-5.371133
3573171762.353721,-4.075043,-5.546649,-3.729064,-5.357244
3573171762.363722,-4.080065,-5.530744,-3.734904,-5.343309
3573171762.373721,-4.084999,-5.514775,-3.740725,-5.329330
3573171762.383722,-4.089850,-5.498747,-3.746534,-5.315306
3573171762.393722,-4.094624,-5.482665,-3.752334,-5.301238
3573171762.403722,-4.099325,-5.466535,-3.758131,-5.287127
3573171762.413723,-4.103959,-5.450361,-3.763931,-5.272972
3573171762.423718,-4.108532,-5.434148,-3.769737,-5.258774
3573171762.433723,-4.113048,-5.417903,-3.775557,-5.244534
3573171762.443723,-4.117514,-5.401629,-3.781395,-5.230253
3573171762.453724,-4.121934,-5.385333,-3.787256,-5.215931
3573171762.463725,-4.126315,-5.369020,-3.793147,-5.201569
3573171762.473724,-4.130661,-5.352695,-3.799073,-5.187169
3573171762.483726,-4.134977,-5.336365,-3.805039,-5.172730
3573171762.493724,-4.139270,-5.320033,-3.811052,-5.158255
3573171762.503726,-4.143544,-5.303706,-3.817118,-5.143745
3573171762.513725,-4.147804,-5.287390,-3.823241,-5.129201
3573171762.523721,-4.152055,-5.271089,-3.829429,-5.114625
3573171762.533726,-4.156303,-5.254808,-3.835687,-5.100018
3573171762.543726,-4.160550,-5.238554,-3.842022,-5.085383
3573171762.553727,-4.164803,-5.222332,-3.848438,-5.070721
3573171762.563726,-4.169066,-5.206145,-3.854942,-5.056035
3573171762.573726,-4.173341,-5.190001,-3.861540,-5.041327
3573171762.583729,-4.177635,-5.173902,-3.868237,-5.026599
3573171762.593728,-4.181949,-5.157855,-3.875040,-5.011855
3573171762.603728,-4.186288,-5.141865,-3.881955,-4.997096
3573171762.613728,-4.190656,-5.125935,-3.888986,-4.982327
3573171762.623723,-4.195054,-5.110070,-3.896140,-4.967551
3573171762.633729,-4.199487,-5.094274,-3.903423,-4.952770
3573171762.643730,-4.203957,-5.078553,-3.910839,-4.937989
3573171762.653729,-4.208467,-5.062909,-3.918394,-4.923212
3573171762.663730,-4.213018,-5.047347,-3.926093,-4.908442
3573171762.673729,-4.217613,-5.031870,-3.933942,-4.893684
3573171762.683731,-4.222254,-5.016483,-3.941945,-4.878941
3573171762.693731,-4.226943,-5.001189,-3.950107,-4.864220
3573171762.703732,-4.231681,-4.985990,-3.958432,-4.849524
3573171762.713732,-4.236469,-4.970890,-3.966926,-4.834858
3573171762.723728,-4.241310,-4.955893,-3.975592,-4.820228
3573171762.733732,-4.246203,-4.941000,-3.984433,-4.805639
3573171762.743733,-4.251149,-4.926215,-3.993455,-4.791096
3573171762.753732,-4.256150,-4.911540,-4.002661,-4.776605
3573171762.763734,-4.261205,-4.896977,-4.012053,-4.762172
3573171762.773733,-4.266316,-4.882528,-4.021635,-4.747803
3573171762.783733,-4.271482,-4.868196,-4.031409,-4.733504
3573171762.793735,-4.276704,-4.853982,-4.041379,-4.719282
3573171762.803734,-4.281981,-4.839888,-4.051547,-4.705141
3573171762.813735,-4.287314,-4.825915,-4.061913,-4.691090
3573171762.823730,-4.292703,-4.812065,-4.072481,-4.677135
3573171762.833736,-4.298146,-4.798338,-4.083252,-4.663282
3573171762.843736,-4.303644,-4.784736,-4.094225,-4.649538
3573171762.853735,-4.309197,-4.771260,-4.105403,-4.635910
3573171762.863736,-4.314803,-4.757911,-4.116786,-4.622405
3573171762.873735,-4.320463,-4.744688,-4.128374,-4.609029
3573171762.883738,-4.326176,-4.731593,-4.140166,-4.595790
3573171762.893738,-4.331941,-4.718627,-4.152162,-4.582695
3573171762.903737,-4.337758,-4.705788,-4.164362,-4.569750
3573171762.913737,-4.343626,-4.693078,-4.176763,-4.556963
3573171762.923734,-4.349544,-4.680497,-4.189365,-4.544340
3573171762.933738,-4.355511,-4.668044,-4.202166,-4.531889
3573171762.943738,-4.361528,-4.655720,-4.215164,-4.519615
3573171762.953739,-4.367593,-4.643524,-4.228355,-4.507527
3573171762.963739,-4.373706,-4.631456,-4.241738,-4.495630
3573171762.973739,-4.379865,-4.619516,-4.255309,-4.483931
3573171762.983740,-4.386071,-4.607704,-4.269064,-4.472437
3573171762.993739,-4.392323,-4.596019,-4.283001,-4.461153
3573171763.003740,-4.398619,-4.584460,-4.297115,-4.450087
3573171763.013741,-4.404961,-4.573029,-4.311401,-4.439244
3573171763.023736,-4.411345,-4.561723,-4.325856,-4.428629
3573171763.033741,-4.417774,-4.550542,-4.340474,-4.418249
3573171763.043740,-4.424245,-4.539487,-4.355251,-4.408109
