Absolute Time,x_in,y_in,x_hat,y_hat
3573172454.490289,8.935766,2.406270,8.964080,2.400509
3573172454.500294,8.934531,2.406748,8.962825,2.400992
3573172454.510293,8.933297,2.407226,8.961570,2.401475
3573172454.520294,8.932063,2.407703,8.960315,2.401958
3573172454.530294,8.930829,2.408181,8.959060,2.402441
3573172454.540295,8.929596,2.408658,8.957806,2.402924
3573172454.550295,8.928363,2.409135,8.956552,2.403406
3573172454.560295,8.927130,2.409613,8.955298,2.403889
3573172454.570293,8.925898,2.410090,8.954045,2.404371
3573172454.580296,8.924666,2.410567,8.952792,2.404853
3573172454.590292,8.923435,2.411043,8.951539,2.405335
3573172454.600296,8.922204,2.411520,8.950286,2.405817
3573172454.610298,8.920973,2.411997,8.949034,2.406299
3573172454.620297,8.919742,2.412473,8.947782,2.406781
3573172454.630298,8.918512,2.412950,8.946530,2.407262
3573172454.640298,8.917282,2.413426,8.945278,2.407744
3573172454.650298,8.916053,2.413902,8.944027,2.408225
3573172454.660298,8.914824,2.414378,8.942776,2.408706
3573172454.670299,8.913595,2.414854,8.941526,2.409187
3573172454.680298,8.912367,2.415329,8.940275,2.409668
3573172454.690295,8.911139,2.415805,8.939025,2.410149
3573172454.700300,8.909911,2.416280,8.937775,2.410629
3573172454.710299,8.908684,2.416756,8.936526,2.411110
3573172454.720300,8.907457,2.417231,8.935276,2.411590
3573172454.730300,8.906230,2.417706,8.934028,2.412071
3573172454.740300,8.905004,2.418181,8.932779,2.412551
3573172454.750301,8.903778,2.418656,8.931530,2.413031
3573172454.760302,8.902552,2.419130,8.930282,2.413511
3573172454.770302,8.901327,2.419605,8.929035,2.413990
3573172454.780302,8.900102,2.420079,8.927787,2.414470
3573172454.790298,8.898878,2.420553,8.926540,2.414949
3573172454.800302,8.897654,2.421028,8.925293,2.415429
3573172454.810303,8.896430,2.421502,8.924046,2.415908
3573172454.820303,8.895207,2.421976,8.922800,2.416387
3573172454.830303,8.893984,2.422449,8.921554,2.416866
3573172454.840304,8.892761,2.422923,8.920308,2.417345
3573172454.850303,8.891539,2.423397,8.919063,2.417823
3573172454.860303,8.890317,2.423870,8.917817,2.418302
3573172454.870305,8.889095,2.424343,8.916573,2.418780
3573172454.880304,8.887874,2.424816,8.915328,2.419258
3573172454.890300,8.886653,2.425289,8.914084,2.419736
3573172454.900304,8.885433,2.425762,8.912840,2.420214
3573172454.910306,8.884213,2.426235,8.911596,2.420692
3573172454.920306,8.882993,2.426707,8.910353,2.421170
3573172454.930306,8.881774,2.427180,8.909110,2.421648
3573172454.940307,8.880555,2.427652,8.907867,2.422125
3573172454.950307,8.879336,2.428124,8.906624,2.422602
3573172454.960308,8.878118,2.428597,8.905382,2.423079
3573172454.970307,8.876900,2.429068,8.904140,2.423556
3573172454.980307,8.875682,2.429540,8.902899,2.424033
3573172454.990305,8.874465,2.430012,8.901657,2.424510
3573172455.000309,8.873248,2.430483,8.900416,2.424987
3573172455.010308,8.872032,2.430955,8.899176,2.425463
3573172455.020309,8.870816,2.431426,8.897935,2.425939
3573172455.030309,8.869600,2.431897,8.896695,2.426416
3573172455.040309,8.868385,2.432368,8.895456,2.426892
3573172455.050310,8.867170,2.432839,8.894216,2.427367
3573172455.060311,8.865955,2.433310,8.892977,2.427843
3573172455.070311,8.864741,2.433780,8.891738,2.428319
3573172455.080309,8.863527,2.434251,8.890500,2.428794
3573172455.090307,8.862314,2.434721,8.889261,2.429270
3573172455.100311,8.861101,2.435191,8.888023,2.429745
3573172455.110312,8.859888,2.435661,8.886786,2.430220
3573172455.120313,8.858676,2.436131,8.885549,2.430695
3573172455.130312,8.857464,2.436601,8.884312,2.431169
3573172455.140313,8.856252,2.437071,8.883075,2.431644
3573172455.150311,8.855041,2.437540,8.881839,2.432119
3573172455.160312,8.853830,2.438009,8.880603,2.432593
3573172455.170313,8.852620,2.438479,8.879367,2.433067
3573172455.180313,8.851410,2.438948,8.878131,2.433541
3573172455.190309,8.850200,2.439417,8.876896,2.434015
3573172455.200314,8.848991,2.439885,8.875662,2.434489
3573172455.210315,8.847782,2.440354,8.874427,2.434962
3573172455.220314,8.846573,2.440823,8.873193,2.435436
3573172455.230316,8.845365,2.441291,8.871959,2.435909
3573172455.240315,8.844157,2.441759,8.870726,2.436382
3573172455.250316,8.842950,2.442227,8.869493,2.436855
3573172455.260316,8.841743,2.442695,8.868260,2.437328
3573172455.270317,8.840536,2.443163,8.867027,2.437801
3573172455.280316,8.839330,2.443631,8.865795,2.438274
3573172455.290312,8.838124,2.444098,8.864563,2.438746
3573172455.300318,8.836918,2.444566,8.863331,2.439218
3573172455.310317,8.835713,2.445033,8.862100,2.439691
3573172455.320318,8.834509,2.445500,8.860869,2.440163
3573172455.330318,8.833304,2.445967,8.859639,2.440634
3573172455.340318,8.832100,2.446434,8.858408,2.441106
3573172455.350318,8.830897,2.446900,8.857178,2.441578
3573172455.360319,8.829693,2.447367,8.855949,2.442049
3573172455.370319,8.828491,2.447833,8.854719,2.442520
3573172455.380319,8.827288,2.448300,8.853490,2.442991
3573172455.390315,8.826086,2.448766,8.852262,2.443462
3573172455.400319,8.824884,2.449232,8.851033,2.443933
3573172455.410321,8.823683,2.449697,8.849805,2.444404
3573172455.420321,8.822482,2.450163,8.848578,2.444874
3573172455.430321,8.821282,2.450628,8.847350,2.445345
3573172455.440320,8.820082,2.451094,8.846123,2.445815
3573172455.450322,8.818882,2.451559,8.844897,2.446285
3573172455.460322,8.817682,2.452024,8.843670,2.446755
3573172455.470323,8.816484,2.452489,8.842444,2.447225
3573172455.480321,8.815285,2.452954,8.841219,2.447694
3573172455.490318,8.814087,2.453418,8.839993,2.448164
3573172455.500323,8.812889,2.453883,8.838768,2.448633
3573172455.510324,8.811692,2.454347,8.837543,2.449102
3573172455.520323,8.810495,2.454811,8.836319,2.449571
3573172455.530324,8.809298,2.455275,8.835095,2.450040
3573172455.540325,8.808102,2.455739,8.833871,2.450509
3573172455.550324,8.806906,2.456203,8.832648,2.450977
3573172455.560325,8.805710,2.456667,8.831425,2.451446
3573172455.570323,8.804515,2.457130,8.830202,2.451914
3573172455.580325,8.803321,2.457593,8.828980,2.452382
3573172455.590322,8.802126,2.458056,8.827758,2.452850
3573172455.600327,8.800933,2.458519,8.826536,2.453318
3573172455.610327,8.799739,2.458982,8.825315,2.453785
3573172455.620327,8.798546,2.459445,8.824094,2.454253
3573172455.630327,8.797353,2.459907,8.822873,2.454720
3573172455.640327,8.796161,2.460370,8.821653,2.455187
3573172455.650327,8.794969,2.460832,8.820433,2.455654
3573172455.660328,8.793778,2.461294,8.819213,2.456121
3573172455.670328,8.792587,2.461756,8.817994,2.456588
3573172455.680328,8.791396,2.462218,8.816775,2.457054
3573172455.690325,8.790206,2.462679,8.815556,2.457520
3573172455.700327,8.789016,2.463141,8.814338,2.457987
3573172455.710329,8.787826,2.463602,8.813120,2.458453
3573172455.720330,8.786637,2.464063,8.811903,2.458918
3573172455.730330,8.785448,2.464524,8.810685,2.459384
3573172455.740329,8.784260,2.464985,8.809468,2.459850
3573172455.750331,8.783072,2.465446,8.808252,2.460315
3573172455.760331,8.781884,2.465906,8.807036,2.460780
3573172455.770331,8.780697,2.466367,8.805820,2.461245
3573172455.780330,8.779511,2.466827,8.804604,2.461710
3573172455.790326,8.778324,2.467287,8.803389,2.462175
3573172455.800332,8.777138,2.467747,8.802174,2.462640
3573172455.810331,8.775953,2.468207,8.800960,2.463104
3573172455.820332,8.774768,2.468666,8.799746,2.463569
3573172455.830332,8.773583,2.469126,8.798532,2.464033
3573172455.840333,8.772399,2.469585,8.797318,2.464497
3573172455.850333,8.771215,2.470044,8.796105,2.464960
3573172455.860333,8.770031,2.470503,8.794893,2.465424
3573172455.870333,8.768848,2.470962,8.793680,2.465887
3573172455.880333,8.767665,2.471420,8.792468,2.466351
3573172455.890329,8.766483,2.471879,8.791257,2.466814
3573172455.900335,8.765301,2.472337,8.790045,2.467277
3573172455.910336,8.764120,2.472795,8.788834,2.467740
3573172455.920335,8.762938,2.473253,8.787624,2.468202
3573172455.930336,8.761758,2.473711,8.786413,2.468665
3573172455.940335,8.760577,2.474169,8.785203,2.469127
3573172455.950336,8.759398,2.474626,8.783994,2.469589
3573172455.960337,8.758218,2.475084,8.782785,2.470051
3573172455.970337,8.757039,2.475541,8.781576,2.470513
3573172455.980336,8.755860,2.475998,8.780367,2.470975
3573172455.990333,8.754682,2.476455,8.779159,2.471436
3573172456.000339,8.753504,2.476912,8.777951,2.471898
3573172456.010338,8.752327,2.477368,8.776744,2.472359
3573172456.020339,8.751150,2.477825,8.775537,2.472820
3573172456.030339,8.749973,2.478281,8.774330,2.473281
3573172456.040339,8.748797,2.478737,8.773124,2.473741
3573172456.050340,8.747621,2.479193,8.771918,2.474202
3573172456.060339,8.746446,2.479649,8.770712,2.474662
3573172456.070340,8.745271,2.480104,8.769507,2.475122
3573172456.080339,8.744096,2.480559,8.768302,2.475582
3573172456.090335,8.742922,2.481015,8.767098,2.476042
3573172456.100341,8.741748,2.481470,8.765893,2.476502
3573172456.110342,8.740575,2.481925,8.764690,2.476961
3573172456.120342,8.739402,2.482379,8.763486,2.477421
3573172456.130342,8.738229,2.482834,8.762283,2.477880
3573172456.140342,8.737057,2.483288,8.761080,2.478339
3573172456.150342,8.735885,2.483743,8.759878,2.478798
3573172456.160342,8.734714,2.484197,8.758676,2.479256
3573172456.170342,8.733543,2.484651,8.757474,2.479715
3573172456.180342,8.732372,2.485104,8.756273,2.480173
3573172456.190338,8.731202,2.485558,8.755072,2.480631
3573172456.200344,8.730033,2.486011,8.753872,2.481089
3573172456.210344,8.728863,2.486465,8.752671,2.481547
3573172456.220344,8.727694,2.486918,8.751472,2.482005
3573172456.230345,8.726526,2.487371,8.750272,2.482462
3573172456.240345,8.725358,2.487823,8.749073,2.482919
3573172456.250345,8.724190,2.488276,8.747874,2.483376
3573172456.260346,8.723023,2.488728,8.746676,2.483833
3573172456.270346,8.721856,2.489181,8.745478,2.484290
3573172456.280345,8.720690,2.489633,8.744281,2.484747
3573172456.290342,8.719524,2.490085,8.743083,2.485203
3573172456.300346,8.718358,2.490536,8.741886,2.485659
3573172456.310346,8.717193,2.490988,8.740690,2.486115
3573172456.320347,8.716029,2.491439,8.739494,2.486571
3573172456.330347,8.714864,2.491890,8.738298,2.487027
3573172456.340348,8.713700,2.492341,8.737103,2.487482
3573172456.350348,8.712537,2.492792,8.735908,2.487938
3573172456.360349,8.711374,2.493243,8.734713,2.488393
3573172456.370348,8.710211,2.493693,8.733519,2.488848
3573172456.380348,8.709049,2.494144,8.732325,2.489303
3573172456.390345,8.707887,2.494594,8.731131,2.489758
3573172456.400350,8.706726,2.495044,8.729938,2.490212
3573172456.410350,8.705565,2.495494,8.728745,2.490666
3573172456.420350,8.704404,2.495943,8.727553,2.491120
3573172456.430351,8.703244,2.496393,8.726361,2.491574
3573172456.440351,8.702084,2.496842,8.725169,2.492028
3573172456.450351,8.700925,2.497291,8.723978,2.492482
3573172456.460351,8.699766,2.497740,8.722787,2.492935
3573172456.470351,8.698607,2.498189,8.721597,2.493388
3573172456.480351,8.697449,2.498638,8.720406,2.493841
3573172456.490352,8.696292,2.499086,8.719217,2.494294
3573172456.500352,8.695134,2.499534,8.718027,2.494747
3573172456.510353,8.693978,2.499982,8.716838,2.495199
3573172456.520353,8.692821,2.500430,8.715650,2.495652
3573172456.530354,8.691665,2.500878,8.714461,2.496104
3573172456.540354,8.690510,2.501325,8.713273,2.496556
3573172456.550354,8.689354,2.501773,8.712086,2.497008
3573172456.560354,8.688200,2.502220,8.710899,2.497459
3573172456.570353,8.687045,2.502667,8.709712,2.497911
3573172456.580355,8.685891,2.503114,8.708526,2.498362
3573172456.590351,8.684738,2.503560,8.707340,2.498813
3573172456.600355,8.683585,2.504007,8.706154,2.499264
3573172456.610355,8.682432,2.504453,8.704969,2.499715
3573172456.620356,8.681280,2.504899,8.703784,2.500165
3573172456.630356,8.680128,2.505345,8.702600,2.500615
3573172456.640357,8.678977,2.505791,8.701416,2.501066
3573172456.650356,8.677826,2.506236,8.700232,2.501516
3573172456.660357,8.676675,2.506682,8.699049,2.501965
3573172456.670357,8.675525,2.507127,8.697866,2.502415
3573172456.680357,8.674376,2.507572,8.696683,2.502864
3573172456.690353,8.673226,2.508017,8.695501,2.503314
3573172456.700358,8.672078,2.508461,8.694319,2.503763
3573172456.710358,8.670929,2.508906,8.693138,2.504212
3573172456.720359,8.669781,2.509350,8.691957,2.504660
3573172456.730359,8.668634,2.509794,8.690776,2.505109
3573172456.740360,8.667486,2.510238,8.689596,2.505557
3573172456.750360,8.666340,2.510682,8.688416,2.506005
3573172456.760359,8.665193,2.511125,8.687237,2.506453
3573172456.770361,8.664047,2.511568,8.686057,2.506901
3573172456.780360,8.662902,2.512012,8.684879,2.507348
3573172456.790357,8.661757,2.512455,8.683700,2.507796
3573172456.800362,8.660612,2.512897,8.682523,2.508243
3573172456.810361,8.659468,2.513340,8.681345,2.508690
3573172456.820362,8.658324,2.513782,8.680168,2.509137
3573172456.830361,8.657181,2.514225,8.678991,2.509583
3573172456.840361,8.656038,2.514667,8.677815,2.510030
3573172456.850362,8.654896,2.515108,8.676639,2.510476
3573172456.860363,8.653753,2.515550,8.675463,2.510922
3573172456.870364,8.652612,2.515992,8.674288,2.511368
3573172456.880364,8.651471,2.516433,8.673113,2.511813
3573172456.890359,8.650330,2.516874,8.671939,2.512259
3573172456.900363,8.649189,2.517315,8.670765,2.512704
3573172456.910365,8.648049,2.517756,8.669591,2.513149
3573172456.920365,8.646910,2.518196,8.668418,2.513594
3573172456.930366,8.645771,2.518636,8.667245,2.514039
3573172456.940365,8.644632,2.519077,8.666073,2.514483
3573172456.950365,8.643494,2.519517,8.664900,2.514928
3573172456.960366,8.642356,2.519956,8.663729,2.515372
3573172456.970367,8.641219,2.520396,8.662558,2.515816
3573172456.980366,8.640082,2.520835,8.661387,2.516260
3573172456.990362,8.638945,2.521274,8.660216,2.516703
3573172457.000368,8.637809,2.521713,8.659046,2.517147
3573172457.010367,8.636673,2.522152,8.657876,2.517590
3573172457.020368,8.635538,2.522591,8.656707,2.518033
3573172457.030368,8.634403,2.523029,8.655538,2.518475
3573172457.040368,8.633269,2.523468,8.654369,2.518918
3573172457.050369,8.632135,2.523906,8.653201,2.519360
3573172457.060369,8.631001,2.524343,8.652034,2.519803
3573172457.070369,8.629868,2.524781,8.650866,2.520245
3573172457.080369,8.628735,2.525218,8.649699,2.520686
3573172457.090365,8.627603,2.525656,8.648533,2.521128
3573172457.100370,8.626471,2.526093,8.647367,2.521569
3573172457.110371,8.625340,2.526530,8.646201,2.522011
3573172457.120370,8.624209,2.526966,8.645035,2.522452
3573172457.130370,8.623078,2.527403,8.643870,2.522892
3573172457.140371,8.621948,2.527839,8.642706,2.523333
3573172457.150371,8.620818,2.528275,8.641542,2.523774
3573172457.160371,8.619689,2.528711,8.640378,2.524214
3573172457.170372,8.618560,2.529147,8.639215,2.524654
3573172457.180371,8.617431,2.529582,8.638052,2.525094
3573172457.190367,8.616303,2.530017,8.636889,2.525533
3573172457.200372,8.615176,2.530453,8.635727,2.525973
3573172457.210373,8.614049,2.530887,8.634565,2.526412
3573172457.220374,8.612922,2.531322,8.633404,2.526851
3573172457.230374,8.611796,2.531757,8.632243,2.527290
3573172457.240374,8.610670,2.532191,8.631082,2.527728
3573172457.250375,8.609544,2.532625,8.629922,2.528167
3573172457.260374,8.608419,2.533059,8.628762,2.528605
3573172457.270376,8.607295,2.533493,8.627603,2.529043
3573172457.280374,8.606170,2.533926,8.626444,2.529481
3573172457.290371,8.605047,2.534359,8.625285,2.529919
3573172457.300376,8.603923,2.534792,8.624127,2.530356
3573172457.310377,8.602800,2.535225,8.622969,2.530793
3573172457.320376,8.601678,2.535658,8.621812,2.531230
3573172457.330377,8.600556,2.536090,8.620655,2.531667
3573172457.340377,8.599434,2.536523,8.619498,2.532104
3573172457.350378,8.598313,2.536955,8.618342,2.532540
3573172457.360377,8.597192,2.537387,8.617186,2.532976
3573172457.370378,8.596072,2.537818,8.616031,2.533412
3573172457.380378,8.594952,2.538250,8.614876,2.533848
3573172457.390373,8.593833,2.538681,8.613721,2.534284
3573172457.400380,8.592714,2.539112,8.612567,2.534719
3573172457.410380,8.591595,2.539543,8.611413,2.535154
3573172457.420379,8.590477,2.539974,8.610260,2.535589
3573172457.430379,8.589359,2.540404,8.609107,2.536024
3573172457.440381,8.588242,2.540834,8.607954,2.536459
3573172457.450380,8.587125,2.541264,8.606802,2.536893
3573172457.460381,8.586008,2.541694,8.605651,2.537327
3573172457.470381,8.584892,2.542124,8.604499,2.537761
3573172457.480381,8.583777,2.542553,8.603348,2.538195
3573172457.490380,8.582662,2.542982,8.602198,2.538628
3573172457.500382,8.581547,2.543411,8.601048,2.539062
3573172457.510383,8.580433,2.543840,8.599898,2.539495
3573172457.520382,8.579319,2.544269,8.598749,2.539928
3573172457.530383,8.578205,2.544697,8.597600,2.540360
3573172457.540383,8.577092,2.545125,8.596451,2.540793
3573172457.550384,8.575980,2.545553,8.595303,2.541225
3573172457.560384,8.574867,2.545981,8.594155,2.541657
3573172457.570382,8.573756,2.546408,8.593008,2.542089
3573172457.580383,8.572644,2.546836,8.591861,2.542521
3573172457.590379,8.571533,2.547263,8.590715,2.542952
3573172457.600385,8.570423,2.547690,8.589569,2.543384
3573172457.610386,8.569313,2.548116,8.588423,2.543815
3573172457.620385,8.568203,2.548543,8.587278,2.544245
3573172457.630385,8.567094,2.548969,8.586133,2.544676
3573172457.640386,8.565985,2.549395,8.584988,2.545106
3573172457.650386,8.564877,2.549821,8.583844,2.545537
3573172457.660386,8.563769,2.550247,8.582701,2.545967
3573172457.670387,8.562662,2.550672,8.581558,2.546396
3573172457.680387,8.561555,2.551097,8.580415,2.546826
3573172457.690383,8.560448,2.551522,8.579272,2.547255
3573172457.700388,8.559342,2.551947,8.578130,2.547684
3573172457.710388,8.558236,2.552371,8.576989,2.548113
3573172457.720389,8.557131,2.552796,8.575848,2.548542
3573172457.730389,8.556026,2.553220,8.574707,2.548970
3573172457.740388,8.554922,2.553644,8.573567,2.549399
3573172457.750390,8.553818,2.554067,8.572427,2.549827
3573172457.760390,8.552714,2.554491,8.571287,2.550255
3573172457.770390,8.551611,2.554914,8.570148,2.550682
3573172457.780389,8.550508,2.555337,8.569009,2.551110
3573172457.790385,8.549406,2.555760,8.567871,2.551537
3573172457.800391,8.548304,2.556183,8.566733,2.551964
3573172457.810390,8.547203,2.556605,8.565596,2.552390
3573172457.820391,8.546102,2.557027,8.564458,2.552817
3573172457.830391,8.545001,2.557449,8.563322,2.553243
3573172457.840393,8.543901,2.557871,8.562186,2.553669
3573172457.850392,8.542801,2.558292,8.561050,2.554095
3573172457.860393,8.541702,2.558714,8.559914,2.554521
3573172457.870393,8.540603,2.559135,8.558779,2.554947
3573172457.880393,8.539505,2.559556,8.557645,2.555372
3573172457.890388,8.538407,2.559976,8.556510,2.555797
3573172457.900393,8.537309,2.560397,8.555377,2.556222
3573172457.910394,8.536212,2.560817,8.554243,2.556646
3573172457.920393,8.535115,2.561237,8.553110,2.557071
3573172457.930395,8.534019,2.561656,8.551978,2.557495
3573172457.940395,8.532923,2.562076,8.550846,2.557919
3573172457.950395,8.531828,2.562495,8.549714,2.558342
3573172457.960395,8.530733,2.562914,8.548583,2.558766
3573172457.970395,8.529638,2.563333,8.547452,2.559189
3573172457.980395,8.528544,2.563752,8.546321,2.559612
3573172457.990396,8.527450,2.564170,8.545191,2.560035
3573172458.000397,8.526357,2.564588,8.544062,2.560457
3573172458.010396,8.525264,2.565006,8.542932,2.560880
3573172458.020399,8.524172,2.565424,8.541803,2.561302
3573172458.030397,8.523080,2.565842,8.540675,2.561724
3573172458.040398,8.521988,2.566259,8.539547,2.562146
3573172458.050398,8.520897,2.566676,8.538419,2.562567
3573172458.060399,8.519806,2.567093,8.537292,2.562988
3573172458.070399,8.518716,2.567510,8.536165,2.563409
3573172458.080399,8.517626,2.567926,8.535039,2.563830
3573172458.090394,8.516537,2.568342,8.533913,2.564251
3573172458.100399,8.515448,2.568758,8.532788,2.564671
3573172458.110400,8.514359,2.569174,8.531663,2.565091
3573172458.120400,8.513271,2.569589,8.530538,2.565511
3573172458.130400,8.512183,2.570004,8.529414,2.565931
3573172458.140401,8.511096,2.570419,8.528290,2.566350
3573172458.150401,8.510009,2.570834,8.527166,2.566770
3573172458.160401,8.508923,2.571249,8.526043,2.567189
3573172458.170402,8.507837,2.571663,8.524921,2.567607
3573172458.180401,8.506751,2.572077,8.523798,2.568026
3573172458.190397,8.505666,2.572491,8.522677,2.568444
3573172458.200403,8.504581,2.572905,8.521555,2.568863
3573172458.210402,8.503497,2.573318,8.520434,2.569280
3573172458.220403,8.502413,2.573731,8.519314,2.569698
3573172458.230403,8.501330,2.574144,8.518194,2.570115
3573172458.240404,8.500247,2.574557,8.517074,2.570533
3573172458.250405,8.499164,2.574970,8.515955,2.570950
3573172458.260405,8.498082,2.575382,8.514836,2.571366
3573172458.270404,8.497000,2.575794,8.513717,2.571783
3573172458.280404,8.495919,2.576206,8.512599,2.572199
3573172458.290401,8.494838,2.576617,8.511482,2.572615
3573172458.300405,8.493758,2.577028,8.510364,2.573031
3573172458.310405,8.492678,2.577440,8.509247,2.573447
3573172458.320406,8.491598,2.577850,8.508131,2.573862
3573172458.330406,8.490519,2.578261,8.507015,2.574277
3573172458.340406,8.489440,2.578671,8.505900,2.574692
3573172458.350407,8.488362,2.579082,8.504784,2.575107
3573172458.360407,8.487284,2.579492,8.503670,2.575521
3573172458.370408,8.486207,2.579901,8.502555,2.575935
3573172458.380407,8.485130,2.580311,8.501441,2.576349
3573172458.390403,8.484053,2.580720,8.500328,2.576763
3573172458.400408,8.482977,2.581129,8.499215,2.577177
3573172458.410409,8.481901,2.581538,8.498102,2.577590
3573172458.420409,8.480826,2.581946,8.496990,2.578003
3573172458.430409,8.479751,2.582354,8.495878,2.578416
3573172458.440409,8.478676,2.582762,8.494767,2.578828
3573172458.450410,8.477602,2.583170,8.493656,2.579241
3573172458.460410,8.476529,2.583578,8.492545,2.579653
3573172458.470411,8.475455,2.583985,8.491435,2.580065
3573172458.480410,8.474383,2.584392,8.490325,2.580476
3573172458.490411,8.473310,2.584799,8.489216,2.580888
3573172458.500412,8.472238,2.585206,8.488107,2.581299
3573172458.510412,8.471167,2.585612,8.486999,2.581710
3573172458.520412,8.470096,2.586018,8.485891,2.582120
3573172458.530413,8.469025,2.586424,8.484783,2.582531
3573172458.540412,8.467955,2.586830,8.483676,2.582941
3573172458.550413,8.466885,2.587235,8.482569,2.583351
3573172458.560413,8.465816,2.587640,8.481463,2.583761
3573172458.570411,8.464747,2.588045,8.480357,2.584170
3573172458.580413,8.463678,2.588450,8.479251,2.584580
3573172458.590409,8.462610,2.588854,8.478146,2.584989
3573172458.600415,8.461543,2.589258,8.477041,2.585397
3573172458.610415,8.460475,2.589662,8.475937,2.585806
3573172458.620415,8.459408,2.590066,8.474833,2.586214
3573172458.630414,8.458342,2.590469,8.473729,2.586622
3573172458.640415,8.457276,2.590873,8.472626,2.587030
3573172458.650416,8.456211,2.591276,8.471524,2.587438
3573172458.660416,8.455145,2.591678,8.470421,2.587845
3573172458.670417,8.454081,2.592081,8.469320,2.588252
3573172458.680417,8.453016,2.592483,8.468218,2.588659
3573172458.690413,8.451953,2.592885,8.467117,2.589066
3573172458.700418,8.450889,2.593287,8.466017,2.589472
3573172458.710417,8.449826,2.593688,8.464917,2.589878
3573172458.720418,8.448763,2.594089,8.463817,2.590284
3573172458.730418,8.447701,2.594490,8.462718,2.590690
3573172458.740419,8.446640,2.594891,8.461619,2.591095
3573172458.750419,8.445578,2.595292,8.460520,2.591501
3573172458.760418,8.444517,2.595692,8.459422,2.591906
3573172458.770419,8.443457,2.596092,8.458324,2.592310
3573172458.780418,8.442397,2.596492,8.457227,2.592715
3573172458.790415,8.441337,2.596891,8.456130,2.593119
3573172458.800420,8.440278,2.597290,8.455034,2.593523
3573172458.810420,8.439219,2.597690,8.453938,2.593927
3573172458.820421,8.438161,2.598088,8.452843,2.594330
3573172458.830421,8.437103,2.598487,8.451747,2.594733
3573172458.840421,8.436045,2.598885,8.450653,2.595136
3573172458.850421,8.434988,2.599283,8.449558,2.595539
3573172458.860423,8.433931,2.599681,8.448465,2.595942
3573172458.870422,8.432875,2.600078,8.447371,2.596344
3573172458.880422,8.431819,2.600476,8.446278,2.596746
3573172458.890418,8.430764,2.600873,8.445185,2.597148
3573172458.900424,8.429709,2.601269,8.444093,2.597549
3573172458.910423,8.428654,2.601666,8.443001,2.597950
3573172458.920424,8.427600,2.602062,8.441910,2.598351
3573172458.930424,8.426546,2.602458,8.440819,2.598752
3573172458.940423,8.425493,2.602854,8.439728,2.599153
3573172458.950425,8.424440,2.603249,8.438638,2.599553
3573172458.960424,8.423387,2.603645,8.437549,2.599953
3573172458.970424,8.422335,2.604040,8.436459,2.600353
3573172458.980424,8.421284,2.604434,8.435370,2.600752
3573172458.990425,8.420232,2.604829,8.434282,2.601152
3573172459.000426,8.419181,2.605223,8.433194,2.601551
3573172459.010426,8.418131,2.605617,8.432106,2.601950
3573172459.020427,8.417081,2.606011,8.431019,2.602348
3573172459.030426,8.416031,2.606404,8.429932,2.602746
3573172459.040426,8.414982,2.606797,8.428846,2.603144
3573172459.050427,8.413934,2.607190,8.427760,2.603542
3573172459.060427,8.412885,2.607583,8.426674,2.603940
3573172459.070428,8.411837,2.607975,8.425589,2.604337
3573172459.080429,8.410790,2.608368,8.424505,2.604734
3573172459.090424,8.409743,2.608759,8.423420,2.605131
3573172459.100429,8.408696,2.609151,8.422336,2.605527
3573172459.110430,8.407650,2.609543,8.421253,2.605924
3573172459.120430,8.406604,2.609934,8.420170,2.606320
3573172459.130429,8.405559,2.610325,8.419087,2.606716
3573172459.140429,8.404514,2.610715,8.418005,2.607111
3573172459.150430,8.403469,2.611106,8.416923,2.607506
3573172459.160431,8.402425,2.611496,8.415842,2.607901
3573172459.170431,8.401381,2.611885,8.414761,2.608296
3573172459.180430,8.400338,2.612275,8.413680,2.608691
3573172459.190427,8.399295,2.612664,8.412600,2.609085
3573172459.200432,8.398252,2.613053,8.411520,2.609479
3573172459.210433,8.397210,2.613442,8.410441,2.609873
3573172459.220431,8.396168,2.613831,8.409362,2.610266
3573172459.230433,8.395127,2.614219,8.408284,2.610659
3573172459.240433,8.394086,2.614607,8.407206,2.611052
3573172459.250434,8.393046,2.614995,8.406128,2.611445
3573172459.260434,8.392006,2.615382,8.405051,2.611837
3573172459.270434,8.390966,2.615769,8.403974,2.612230
3573172459.280434,8.389927,2.616156,8.402898,2.612622
3573172459.290429,8.388888,2.616543,8.401822,2.613013
3573172459.300435,8.387850,2.616930,8.400746,2.613405
3573172459.310434,8.386812,2.617316,8.399671,2.613796
3573172459.320436,8.385774,2.617702,8.398596,2.614187
3573172459.330437,8.384737,2.618087,8.397522,2.614578
3573172459.340436,8.383700,2.618473,8.396448,2.614968
3573172459.350436,8.382664,2.618858,8.395375,2.615358
3573172459.360436,8.381628,2.619243,8.394301,2.615748
3573172459.370437,8.380593,2.619627,8.393229,2.616138
3573172459.380436,8.379557,2.620011,8.392157,2.616527
3573172459.390432,8.378523,2.620395,8.391085,2.616916
3573172459.400437,8.377488,2.620779,8.390013,2.617305
3573172459.410438,8.376455,2.621163,8.388942,2.617694
3573172459.420438,8.375421,2.621546,8.387872,2.618082
3573172459.430439,8.374388,2.621929,8.386802,2.618470
3573172459.440440,8.373355,2.622312,8.385732,2.618858
3573172459.450438,8.372323,2.622694,8.384662,2.619245
3573172459.460440,8.371291,2.623076,8.383594,2.619633
3573172459.470439,8.370260,2.623458,8.382525,2.620020
