Absolute Time,x_in,y_in,x_hat,y_hat,psi_d,x_d,y_d
3573180534.608289,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.618291,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.628291,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.638292,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.648289,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.658292,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.668293,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.678293,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.688288,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.698292,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.708293,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.718293,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.728295,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.738295,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.748293,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.758294,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.768294,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.778296,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.788292,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.798297,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.808296,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.818296,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.828297,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.838297,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.848297,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.858299,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.868298,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.878298,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.888294,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.898298,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.908299,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.918300,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.928299,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.938300,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.948299,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.958301,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.968300,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.978302,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.988296,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180534.998302,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.008301,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.018302,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.028303,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.038304,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.048303,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.058303,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.068305,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.078304,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.088301,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.098305,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.108304,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.118305,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.128306,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.138307,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.148307,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.158307,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.168307,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.178308,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.188303,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.198308,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.208308,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.218308,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.228309,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.238308,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.248309,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.258309,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.268309,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.278311,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.288305,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.298310,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.308311,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.318311,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.328313,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.338312,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.348312,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.358312,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.368312,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.378313,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.388308,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.398314,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.408314,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.418313,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.428314,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.438314,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.448314,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.458315,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.468315,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.478316,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.488312,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.498316,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.508319,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.518318,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.528318,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.538317,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.548316,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.558318,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.568317,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.578320,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.588315,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.598319,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.608320,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.618320,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.628321,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.638321,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.648319,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.658322,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.668322,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.678322,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.688317,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.698323,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.708323,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.718323,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.728323,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.738323,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.748323,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.758325,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.768325,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.778325,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.788321,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.798325,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.808327,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.818326,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.828326,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.838327,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.848326,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.858327,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.868327,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.878327,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.888322,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.898328,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.908328,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.918328,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.928329,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.938329,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.948328,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.958330,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.968330,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.978330,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.988327,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180535.998332,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180536.008331,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180536.018332,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180536.028332,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180536.038332,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180536.048332,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180536.058334,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180536.068332,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180536.078333,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180536.088328,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
3573180536.098334,0.000000,0.000000,0.000000,0.000000,3.105276,0.302215,2.994515
