Absolute Time,x_in,y_in,x_hat,y_hat,psi_d,x_d,y_d
3573177495.612349,3.444491,-1.615388,2.416183,0.640069,2.861406,2.162170,2.704997
3573177495.622349,3.444837,-1.616150,2.436637,0.597023,2.858314,2.182571,2.699092
3573177495.632349,3.445182,-1.616827,2.456677,0.554921,2.855152,2.203337,2.693011
3573177495.642349,3.445526,-1.617420,2.476313,0.513745,2.851921,2.224448,2.686756
3573177495.652344,3.445871,-1.617930,2.495553,0.473479,2.848624,2.245883,2.680329
3573177495.662349,3.446217,-1.618356,2.514405,0.434103,2.845262,2.267623,2.673731
3573177495.672350,3.446564,-1.618700,2.532879,0.395601,2.841838,2.289648,2.666965
3573177495.682348,3.446914,-1.618963,2.550982,0.357956,2.838352,2.311941,2.660033
3573177495.692352,3.447266,-1.619146,2.568724,0.321151,2.834808,2.334482,2.652936
3573177495.702351,3.447623,-1.619250,2.586112,0.285170,2.831206,2.357256,2.645676
3573177495.712352,3.447983,-1.619275,2.603153,0.249996,2.827547,2.380246,2.638256
3573177495.722352,3.448350,-1.619224,2.619857,0.215613,2.823835,2.403436,2.630676
3573177495.732351,3.448722,-1.619096,2.636230,0.182005,2.820069,2.426811,2.622939
3573177495.742352,3.449100,-1.618894,2.652280,0.149158,2.816251,2.450356,2.615047
3573177495.752348,3.449487,-1.618620,2.668015,0.117055,2.812383,2.474057,2.607001
3573177495.762353,3.449881,-1.618273,2.683442,0.085681,2.808466,2.497900,2.598803
3573177495.772354,3.450284,-1.617856,2.698567,0.055023,2.804500,2.521872,2.590455
3573177495.782352,3.450697,-1.617370,2.713399,0.025064,2.800488,2.545960,2.581959
3573177495.792354,3.451120,-1.616816,2.727943,-0.004209,2.796429,2.570152,2.573316
3573177495.802354,3.451555,-1.616196,2.742206,-0.032810,2.792325,2.594436,2.564528
3573177495.812355,3.452001,-1.615511,2.756196,-0.060752,2.788178,2.618801,2.555597
3573177495.822354,3.452459,-1.614763,2.769918,-0.088051,2.783987,2.643235,2.546525
3573177495.832355,3.452931,-1.613954,2.783379,-0.114718,2.779754,2.667729,2.537313
3573177495.842355,3.453416,-1.613084,2.796585,-0.140768,2.775479,2.692272,2.527964
3573177495.852351,3.453916,-1.612155,2.809542,-0.166212,2.771164,2.716855,2.518478
3573177495.862356,3.454431,-1.611169,2.822256,-0.191064,2.766808,2.741467,2.508858
3573177495.872356,3.454962,-1.610128,2.834734,-0.215335,2.762414,2.766100,2.499106
3573177495.882355,3.455509,-1.609031,2.846980,-0.239039,2.757980,2.790745,2.489222
3573177495.892357,3.456073,-1.607882,2.859000,-0.262187,2.753509,2.815394,2.479210
3573177495.902356,3.456655,-1.606682,2.870800,-0.284791,2.749000,2.840038,2.469070
3573177495.912356,3.457255,-1.605431,2.882385,-0.306862,2.744455,2.864670,2.458804
3573177495.922358,3.457874,-1.604132,2.893761,-0.328411,2.739872,2.889282,2.448415
3573177495.932358,3.458512,-1.602786,2.904932,-0.349450,2.735254,2.913868,2.437904
3573177495.942357,3.459170,-1.601393,2.915904,-0.369990,2.730601,2.938419,2.427272
3573177495.952354,3.459849,-1.599957,2.926682,-0.390041,2.725913,2.962931,2.416521
3573177495.962358,3.460548,-1.598478,2.937270,-0.409613,2.721190,2.987395,2.405654
3573177495.972359,3.461269,-1.596957,2.947673,-0.428717,2.716432,3.011806,2.394671
3573177495.982357,3.462012,-1.595396,2.957896,-0.447364,2.711641,3.036159,2.383574
3573177495.992360,3.462777,-1.593796,2.967943,-0.465562,2.706817,3.060447,2.372366
3573177496.002359,3.463566,-1.592158,2.977819,-0.483321,2.701959,3.084665,2.361047
3573177496.012360,3.464378,-1.590484,2.987528,-0.500652,2.697068,3.108809,2.349619
3573177496.022360,3.465213,-1.588776,2.997075,-0.517563,2.692144,3.132872,2.338085
3573177496.032361,3.466073,-1.587033,3.006463,-0.534063,2.687188,3.156850,2.326445
3573177496.042361,3.466957,-1.585258,3.015696,-0.550161,2.682200,3.180739,2.314702
3573177496.052355,3.467867,-1.583452,3.024779,-0.565867,2.677180,3.204534,2.302856
3573177496.062360,3.468802,-1.581616,3.033716,-0.581188,2.672127,3.228232,2.290910
3573177496.072362,3.469763,-1.579751,3.042510,-0.596133,2.667043,3.251827,2.278864
3573177496.082360,3.470750,-1.577859,3.051164,-0.610711,2.661928,3.275317,2.266722
3573177496.092362,3.471764,-1.575940,3.059684,-0.624929,2.656781,3.298697,2.254483
3573177496.102363,3.472805,-1.573996,3.068071,-0.638796,2.651603,3.321965,2.242150
3573177496.112362,3.473873,-1.572028,3.076330,-0.652318,2.646393,3.345116,2.229725
3573177496.122363,3.474968,-1.570037,3.084464,-0.665504,2.641153,3.368148,2.217208
3573177496.132363,3.476092,-1.568024,3.092477,-0.678362,2.635881,3.391057,2.204601
3573177496.142363,3.477243,-1.565990,3.100371,-0.690898,2.630578,3.413841,2.191905
3573177496.152358,3.478423,-1.563936,3.108150,-0.703119,2.625244,3.436497,2.179123
3573177496.162364,3.479632,-1.561864,3.115816,-0.715034,2.619879,3.459022,2.166255
3573177496.172364,3.480869,-1.559774,3.123374,-0.726648,2.614483,3.481414,2.153303
3573177496.182364,3.482136,-1.557667,3.130825,-0.737968,2.609057,3.503670,2.140268
3573177496.192366,3.483432,-1.555545,3.138173,-0.749001,2.603599,3.525789,2.127151
3573177496.202364,3.484758,-1.553407,3.145420,-0.759754,2.598110,3.547767,2.113955
3573177496.212365,3.486114,-1.551256,3.152570,-0.770232,2.592590,3.569604,2.100680
3573177496.222366,3.487500,-1.549092,3.159625,-0.780442,2.587039,3.591296,2.087327
3573177496.232366,3.488916,-1.546917,3.166588,-0.790390,2.581456,3.612843,2.073898
3573177496.242366,3.490362,-1.544730,3.173461,-0.800083,2.575842,3.634242,2.060394
3573177496.252361,3.491839,-1.542533,3.180246,-0.809525,2.570197,3.655493,2.046816
3573177496.262366,3.493347,-1.540327,3.186947,-0.818723,2.564521,3.676592,2.033165
3573177496.272367,3.494886,-1.538112,3.193566,-0.827681,2.558813,3.697539,2.019444
3573177496.282366,3.496455,-1.535890,3.200104,-0.836407,2.553073,3.718333,2.005652
3573177496.292368,3.498056,-1.533662,3.206565,-0.844905,2.547301,3.738972,1.991791
3573177496.302367,3.499689,-1.531427,3.212950,-0.853180,2.541498,3.759456,1.977862
3573177496.312368,3.501352,-1.529188,3.219262,-0.861237,2.535662,3.779781,1.963866
3573177496.322368,3.503048,-1.526944,3.225503,-0.869082,2.529794,3.799949,1.949805
3573177496.332369,3.504774,-1.524696,3.231675,-0.876720,2.523894,3.819958,1.935679
3573177496.342369,3.506533,-1.522446,3.237780,-0.884155,2.517961,3.839806,1.921489
3573177496.352364,3.508323,-1.520194,3.243820,-0.891392,2.511996,3.859493,1.907237
3573177496.362370,3.510145,-1.517941,3.249797,-0.898436,2.505997,3.879019,1.892923
3573177496.372371,3.511999,-1.515687,3.255713,-0.905291,2.499966,3.898382,1.878548
3573177496.382369,3.513885,-1.513433,3.261569,-0.911962,2.493901,3.917581,1.864114
3573177496.392371,3.515803,-1.511180,3.267368,-0.918454,2.487803,3.936617,1.849621
3573177496.402371,3.517753,-1.508928,3.273112,-0.924770,2.481671,3.955488,1.835070
3573177496.412372,3.519735,-1.506679,3.278801,-0.930915,2.475506,3.974194,1.820462
3573177496.422370,3.521749,-1.504433,3.284438,-0.936893,2.469306,3.992734,1.805798
3573177496.432373,3.523796,-1.502190,3.290025,-0.942707,2.463072,4.011108,1.791079
3573177496.442371,3.525874,-1.499951,3.295562,-0.948363,2.456804,4.029315,1.776306
3573177496.452367,3.527984,-1.497717,3.301053,-0.953863,2.450501,4.047356,1.761479
3573177496.462372,3.530127,-1.495488,3.306497,-0.959212,2.444163,4.065229,1.746599
3573177496.472373,3.532301,-1.493265,3.311897,-0.964414,2.437790,4.082935,1.731667
3573177496.482373,3.534508,-1.491049,3.317254,-0.969471,2.431381,4.100473,1.716684
3573177496.492373,3.536746,-1.488840,3.322570,-0.974388,2.424937,4.117842,1.701651
3573177496.502372,3.539017,-1.486639,3.327846,-0.979168,2.418457,4.135043,1.686568
3573177496.512374,3.541319,-1.484446,3.333083,-0.983814,2.411941,4.152076,1.671435
3573177496.522374,3.543654,-1.482261,3.338282,-0.988330,2.405389,4.168939,1.656255
3573177496.532375,3.546020,-1.480086,3.343446,-0.992719,2.398800,4.185634,1.641026
3573177496.542375,3.548418,-1.477921,3.348576,-0.996988,2.392175,4.202160,1.625751
3573177496.552370,3.550847,-1.475766,3.353674,-1.001139,2.385512,4.218516,1.610429
3573177496.562374,3.553308,-1.473622,3.358741,-1.005176,2.378812,4.234704,1.595062
3573177496.572375,3.555801,-1.471489,3.363778,-1.009101,2.372075,4.250722,1.579649
3573177496.582375,3.558325,-1.469367,3.368786,-1.012917,2.365299,4.266570,1.564192
3573177496.592376,3.560880,-1.467257,3.373766,-1.016627,2.358486,4.282249,1.548691
3573177496.602376,3.563465,-1.465159,3.378719,-1.020232,2.351634,4.297759,1.533146
3573177496.612377,3.566082,-1.463074,3.383647,-1.023737,2.344744,4.313100,1.517558
3573177496.622375,3.568729,-1.461001,3.388549,-1.027143,2.337815,4.328271,1.501927
3573177496.632377,3.571407,-1.458941,3.393427,-1.030452,2.330847,4.343273,1.486255
3573177496.642378,3.574115,-1.456894,3.398282,-1.033668,2.323839,4.358106,1.470541
3573177496.652373,3.576853,-1.454861,3.403115,-1.036793,2.316792,4.372769,1.454785
3573177496.662378,3.579620,-1.452842,3.407926,-1.039828,2.309705,4.387263,1.438990
3573177496.672379,3.582418,-1.450837,3.412717,-1.042777,2.302578,4.401589,1.423154
3573177496.682379,3.585245,-1.448847,3.417488,-1.045642,2.295411,4.415745,1.407278
3573177496.692379,3.588102,-1.446871,3.422240,-1.048424,2.288203,4.429732,1.391363
3573177496.702379,3.590987,-1.444911,3.426975,-1.051126,2.280955,4.443550,1.375410
3573177496.712379,3.593902,-1.442967,3.431692,-1.053751,2.273665,4.457199,1.359418
3573177496.722380,3.596845,-1.441038,3.436393,-1.056299,2.266335,4.470679,1.343388
3573177496.732378,3.599817,-1.439126,3.441078,-1.058775,2.258963,4.483990,1.327321
3573177496.742379,3.602818,-1.437230,3.445749,-1.061181,2.251550,4.497133,1.311216
3573177496.752376,3.605846,-1.435351,3.450406,-1.063520,2.244095,4.510106,1.295075
3573177496.762381,3.608903,-1.433489,3.455051,-1.065794,2.236598,4.522911,1.278897
3573177496.772382,3.611987,-1.431644,3.459685,-1.068005,2.229060,4.535548,1.262684
3573177496.782381,3.615099,-1.429817,3.464306,-1.070153,2.221479,4.548015,1.246435
3573177496.792382,3.618238,-1.428008,3.468917,-1.072242,2.213855,4.560315,1.230151
3573177496.802381,3.621404,-1.426216,3.473518,-1.074272,2.206189,4.572445,1.213832
3573177496.812382,3.624597,-1.424443,3.478108,-1.076245,2.198481,4.584408,1.197479
3573177496.822382,3.627816,-1.422687,3.482690,-1.078164,2.190730,4.596201,1.181091
3573177496.832382,3.631061,-1.420950,3.487262,-1.080028,2.182936,4.607827,1.164670
3573177496.842383,3.634332,-1.419232,3.491827,-1.081841,2.175099,4.619284,1.148215
3573177496.852378,3.637628,-1.417532,3.496384,-1.083603,2.167219,4.630573,1.131728
3573177496.862382,3.640950,-1.415851,3.500933,-1.085316,2.159296,4.641693,1.115207
3573177496.872384,3.644296,-1.414190,3.505476,-1.086982,2.151330,4.652645,1.098655
3573177496.882382,3.647668,-1.412548,3.510012,-1.088602,2.143321,4.663428,1.082071
3573177496.892384,3.651064,-1.410925,3.514543,-1.090178,2.135269,4.674043,1.065455
3573177496.902384,3.654484,-1.409323,3.519068,-1.091711,2.127174,4.684490,1.048808
3573177496.912383,3.657928,-1.407740,3.523588,-1.093202,2.119036,4.694768,1.032131
3573177496.922384,3.661395,-1.406178,3.528103,-1.094652,2.110855,4.704878,1.015423
3573177496.932385,3.664886,-1.404636,3.532615,-1.096065,2.102632,4.714819,0.998686
3573177496.942386,3.668400,-1.403115,3.537122,-1.097439,2.094365,4.724591,0.981920
3573177496.952381,3.671937,-1.401615,3.541626,-1.098778,2.086056,4.734195,0.965124
3573177496.962386,3.675496,-1.400135,3.546127,-1.100082,2.077704,4.743629,0.948300
3573177496.972387,3.679077,-1.398678,3.550625,-1.101352,2.069311,4.752895,0.931448
3573177496.982387,3.682680,-1.397241,3.555120,-1.102591,2.060875,4.761992,0.914569
3573177496.992387,3.686305,-1.395826,3.559614,-1.103798,2.052397,4.770919,0.897663
3573177497.002388,3.689950,-1.394434,3.564106,-1.104976,2.043878,4.779677,0.880731
3573177497.012387,3.693617,-1.393063,3.568596,-1.106125,2.035318,4.788266,0.863772
3573177497.022388,3.697304,-1.391714,3.573085,-1.107247,2.026717,4.796685,0.846789
3573177497.032389,3.701012,-1.390388,3.577573,-1.108342,2.018076,4.804935,0.829780
3573177497.042389,3.704740,-1.389085,3.582060,-1.109413,2.009394,4.813015,0.812748
3573177497.052384,3.708487,-1.387804,3.586547,-1.110460,2.000673,4.820925,0.795692
3573177497.062389,3.712253,-1.386547,3.591034,-1.111485,1.991912,4.828665,0.778614
3573177497.072388,3.716039,-1.385313,3.595520,-1.112488,1.983113,4.836234,0.761513
3573177497.082388,3.719843,-1.384101,3.600007,-1.113470,1.974276,4.843633,0.744391
3573177497.092390,3.723665,-1.382914,3.604495,-1.114433,1.965402,4.850862,0.727248
3573177497.102389,3.727505,-1.381750,3.608983,-1.115377,1.956490,4.857920,0.710086
3573177497.112391,3.731363,-1.380610,3.613472,-1.116304,1.947542,4.864807,0.692904
3573177497.122392,3.735238,-1.379494,3.617962,-1.117214,1.938559,4.871523,0.675704
3573177497.132391,3.739130,-1.378402,3.622453,-1.118109,1.929541,4.878067,0.658487
3573177497.142390,3.743038,-1.377334,3.626945,-1.118990,1.920489,4.884441,0.641253
3573177497.152387,3.746963,-1.376291,3.631438,-1.119857,1.911403,4.890643,0.624003
3573177497.162391,3.750903,-1.375272,3.635934,-1.120711,1.902286,4.896673,0.606739
3573177497.172392,3.754859,-1.374277,3.640430,-1.121554,1.893137,4.902532,0.589461
3573177497.182391,3.758829,-1.373308,3.644929,-1.122386,1.883958,4.908219,0.572171
3573177497.192392,3.762815,-1.372363,3.649429,-1.123208,1.874749,4.913734,0.554869
3573177497.202393,3.766814,-1.371444,3.653931,-1.124021,1.865512,4.919076,0.537557
3573177497.212392,3.770827,-1.370549,3.658435,-1.124826,1.856248,4.924247,0.520235
