Absolute Time,x_in,y_in,x_hat,y_hat,psi_d,x_d,y_d
3573176613.827620,1.873466,-0.589370,1.322860,-1.560393,-0.866888,1.544732,-1.361694
3573176613.837616,1.874684,-0.589835,1.323503,-1.561356,-0.866534,1.545391,-1.362470
3573176613.847620,1.875902,-0.590299,1.324147,-1.562318,-0.866180,1.546050,-1.363246
3573176613.857621,1.877120,-0.590764,1.324791,-1.563281,-0.865826,1.546710,-1.364021
3573176613.867621,1.878338,-0.591228,1.325436,-1.564243,-0.865473,1.547370,-1.364797
3573176613.877622,1.879557,-0.591692,1.326080,-1.565205,-0.865119,1.548030,-1.365572
3573176613.887621,1.880776,-0.592156,1.326726,-1.566167,-0.864766,1.548691,-1.366348
3573176613.897622,1.881996,-0.592620,1.327371,-1.567129,-0.864412,1.549352,-1.367123
3573176613.907622,1.883216,-0.593084,1.328017,-1.568091,-0.864059,1.550014,-1.367898
3573176613.917623,1.884436,-0.593547,1.328664,-1.569052,-0.863706,1.550676,-1.368673
3573176613.927622,1.885656,-0.594010,1.329310,-1.570014,-0.863353,1.551338,-1.369447
3573176613.937618,1.886877,-0.594474,1.329957,-1.570975,-0.863000,1.552001,-1.370222
3573176613.947624,1.888098,-0.594937,1.330605,-1.571936,-0.862647,1.552663,-1.370996
3573176613.957623,1.889319,-0.595400,1.331253,-1.572898,-0.862294,1.553327,-1.371771
3573176613.967625,1.890541,-0.595863,1.331901,-1.573859,-0.861942,1.553990,-1.372545
3573176613.977624,1.891762,-0.596325,1.332549,-1.574819,-0.861589,1.554655,-1.373319
3573176613.987625,1.892985,-0.596788,1.333198,-1.575780,-0.861237,1.555319,-1.374093
3573176613.997625,1.894207,-0.597250,1.333848,-1.576741,-0.860885,1.555984,-1.374867
3573176614.007626,1.895430,-0.597712,1.334497,-1.577701,-0.860533,1.556649,-1.375641
3573176614.017625,1.896653,-0.598174,1.335147,-1.578662,-0.860181,1.557314,-1.376414
3573176614.027626,1.897876,-0.598636,1.335798,-1.579622,-0.859829,1.557980,-1.377188
3573176614.037621,1.899100,-0.599098,1.336449,-1.580582,-0.859477,1.558646,-1.377961
3573176614.047626,1.900323,-0.599560,1.337100,-1.581542,-0.859126,1.559313,-1.378734
3573176614.057627,1.901548,-0.600021,1.337751,-1.582502,-0.858774,1.559980,-1.379507
3573176614.067627,1.902772,-0.600483,1.338403,-1.583462,-0.858423,1.560647,-1.380280
3573176614.077628,1.903997,-0.600944,1.339055,-1.584421,-0.858071,1.561315,-1.381053
3573176614.087627,1.905222,-0.601405,1.339708,-1.585381,-0.857720,1.561983,-1.381825
3573176614.097627,1.906447,-0.601866,1.340361,-1.586340,-0.857369,1.562651,-1.382598
3573176614.107628,1.907673,-0.602327,1.346657,-1.577455,-0.857018,1.563320,-1.383370
3573176614.117628,1.908899,-0.602787,1.352960,-1.568565,-0.856667,1.563989,-1.384142
3573176614.127628,1.910125,-0.603248,1.359212,-1.559768,-0.856317,1.564658,-1.384915
3573176614.137624,1.911352,-0.603708,1.365413,-1.551064,-0.856027,1.565212,-1.385552
3573176614.147630,1.912578,-0.604169,1.371565,-1.542453,-0.855798,1.565649,-1.386056
3573176614.157629,1.913804,-0.604629,1.377667,-1.533934,-0.855630,1.565971,-1.386427
3573176614.167631,1.915028,-0.605089,1.383718,-1.525505,-0.855520,1.566180,-1.386668
3573176614.177630,1.916250,-0.605549,1.389719,-1.517166,-0.855467,1.566283,-1.386785
3573176614.187630,1.917469,-0.606009,1.395669,-1.508916,-0.855467,1.566283,-1.386786
3573176614.197630,1.918684,-0.606469,1.401568,-1.500754,-0.855516,1.566189,-1.386677
3573176614.207632,1.919896,-0.606928,1.412622,-1.483644,-0.855613,1.566004,-1.386465
3573176614.217631,1.921102,-0.607387,1.423578,-1.466706,-0.855754,1.565734,-1.386154
3573176614.227632,1.922304,-0.607845,1.434333,-1.450120,-0.855936,1.565385,-1.385752
3573176614.237627,1.923501,-0.608303,1.444888,-1.433880,-0.856213,1.564856,-1.385142
3573176614.247631,1.924691,-0.608760,1.455247,-1.417981,-0.856583,1.564151,-1.384329
3573176614.257632,1.925875,-0.609217,1.465412,-1.402416,-0.857040,1.563278,-1.383322
3573176614.267633,1.927050,-0.609674,1.475386,-1.387177,-0.857582,1.562246,-1.382129
3573176614.277634,1.928215,-0.610131,1.485172,-1.372259,-0.858203,1.561064,-1.380763
3573176614.287633,1.929371,-0.610588,1.494772,-1.357654,-0.858898,1.559745,-1.379235
3573176614.297633,1.930516,-0.611046,1.504190,-1.343358,-0.859661,1.558298,-1.377556
3573176614.307634,1.931649,-0.611503,1.513428,-1.329362,-0.860488,1.556733,-1.375738
3573176614.317633,1.932770,-0.611962,1.522489,-1.315662,-0.861375,1.555059,-1.373790
3573176614.327634,1.933878,-0.612421,1.531376,-1.302252,-0.862317,1.553285,-1.371722
3573176614.337629,1.934973,-0.612882,1.540092,-1.289126,-0.863309,1.551420,-1.369543
3573176614.347635,1.936054,-0.613344,1.548638,-1.276278,-0.864349,1.549470,-1.367261
3573176614.357635,1.937121,-0.613807,1.557018,-1.263702,-0.865433,1.547444,-1.364884
3573176614.367635,1.938173,-0.614272,1.565236,-1.251395,-0.866558,1.545347,-1.362419
3573176614.377635,1.939210,-0.614740,1.573292,-1.239350,-0.867719,1.543187,-1.359873
3573176614.387636,1.940232,-0.615209,1.581190,-1.227562,-0.868916,1.540970,-1.357253
3573176614.397635,1.941238,-0.615681,1.588933,-1.216027,-0.870144,1.538700,-1.354566
3573176614.407637,1.942228,-0.616156,1.596523,-1.204739,-0.871401,1.536383,-1.351815
3573176614.417637,1.943202,-0.616634,1.603962,-1.193693,-0.872685,1.534025,-1.349008
3573176614.427636,1.944160,-0.617115,1.611254,-1.182886,-0.873993,1.531629,-1.346150
3573176614.437632,1.945101,-0.617599,1.618400,-1.172312,-0.875324,1.529201,-1.343244
3573176614.447639,1.946026,-0.618087,1.625404,-1.161967,-0.876675,1.526744,-1.340296
3573176614.457638,1.946934,-0.618579,1.632267,-1.151847,-0.878044,1.524262,-1.337309
3573176614.467638,1.947826,-0.619075,1.638992,-1.141947,-0.879429,1.521758,-1.334289
3573176614.477639,1.948700,-0.619575,1.645582,-1.132263,-0.880830,1.519237,-1.331238
3573176614.487638,1.949558,-0.620080,1.652039,-1.122790,-0.882243,1.516701,-1.328161
3573176614.497640,1.950399,-0.620589,1.658365,-1.113526,-0.883668,1.514154,-1.325061
3573176614.507640,1.951223,-0.621103,1.664563,-1.104466,-0.885103,1.511597,-1.321940
3573176614.517640,1.952031,-0.621622,1.670634,-1.095605,-0.886547,1.509034,-1.318803
3573176614.527640,1.952822,-0.622146,1.676582,-1.086940,-0.887998,1.506468,-1.315652
3573176614.537635,1.953596,-0.622675,1.682408,-1.078468,-0.889456,1.503899,-1.312489
3573176614.547639,1.954353,-0.623210,1.688115,-1.070184,-0.890918,1.501332,-1.309318
3573176614.557641,1.955094,-0.623750,1.693704,-1.062086,-0.892384,1.498766,-1.306140
3573176614.567640,1.955819,-0.624295,1.699178,-1.054169,-0.893853,1.496206,-1.302959
3573176614.577641,1.956527,-0.624847,1.704540,-1.046429,-0.895324,1.493652,-1.299776
3573176614.587642,1.957219,-0.625404,1.709790,-1.038865,-0.896796,1.491105,-1.296593
3573176614.597641,1.957895,-0.625966,1.714932,-1.031471,-0.898267,1.488568,-1.293412
3573176614.607642,1.958555,-0.626535,1.719967,-1.024246,-0.899738,1.486042,-1.290235
3573176614.617642,1.959200,-0.627109,1.724897,-1.017184,-0.901206,1.483529,-1.287065
3573176614.627643,1.959828,-0.627690,1.729724,-1.010285,-0.902673,1.481029,-1.283901
3573176614.637637,1.960442,-0.628276,1.734450,-1.003543,-0.904136,1.478543,-1.280747
3573176614.647643,1.961040,-0.628869,1.739078,-0.996957,-0.905595,1.476074,-1.277604
3573176614.657643,1.961623,-0.629467,1.743608,-0.990523,-0.907049,1.473621,-1.274473
3573176614.667642,1.962191,-0.630072,1.748043,-0.984239,-0.908498,1.471186,-1.271355
3573176614.677644,1.962744,-0.630683,1.752384,-0.978101,-0.909941,1.468770,-1.268252
3573176614.687645,1.963283,-0.631300,1.756634,-0.972106,-0.911378,1.466373,-1.265164
3573176614.697645,1.963807,-0.631922,1.760794,-0.966252,-0.912808,1.463996,-1.262094
3573176614.707645,1.964317,-0.632552,1.764865,-0.960536,-0.914230,1.461641,-1.259042
3573176614.717645,1.964813,-0.633187,1.768851,-0.954955,-0.915644,1.459307,-1.256009
3573176614.727644,1.965295,-0.633828,1.772751,-0.949507,-0.917050,1.456995,-1.252996
3573176614.737640,1.965764,-0.634475,1.776568,-0.944189,-0.918447,1.454706,-1.250003
3573176614.747646,1.966219,-0.635129,1.780303,-0.938998,-0.919835,1.452440,-1.247033
3573176614.757646,1.966661,-0.635788,1.783959,-0.933933,-0.921212,1.450198,-1.244085
3573176614.767645,1.967090,-0.636453,1.787536,-0.928989,-0.922580,1.447980,-1.241161
3573176614.777647,1.967506,-0.637124,1.791036,-0.924166,-0.923938,1.445786,-1.238261
3573176614.787647,1.967909,-0.637801,1.794461,-0.919461,-0.925284,1.443618,-1.235385
3573176614.797647,1.968300,-0.638484,1.797812,-0.914871,-0.926620,1.441474,-1.232535
3573176614.807648,1.968679,-0.639173,1.801090,-0.910395,-0.927944,1.439356,-1.229711
3573176614.817648,1.969045,-0.639867,1.804297,-0.906029,-0.929256,1.437264,-1.226914
3573176614.827648,1.969400,-0.640567,1.807435,-0.901772,-0.930556,1.435197,-1.224144
3573176614.837643,1.969743,-0.641273,1.810505,-0.897621,-0.931845,1.433157,-1.221401
3573176614.847648,1.970075,-0.641984,1.813507,-0.893575,-0.933120,1.431143,-1.218686
3573176614.857649,1.970395,-0.642700,1.816444,-0.889631,-0.934384,1.429155,-1.216000
3573176614.867649,1.970705,-0.643422,1.819317,-0.885788,-0.935634,1.427194,-1.213342
3573176614.877649,1.971003,-0.644149,1.822127,-0.882043,-0.936871,1.425259,-1.210714
3573176614.887649,1.971291,-0.644881,1.824875,-0.878394,-0.938095,1.423351,-1.208115
3573176614.897650,1.971568,-0.645619,1.827562,-0.874839,-0.939306,1.421469,-1.205546
3573176614.907651,1.971835,-0.646362,1.830190,-0.871378,-0.940503,1.419615,-1.203007
3573176614.917650,1.972091,-0.647109,1.832760,-0.868006,-0.941686,1.417787,-1.200499
3573176614.927651,1.972338,-0.647862,1.835274,-0.864723,-0.942856,1.415986,-1.198021
3573176614.937646,1.972575,-0.648619,1.837733,-0.861525,-0.944011,1.414212,-1.195574
3573176614.947651,1.972802,-0.649382,1.840138,-0.858411,-0.945153,1.412464,-1.193158
3573176614.957652,1.973020,-0.650149,1.842489,-0.855379,-0.946280,1.410744,-1.190773
3573176614.967653,1.973228,-0.650921,1.844789,-0.852428,-0.947393,1.409049,-1.188420
3573176614.977652,1.973427,-0.651697,1.847038,-0.849557,-0.948492,1.407381,-1.186098
3573176614.987652,1.973616,-0.652479,1.849236,-0.846764,-0.949576,1.405740,-1.183807
3573176614.997652,1.973796,-0.653265,1.851386,-0.844047,-0.950646,1.404125,-1.181548
3573176615.007653,1.973967,-0.654056,1.853487,-0.841405,-0.951702,1.402536,-1.179320
3573176615.017652,1.974130,-0.654852,1.855541,-0.838836,-0.952743,1.400973,-1.177124
3573176615.027654,1.974283,-0.655653,1.857549,-0.836339,-0.953770,1.399436,-1.174960
3573176615.037649,1.974428,-0.656458,1.859513,-0.833911,-0.954781,1.397925,-1.172828
3573176615.047655,1.974565,-0.657268,1.861433,-0.831551,-0.955779,1.396439,-1.170727
3573176615.057655,1.974693,-0.658083,1.863310,-0.829259,-0.956761,1.394979,-1.168658
3573176615.067656,1.974813,-0.658902,1.865145,-0.827032,-0.957729,1.393544,-1.166621
3573176615.077655,1.974924,-0.659726,1.866938,-0.824870,-0.958683,1.392135,-1.164615
3573176615.087655,1.975028,-0.660555,1.868690,-0.822771,-0.959621,1.390750,-1.162641
3573176615.097655,1.975123,-0.661389,1.870403,-0.820735,-0.960545,1.389391,-1.160699
3573176615.107656,1.975210,-0.662227,1.872076,-0.818760,-0.961455,1.388056,-1.158788
3573176615.117656,1.975289,-0.663070,1.873711,-0.816845,-0.962350,1.386745,-1.156909
3573176615.127656,1.975361,-0.663917,1.875309,-0.814990,-0.963230,1.385459,-1.155061
3573176615.137651,1.975424,-0.664770,1.876869,-0.813192,-0.964096,1.384197,-1.153244
3573176615.147655,1.975480,-0.665627,1.878393,-0.811450,-0.964947,1.382959,-1.151458
3573176615.157657,1.975529,-0.666488,1.879882,-0.809765,-0.965783,1.381745,-1.149704
3573176615.167658,1.975571,-0.667354,1.881336,-0.808134,-0.966605,1.380555,-1.147981
3573176615.177657,1.975605,-0.668224,1.882756,-0.806557,-0.967413,1.379387,-1.146289
3573176615.187658,1.975632,-0.669099,1.884143,-0.805033,-0.968206,1.378244,-1.144628
3573176615.197658,1.975652,-0.669978,1.885497,-0.803560,-0.968985,1.377123,-1.142997
3573176615.207659,1.975665,-0.670862,1.886819,-0.802139,-0.969749,1.376025,-1.141397
3573176615.217659,1.975671,-0.671750,1.888109,-0.800766,-0.970499,1.374950,-1.139828
3573176615.227659,1.975670,-0.672642,1.889368,-0.799443,-0.971234,1.373897,-1.138289
3573176615.237654,1.975663,-0.673538,1.890597,-0.798167,-0.971956,1.372866,-1.136780
3573176615.247659,1.975649,-0.674438,1.891796,-0.796938,-0.972663,1.371858,-1.135301
3573176615.257661,1.975628,-0.675342,1.892966,-0.795756,-0.973356,1.370872,-1.133852
3573176615.267659,1.975601,-0.676250,1.894108,-0.794618,-0.974036,1.369907,-1.132433
3573176615.277661,1.975568,-0.677161,1.895221,-0.793525,-0.974701,1.368964,-1.131044
3573176615.287661,1.975529,-0.678077,1.896307,-0.792475,-0.975352,1.368042,-1.129684
3573176615.297661,1.975483,-0.678996,1.897367,-0.791468,-0.975989,1.367141,-1.128354
3573176615.307662,1.975431,-0.679919,1.898399,-0.790502,-0.976613,1.366261,-1.127052
3573176615.317662,1.975374,-0.680845,1.899406,-0.789577,-0.977223,1.365402,-1.125780
3573176615.327661,1.975311,-0.681775,1.900388,-0.788692,-0.977819,1.364563,-1.124536
3573176615.337657,1.975241,-0.682709,1.901344,-0.787847,-0.978402,1.363745,-1.123321
3573176615.347663,1.975166,-0.683645,1.902276,-0.787040,-0.978971,1.362947,-1.122134
3573176615.357663,1.975086,-0.684585,1.903185,-0.786271,-0.979527,1.362168,-1.120975
3573176615.367663,1.975000,-0.685528,1.904070,-0.785539,-0.980070,1.361409,-1.119845
3573176615.377664,1.974909,-0.686474,1.904931,-0.784844,-0.980599,1.360670,-1.118742
3573176615.387662,1.974812,-0.687424,1.905771,-0.784183,-0.981115,1.359950,-1.117666
3573176615.397664,1.974710,-0.688376,1.906588,-0.783558,-0.981619,1.359250,-1.116618
3573176615.407665,1.974602,-0.689331,1.907384,-0.782967,-0.982109,1.358568,-1.115597
3573176615.417664,1.974490,-0.690289,1.908158,-0.782410,-0.982586,1.357904,-1.114604
3573176615.427665,1.974372,-0.691249,1.908911,-0.781885,-0.983051,1.357259,-1.113636
3573176615.437660,1.974250,-0.692213,1.909644,-0.781392,-0.983503,1.356633,-1.112695
3573176615.447664,1.974122,-0.693179,1.910357,-0.780931,-0.983943,1.356024,-1.111781
3573176615.457665,1.973990,-0.694147,1.911051,-0.780501,-0.984370,1.355434,-1.110892
3573176615.467667,1.973853,-0.695119,1.911725,-0.780101,-0.984785,1.354861,-1.110030
3573176615.477665,1.973712,-0.696092,1.912380,-0.779731,-0.985188,1.354305,-1.109192
3573176615.487666,1.973565,-0.697068,1.913017,-0.779390,-0.985578,1.353767,-1.108380
3573176615.497665,1.973415,-0.698046,1.913635,-0.779078,-0.985957,1.353246,-1.107594
3573176615.507667,1.973259,-0.699026,1.914236,-0.778793,-0.986324,1.352742,-1.106832
3573176615.517666,1.973100,-0.700009,1.914819,-0.778536,-0.986679,1.352254,-1.106094
3573176615.527668,1.972936,-0.700994,1.915385,-0.778305,-0.987022,1.351783,-1.105381
3573176615.537664,1.972767,-0.701980,1.915935,-0.778101,-0.987353,1.351328,-1.104692
3573176615.547668,1.972595,-0.702969,1.916468,-0.777922,-0.987674,1.350889,-1.104027
3573176615.557669,1.972418,-0.703960,1.916984,-0.777769,-0.987983,1.350466,-1.103386
3573176615.567667,1.972237,-0.704952,1.917485,-0.777641,-0.988280,1.350059,-1.102768
3573176615.577669,1.972052,-0.705946,1.917971,-0.777536,-0.988567,1.349667,-1.102173
3573176615.587669,1.971864,-0.706942,1.918441,-0.777455,-0.988843,1.349290,-1.101601
3573176615.597670,1.971671,-0.707940,1.918896,-0.777398,-0.989107,1.348929,-1.101051
3573176615.607671,1.971474,-0.708940,1.919337,-0.777363,-0.989361,1.348582,-1.100524
3573176615.617669,1.971274,-0.709941,1.919763,-0.777350,-0.989605,1.348251,-1.100019
3573176615.627670,1.971070,-0.710943,1.920176,-0.777359,-0.989837,1.347933,-1.099536
3573176615.637665,1.970862,-0.711947,1.920574,-0.777390,-0.990060,1.347631,-1.099075
3573176615.647670,1.970651,-0.712953,1.920959,-0.777441,-0.990272,1.347342,-1.098635
3573176615.657671,1.970436,-0.713960,1.921331,-0.777513,-0.990474,1.347067,-1.098216
3573176615.667672,1.970218,-0.714968,1.921690,-0.777605,-0.990666,1.346806,-1.097817
3573176615.677673,1.969996,-0.715978,1.922036,-0.777716,-0.990848,1.346559,-1.097440
3573176615.687669,1.969770,-0.716988,1.922369,-0.777847,-0.991020,1.346325,-1.097083
3573176615.697673,1.969542,-0.718001,1.922691,-0.777997,-0.991183,1.346104,-1.096746
3573176615.707674,1.969310,-0.719014,1.923000,-0.778165,-0.991336,1.345897,-1.096429
3573176615.717673,1.969075,-0.720028,1.923297,-0.778351,-0.991479,1.345702,-1.096131
3573176615.727673,1.968836,-0.721044,1.923583,-0.778554,-0.991613,1.345520,-1.095853
3573176615.737668,1.968595,-0.722060,1.923858,-0.778775,-0.991738,1.345350,-1.095594
3573176615.747673,1.968350,-0.723078,1.924121,-0.779013,-0.991854,1.345193,-1.095353
3573176615.757674,1.968102,-0.724096,1.924374,-0.779268,-0.991961,1.345049,-1.095132
3573176615.767674,1.967851,-0.725116,1.924616,-0.779539,-0.992059,1.344916,-1.094929
3573176615.777674,1.967597,-0.726136,1.924847,-0.779825,-0.992149,1.344795,-1.094743
3573176615.787675,1.967341,-0.727158,1.925068,-0.780128,-0.992229,1.344686,-1.094576
3573176615.797674,1.967081,-0.728180,1.925279,-0.780445,-0.992302,1.344588,-1.094427
3573176615.807675,1.966818,-0.729203,1.925480,-0.780778,-0.992365,1.344501,-1.094294
3573176615.817675,1.966553,-0.730227,1.925671,-0.781125,-0.992421,1.344426,-1.094179
3573176615.827677,1.966285,-0.731251,1.925853,-0.781486,-0.992468,1.344362,-1.094081
3573176615.837672,1.966014,-0.732276,1.926026,-0.781862,-0.992508,1.344309,-1.093999
3573176615.847677,1.965741,-0.733302,1.926189,-0.782251,-0.992539,1.344266,-1.093934
3573176615.857677,1.965465,-0.734329,1.926343,-0.782653,-0.992563,1.344235,-1.093885
3573176615.867677,1.965186,-0.735356,1.926489,-0.783069,-0.992579,1.344213,-1.093853
3573176615.877677,1.964904,-0.736383,1.926626,-0.783498,-0.992587,1.344202,-1.093835
3573176615.887678,1.964620,-0.737412,1.926754,-0.783939,-0.992588,1.344201,-1.093834
3573176615.897677,1.964334,-0.738441,1.926874,-0.784392,-0.992581,1.344210,-1.093847
3573176615.907677,1.964045,-0.739470,1.926986,-0.784858,-0.992567,1.344228,-1.093876
3573176615.917678,1.963754,-0.740500,1.927090,-0.785335,-0.992546,1.344257,-1.093919
3573176615.927678,1.963460,-0.741530,1.927186,-0.785824,-0.992518,1.344294,-1.093977
3573176615.937675,1.963164,-0.742561,1.927274,-0.786324,-0.992484,1.344342,-1.094049
3573176615.947680,1.962866,-0.743592,1.927354,-0.786836,-0.992442,1.344398,-1.094136
3573176615.957679,1.962565,-0.744623,1.927428,-0.787358,-0.992393,1.344464,-1.094236
3573176615.967679,1.962262,-0.745655,1.927493,-0.787891,-0.992338,1.344538,-1.094350
3573176615.977680,1.961957,-0.746688,1.927552,-0.788434,-0.992277,1.344621,-1.094478
3573176615.987679,1.961650,-0.747720,1.927604,-0.788987,-0.992209,1.344713,-1.094619
3573176615.997681,1.961340,-0.748753,1.927649,-0.789551,-0.992135,1.344814,-1.094773
3573176616.007681,1.961028,-0.749786,1.927687,-0.790124,-0.992054,1.344923,-1.094939
3573176616.017681,1.960715,-0.750820,1.927718,-0.790706,-0.991968,1.345040,-1.095119
3573176616.027681,1.960399,-0.751853,1.927743,-0.791298,-0.991875,1.345165,-1.095311
3573176616.037676,1.960081,-0.752887,1.927762,-0.791899,-0.991777,1.345299,-1.095515
3573176616.047681,1.959761,-0.753921,1.927774,-0.792509,-0.991672,1.345440,-1.095731
3573176616.057683,1.959439,-0.754955,1.927780,-0.793128,-0.991563,1.345589,-1.095958
