Absolute Time,x_in,y_in,x_hat,y_hat,psi_d,x_d,y_d
3573181347.183075,0.000000,0.000000,0.000000,0.000000,3.115437,0.217809,2.997152
3573181347.193075,0.000000,0.000000,0.000000,0.000000,3.115482,0.217429,2.997162
3573181347.203076,0.000000,0.000000,0.000000,0.000000,3.115528,0.217049,2.997172
3573181347.213074,0.000000,0.000000,0.000000,0.000000,3.115574,0.216669,2.997182
3573181347.223077,0.000000,0.000000,0.000000,0.000000,3.115619,0.216290,2.997192
3573181347.233072,0.000000,0.000000,0.000000,0.000000,3.115665,0.215912,2.997202
3573181347.243079,0.000000,0.000000,0.000000,0.000000,3.115710,0.215534,2.997211
3573181347.253078,0.000000,0.000000,0.000000,0.000000,3.115756,0.215156,2.997221
3573181347.263076,0.000000,0.000000,0.000000,0.000000,3.115801,0.214780,2.997231
3573181347.273078,0.000000,0.000000,0.000000,0.000000,3.115846,0.214403,2.997241
3573181347.283078,0.000000,0.000000,0.000000,0.000000,3.115891,0.214028,2.997250
3573181347.293078,0.000000,0.000000,0.000000,0.000000,3.115937,0.213653,2.997260
3573181347.303080,0.000000,0.000000,0.000000,0.000000,3.115982,0.213278,2.997270
3573181347.313079,0.000000,0.000000,0.000000,0.000000,3.116027,0.212904,2.997279
3573181347.323077,0.000000,0.000000,0.000000,0.000000,3.116071,0.212530,2.997289
3573181347.333076,0.000000,0.000000,0.000000,0.000000,3.116116,0.212157,2.997298
3573181347.343081,0.000000,0.000000,0.000000,0.000000,3.116161,0.211785,2.997308
3573181347.353078,0.000000,0.000000,0.000000,0.000000,3.116206,0.211413,2.997317
3573181347.363079,0.000000,0.000000,0.000000,0.000000,3.116250,0.211042,2.997326
3573181347.373079,0.000000,0.000000,0.000000,0.000000,3.116295,0.210671,2.997336
3573181347.383080,0.000000,0.000000,0.000000,0.000000,3.116340,0.210300,2.997345
3573181347.393081,0.000000,0.000000,0.000000,0.000000,3.116384,0.209931,2.997355
3573181347.403080,0.000000,0.000000,0.000000,0.000000,3.116428,0.209561,2.997364
3573181347.413081,0.000000,0.000000,0.000000,0.000000,3.116473,0.209193,2.997373
3573181347.423081,0.000000,0.000000,0.000000,0.000000,3.116517,0.208825,2.997382
3573181347.433076,0.000000,0.000000,0.000000,0.000000,3.116561,0.208457,2.997392
3573181347.443080,0.000000,0.000000,0.000000,0.000000,3.116605,0.208090,2.997401
3573181347.453084,0.000000,0.000000,0.000000,0.000000,3.116649,0.207723,2.997410
3573181347.463079,0.000000,0.000000,0.000000,0.000000,3.116693,0.207357,2.997419
3573181347.473082,0.000000,0.000000,0.000000,0.000000,3.116737,0.206992,2.997428
3573181347.483081,0.000000,0.000000,0.000000,0.000000,3.116781,0.206627,2.997437
3573181347.493082,0.000000,0.000000,0.000000,0.000000,3.116825,0.206263,2.997446
3573181347.503083,0.000000,0.000000,0.000000,0.000000,3.116869,0.205899,2.997455
3573181347.513083,0.000000,0.000000,0.000000,0.000000,3.116913,0.205535,2.997464
3573181347.523085,0.000000,0.000000,0.000000,0.000000,3.116956,0.205172,2.997473
3573181347.533079,0.000000,0.000000,0.000000,0.000000,3.117000,0.204810,2.997482
3573181347.543086,0.000000,0.000000,0.000000,0.000000,3.117043,0.204448,2.997491
