PosXRight,PosYRight,Absolute Time
-1.000000,-0.381481,3568884937.107040
-1.000000,-0.391766,3568884937.117041
-1.000000,-0.391766,3568884937.127041
-1.000000,-0.402081,3568884937.137041
-1.000000,-0.422712,3568884937.147042
-1.000000,-0.433027,3568884937.157041
-1.000000,-0.453627,3568884937.167042
-1.000000,-0.463942,3568884937.177043
-1.000000,-0.463942,3568884937.187041
-1.000000,-0.463942,3568884937.197042
-1.000000,-0.463942,3568884937.207045
-1.000000,-0.463942,3568884937.217043
-1.000000,-0.463942,3568884937.227044
-1.000000,-0.474258,3568884937.237044
-1.000000,-0.474258,3568884937.247044
-1.000000,-0.474258,3568884937.257044
-1.000000,-0.474258,3568884937.267043
-1.000000,-0.494888,3568884937.277046
-1.000000,-0.505173,3568884937.287045
-1.000000,-0.505173,3568884937.297046
-1.000000,-0.515488,3568884937.307046
-1.000000,-0.525803,3568884937.317046
-1.000000,-0.536119,3568884937.327047
-1.000000,-0.546434,3568884937.337049
-1.000000,-0.546434,3568884937.347048
-1.000000,-0.546434,3568884937.357048
-1.000000,-0.556719,3568884937.367046
-1.000000,-0.567034,3568884937.377048
-1.000000,-0.567034,3568884937.387049
-1.000000,-0.587664,3568884937.397049
-1.000000,-0.618580,3568884937.407049
-1.000000,-0.618580,3568884937.417050
-1.000000,-0.628895,3568884937.427050
-1.000000,-0.628895,3568884937.437050
-1.000000,-0.628895,3568884937.447050
-1.000000,-0.649525,3568884937.457052
-1.000000,-0.649525,3568884937.467052
-1.000000,-0.659841,3568884937.477052
-1.000000,-0.670125,3568884937.487050
-1.000000,-0.670125,3568884937.497052
-1.000000,-0.670125,3568884937.507052
-1.000000,-0.670125,3568884937.517054
-1.000000,-0.670125,3568884937.527052
-1.000000,-0.711386,3568884937.537053
-1.000000,-0.721702,3568884937.547053
-1.000000,-0.721702,3568884937.557054
-1.000000,-0.721702,3568884937.567055
-1.000000,-0.762932,3568884937.577054
-1.000000,-0.762932,3568884937.587052
-1.000000,-0.762932,3568884937.597055
-1.000000,-0.783532,3568884937.607054
-1.000000,-0.804163,3568884937.617055
-1.000000,-0.824793,3568884937.627055
-1.000000,-0.835078,3568884937.637056
-0.958800,-0.835078,3568884937.647057
-0.958800,-0.855708,3568884937.657057
-0.938200,-0.855708,3568884937.667057
-0.938200,-0.917570,3568884937.677057
-0.907254,-0.917570,3568884937.687057
-0.907254,-0.938200,3568884937.697059
-0.886654,-0.938200,3568884937.707059
-0.886654,-0.969115,3568884937.717059
-0.845393,-0.969115,3568884937.727059
-0.845393,-0.989746,3568884937.737060
-0.814478,-0.989746,3568884937.747057
-0.814478,-1.000000,3568884937.757060
-0.783532,-1.000000,3568884937.767060
-0.752617,-1.000000,3568884937.777061
-0.742302,-1.000000,3568884937.787061
-0.742302,-1.000000,3568884937.797060
-0.742302,-1.000000,3568884937.807062
-0.701071,-1.000000,3568884937.817060
-0.670125,-1.000000,3568884937.827061
-0.670125,-1.000000,3568884937.837062
-0.670125,-1.000000,3568884937.847062
-0.670125,-1.000000,3568884937.857065
-0.670125,-1.000000,3568884937.867062
-0.670125,-1.000000,3568884937.877063
-0.659841,-1.000000,3568884937.887062
-0.659841,-1.000000,3568884937.897066
-0.608295,-1.000000,3568884937.907065
-0.567034,-1.000000,3568884937.917065
-0.567034,-1.000000,3568884937.927065
-0.567034,-1.000000,3568884937.937066
-0.567034,-1.000000,3568884937.947066
-0.567034,-1.000000,3568884937.957067
-0.567034,-1.000000,3568884937.967067
-0.567034,-1.000000,3568884937.977067
-0.567034,-1.000000,3568884937.987067
-0.567034,-1.000000,3568884937.997068
-0.567034,-1.000000,3568884938.007068
-0.546434,-1.000000,3568884938.017069
-0.412397,-1.000000,3568884938.027069
-0.412397,-1.000000,3568884938.037070
-0.412397,-1.000000,3568884938.047069
-0.412397,-1.000000,3568884938.057070
-0.412397,-1.000000,3568884938.067071
-0.257759,-1.000000,3568884938.077070
-0.257759,-1.000000,3568884938.087068
-0.257759,-1.000000,3568884938.097071
-0.226814,-1.000000,3568884938.107070
-0.061861,-1.000000,3568884938.117072
-0.061861,-1.000000,3568884938.127075
-0.061861,-1.000000,3568884938.137072
-0.061861,-1.000000,3568884938.147074
-0.061861,-1.000000,3568884938.157073
0.000000,-1.000000,3568884938.167075
0.000000,-1.000000,3568884938.177074
0.000000,-1.000000,3568884938.187074
0.000000,-1.000000,3568884938.197076
0.000000,-1.000000,3568884938.207075
0.000000,-1.000000,3568884938.217075
0.000000,-1.000000,3568884938.227075
0.000000,-1.000000,3568884938.237075
0.000000,-1.000000,3568884938.247075
0.000000,-1.000000,3568884938.257075
0.000000,-1.000000,3568884938.267076
0.061831,-1.000000,3568884938.277076
0.072146,-1.000000,3568884938.287075
0.072146,-1.000000,3568884938.297076
0.072146,-1.000000,3568884938.307076
0.082461,-1.000000,3568884938.317076
0.082461,-1.000000,3568884938.327076
0.082461,-1.000000,3568884938.337077
0.175237,-1.000000,3568884938.347077
0.226783,-1.000000,3568884938.357079
0.298959,-1.000000,3568884938.367078
0.391736,-1.000000,3568884938.377079
0.422681,-1.000000,3568884938.387076
0.422681,-1.000000,3568884938.397079
0.505142,-1.000000,3568884938.407078
0.505142,-1.000000,3568884938.417079
0.567003,-1.000000,3568884938.427079
0.587634,-1.000000,3568884938.437079
0.649495,-1.000000,3568884938.447080
0.649495,-1.000000,3568884938.457080
0.731956,-1.000000,3568884938.467079
0.773217,-1.000000,3568884938.477081
0.824763,-1.000000,3568884938.487078
0.824763,-1.000000,3568884938.497081
0.876308,-1.000000,3568884938.507080
0.927854,-1.000000,3568884938.517081
0.948454,-1.000000,3568884938.527081
0.989715,-1.000000,3568884938.537082
1.000000,-1.000000,3568884938.547082
1.000000,-0.979431,3568884938.557082
1.000000,-0.917570,3568884938.567083
1.000000,-0.855708,3568884938.577083
1.000000,-0.855708,3568884938.587083
1.000000,-0.824793,3568884938.597083
1.000000,-0.793847,3568884938.607082
1.000000,-0.793847,3568884938.617084
1.000000,-0.721702,3568884938.627083
1.000000,-0.680441,3568884938.637082
1.000000,-0.618580,3568884938.647083
1.000000,-0.587664,3568884938.657083
1.000000,-0.587664,3568884938.667083
1.000000,-0.536119,3568884938.677083
1.000000,-0.494888,3568884938.687081
1.000000,-0.391766,3568884938.697083
1.000000,-0.298990,3568884938.707083
1.000000,-0.247444,3568884938.717083
1.000000,-0.175268,3568884938.727084
1.000000,-0.061861,3568884938.737084
1.000000,-0.041261,3568884938.747082
1.000000,0.000000,3568884938.757083
1.000000,0.000000,3568884938.767082
1.000000,0.000000,3568884938.777083
1.000000,0.010285,3568884938.787082
1.000000,0.113376,3568884938.797082
1.000000,0.237098,3568884938.807082
1.000000,0.298959,3568884938.817082
1.000000,0.298959,3568884938.827085
1.000000,0.402051,3568884938.837083
1.000000,0.402051,3568884938.847084
1.000000,0.463912,3568884938.857087
1.000000,0.463912,3568884938.867086
1.000000,0.525773,3568884938.877084
1.000000,0.577319,3568884938.887084
1.000000,0.577319,3568884938.897087
1.000000,0.659810,3568884938.907085
1.000000,0.711356,3568884938.917086
1.000000,0.773217,3568884938.927086
1.000000,0.824763,3568884938.937086
1.000000,0.824763,3568884938.947086
1.000000,0.907224,3568884938.957087
1.000000,0.907224,3568884938.967088
1.000000,0.969085,3568884938.977088
1.000000,0.969085,3568884938.987087
1.000000,1.000000,3568884938.997090
0.979400,1.000000,3568884939.007088
0.917539,1.000000,3568884939.017088
0.917539,1.000000,3568884939.027088
0.855678,1.000000,3568884939.037090
0.783502,1.000000,3568884939.047092
0.752586,1.000000,3568884939.057090
0.752586,1.000000,3568884939.067091
0.711356,1.000000,3568884939.077092
