Absolute Time,psi_out,u_hat,u_true
3570169257.613920,0.000000,NaN,0.000914
3570169257.623919,0.000000,NaN,0.000914
3570169257.633921,0.000000,NaN,0.000914
3570169257.643920,0.000000,NaN,0.000913
3570169257.653922,0.000000,NaN,0.000913
3570169257.663921,0.000000,NaN,0.000913
3570169257.673922,0.000000,NaN,0.000912
3570169257.683921,0.000000,NaN,0.000912
3570169257.693923,0.000000,NaN,0.000912
3570169257.703922,0.000000,NaN,0.000911
3570169257.713923,0.000000,NaN,0.000911
3570169257.723922,0.000000,NaN,0.000910
3570169257.733923,0.000000,NaN,0.000910
3570169257.743924,0.000000,NaN,0.000910
3570169257.753924,0.000000,NaN,0.000909
3570169257.763925,0.000000,NaN,0.000909
3570169257.773924,0.000000,NaN,0.000909
3570169257.783925,0.000000,NaN,0.000908
3570169257.793925,0.000000,NaN,0.000908
3570169257.803925,0.000000,NaN,0.000908
3570169257.813925,0.000000,NaN,0.000907
3570169257.823925,0.000000,NaN,0.000907
3570169257.833924,0.000000,NaN,0.000907
3570169257.843926,0.000000,NaN,0.000906
3570169257.853927,0.000000,NaN,0.000906
3570169257.863927,0.000000,NaN,0.000906
3570169257.873928,0.000000,NaN,0.000905
3570169257.883927,0.000000,NaN,0.000905
3570169257.893928,0.000000,NaN,0.000904
3570169257.903928,0.000000,NaN,0.000904
3570169257.913929,0.000000,NaN,0.000904
3570169257.923928,0.000000,NaN,0.000903
3570169257.933929,0.000000,NaN,0.000903
3570169257.943929,0.000000,NaN,0.000903
3570169257.953931,0.000000,NaN,0.000902
3570169257.963930,0.000000,NaN,0.000902
3570169257.973930,0.000000,NaN,0.000902
3570169257.983931,0.000000,NaN,0.000901
3570169257.993931,0.000000,NaN,0.000901
3570169258.003931,0.000000,NaN,0.000901
3570169258.013931,0.000000,NaN,0.000900
3570169258.023931,0.000000,NaN,0.000900
3570169258.033932,0.000000,NaN,0.000900
3570169258.043932,0.000000,NaN,0.000899
3570169258.053933,0.000000,NaN,0.000899
3570169258.063932,0.000000,NaN,0.000898
3570169258.073934,0.000000,NaN,0.000898
3570169258.083933,0.000000,NaN,0.000898
3570169258.093934,0.000000,NaN,0.000897
3570169258.103934,0.000000,NaN,0.000897
3570169258.113934,0.000000,NaN,0.000897
3570169258.123934,0.000000,NaN,0.000896
3570169258.133935,0.000000,NaN,0.000896
3570169258.143935,0.000000,NaN,0.000896
3570169258.153935,0.000000,NaN,0.000895
3570169258.163936,0.000000,NaN,0.000895
3570169258.173935,0.000000,NaN,0.000895
3570169258.183937,0.000000,NaN,0.000894
3570169258.193937,0.000000,NaN,0.000894
3570169258.203937,0.000000,NaN,0.000894
3570169258.213937,0.000000,NaN,0.000893
3570169258.223936,0.000000,NaN,0.000893
3570169258.233938,0.000000,NaN,0.000893
3570169258.243938,0.000000,NaN,0.000892
3570169258.253939,0.000000,NaN,0.000892
3570169258.263939,0.000000,NaN,0.000891
3570169258.273939,0.000000,NaN,0.000891
