Absolute Time,psi_out,u_hat,u_true
3570169002.016546,0.000000,-0.004486,0.000000
3570169002.026547,0.000000,-0.004484,0.000000
3570169002.036547,0.000000,-0.004482,0.000000
3570169002.046548,0.000000,-0.004480,0.000000
3570169002.056548,0.000000,-0.004478,0.000000
3570169002.066548,0.000000,-0.004476,0.000000
3570169002.076550,0.000000,-0.004474,0.000000
3570169002.086549,0.000000,-0.004472,0.000000
3570169002.096550,0.000000,-0.004470,0.000000
3570169002.106550,0.000000,-0.004468,0.000000
3570169002.116549,0.000000,-0.004466,0.000000
3570169002.126550,0.000000,-0.004464,0.000000
3570169002.136550,0.000000,-0.004462,0.000000
3570169002.146551,0.000000,-0.004460,0.000000
3570169002.156550,0.000000,-0.004458,0.000000
3570169002.166552,0.000000,-0.004456,0.000000
3570169002.176551,0.000000,-0.004454,0.000000
3570169002.186551,0.000000,-0.004452,0.000000
3570169002.196552,0.000000,-0.004450,0.000000
3570169002.206553,0.000000,-0.004448,0.000000
3570169002.216552,0.000000,-0.004446,0.000000
3570169002.226553,0.000000,-0.004444,0.000000
3570169002.236553,0.000000,-0.004442,0.000000
3570169002.246553,0.000000,-0.004440,0.000000
3570169002.256554,0.000000,-0.004438,0.000000
3570169002.266555,0.000000,-0.004436,0.000000
3570169002.276553,0.000000,-0.004434,0.000000
3570169002.286556,0.000000,-0.004432,0.000000
3570169002.296555,0.000000,-0.004431,0.000000
3570169002.306556,0.000000,-0.004429,0.000000
3570169002.316554,0.000000,-0.004427,0.000000
3570169002.326555,0.000000,-0.004425,0.000000
3570169002.336556,0.000000,-0.004423,0.000000
3570169002.346557,0.000000,-0.004421,0.000000
3570169002.356556,0.000000,-0.004419,0.000000
3570169002.366556,0.000000,-0.004417,0.000000
3570169002.376557,0.000000,-0.004415,0.000000
3570169002.386557,0.000000,-0.004413,0.000000
3570169002.396557,0.000000,-0.004411,0.000000
3570169002.406559,0.000000,-0.004409,0.000000
3570169002.416557,0.000000,-0.004407,0.000000
3570169002.426558,0.000000,-0.004405,0.000000
3570169002.436559,0.000000,-0.004403,0.000000
3570169002.446559,0.000000,-0.004401,0.000000
3570169002.456559,0.000000,-0.004399,0.000000
3570169002.466560,0.000000,-0.004397,0.000000
3570169002.476560,0.000000,-0.004395,0.000000
3570169002.486560,0.000000,-0.004393,0.000000
3570169002.496561,0.000000,-0.004391,0.000000
3570169002.506562,0.000000,-0.004390,0.000000
3570169002.516561,0.000000,-0.004388,0.000000
3570169002.526562,0.000000,-0.004386,0.000000
3570169002.536562,0.000000,-0.004384,0.000000
3570169002.546563,0.000000,-0.004382,0.000000
3570169002.556561,0.000000,-0.004380,0.000000
3570169002.566563,0.000000,-0.004378,0.000000
3570169002.576563,0.000000,-0.004376,0.000000
3570169002.586564,0.000000,-0.004374,0.000000
3570169002.596563,0.000000,-0.004372,0.000000
3570169002.606564,0.000000,-0.004370,0.000000
3570169002.616563,0.000000,-0.004368,0.000000
3570169002.626564,0.000000,-0.004366,0.000000
3570169002.636565,0.000000,-0.004364,0.000000
3570169002.646566,0.000000,-0.004362,0.000000
3570169002.656565,0.000000,-0.004360,0.000000
3570169002.666565,0.000000,-0.004359,0.000000
3570169002.676565,0.000000,-0.004357,0.000000
3570169002.686566,0.000000,-0.004355,0.000000
3570169002.696567,0.000000,-0.004353,0.000000
3570169002.706568,0.000000,-0.004351,0.000000
3570169002.716566,0.000000,-0.004349,0.000000
3570169002.726567,0.000000,-0.004347,0.000000
3570169002.736567,0.000000,-0.004345,0.000000
3570169002.746568,0.000000,-0.004343,0.000000
3570169002.756568,0.000000,-0.004341,0.000000
3570169002.766569,0.000000,-0.004339,0.000000
3570169002.776568,0.000000,-0.004337,0.000000
3570169002.786568,0.000000,-0.004335,0.000000
3570169002.796569,0.000000,-0.004334,0.000000
3570169002.806570,0.000000,-0.004332,0.000000
3570169002.816570,0.000000,-0.004330,0.000000
3570169002.826571,0.000000,-0.004328,0.000000
3570169002.836568,0.000000,-0.004326,0.000000
3570169002.846570,0.000000,-0.004324,0.000000
3570169002.856571,0.000000,-0.004322,0.000000
3570169002.866571,0.000000,-0.004320,0.000000
3570169002.876571,0.000000,-0.004318,0.000000
3570169002.886573,0.000000,-0.004316,0.000000
3570169002.896573,0.000000,-0.004314,0.000000
3570169002.906572,0.000000,-0.004313,0.000000
3570169002.916571,0.000000,-0.004311,0.000000
3570169002.926574,0.000000,-0.004309,0.000000
3570169002.936573,0.000000,-0.004307,0.000000
3570169002.946575,0.000000,-0.004305,0.000000
3570169002.956574,0.000000,-0.004303,0.000000
3570169002.966574,0.000000,-0.004301,0.000000
3570169002.976574,0.000000,-0.004299,0.000000
3570169002.986575,0.000000,-0.004297,0.000000
3570169002.996575,0.000000,-0.004295,0.000000
3570169003.006576,0.000000,-0.004293,0.000000
3570169003.016574,0.000000,-0.004292,0.000000
3570169003.026576,0.000000,-0.004290,0.000000
3570169003.036575,0.000000,-0.004288,0.000000
3570169003.046576,0.000000,-0.004286,0.000000
3570169003.056576,0.000000,-0.004284,0.000000
3570169003.066578,0.000000,-0.004282,0.000000
3570169003.076578,0.000000,-0.004280,0.000000
3570169003.086578,0.000000,-0.004278,0.000000
3570169003.096579,0.000000,-0.004276,0.000000
3570169003.106577,0.000000,-0.004275,0.000000
3570169003.116578,0.000000,-0.004273,0.000000
3570169003.126579,0.000000,-0.004271,0.000000
3570169003.136579,0.000000,-0.004269,0.000000
3570169003.146581,0.000000,-0.004267,0.000000
3570169003.156580,0.000000,-0.004265,0.000000
3570169003.166580,0.000000,-0.004263,0.000000
3570169003.176580,0.000000,-0.004261,0.000000
3570169003.186581,0.000000,-0.004259,0.000000
3570169003.196580,0.000000,-0.004258,0.000000
3570169003.206581,0.000000,-0.004256,0.000000
3570169003.216580,0.000000,-0.004254,0.000000
3570169003.226582,0.000000,-0.004252,0.000000
3570169003.236582,0.000000,-0.004250,0.000000
3570169003.246583,0.000000,-0.004248,0.000000
3570169003.256583,0.000000,-0.004246,0.000000
3570169003.266583,0.000000,-0.004244,0.000000
3570169003.276583,0.000000,-0.004242,0.000000
3570169003.286584,0.000000,-0.004241,0.000000
3570169003.296585,0.000000,-0.004239,0.000000
3570169003.306585,0.000000,-0.004237,0.000000
3570169003.316585,0.000000,-0.004235,0.000000
3570169003.326585,0.000000,-0.004233,0.000000
3570169003.336585,0.000000,-0.004231,0.000000
3570169003.346585,0.000000,-0.004229,0.000000
3570169003.356585,0.000000,-0.004227,0.000000
3570169003.366587,0.000000,-0.004226,0.000000
3570169003.376585,0.000000,-0.004224,0.000000
3570169003.386586,0.000000,-0.004222,0.000000
3570169003.396587,0.000000,-0.004220,0.000000
3570169003.406587,0.000000,-0.004218,0.000000
3570169003.416587,0.000000,-0.004216,0.000000
3570169003.426589,0.000000,-0.004214,0.000000
3570169003.436588,0.000000,-0.004213,0.000000
3570169003.446588,0.000000,-0.004211,0.000000
3570169003.456589,0.000000,-0.004209,0.000000
3570169003.466588,0.000000,-0.004207,0.000000
3570169003.476589,0.000000,-0.004205,0.000000
3570169003.486590,0.000000,-0.004203,0.000000
3570169003.496590,0.000000,-0.004201,0.000000
3570169003.506590,0.000000,-0.004200,0.000000
3570169003.516589,0.000000,-0.004198,0.000000
3570169003.526590,0.000000,-0.004196,0.000000
3570169003.536591,0.000000,-0.004194,0.000000
3570169003.546592,0.000000,-0.004192,0.000000
3570169003.556591,0.000000,-0.004190,0.000000
3570169003.566592,0.000000,-0.004188,0.000000
3570169003.576592,0.000000,-0.004187,0.000000
3570169003.586591,0.000000,-0.004185,0.000000
3570169003.596592,0.000000,-0.004183,0.000000
3570169003.606593,0.000000,-0.004181,0.000000
3570169003.616591,0.000000,-0.004179,0.000000
3570169003.626594,0.000000,-0.004177,0.000000
3570169003.636594,0.000000,-0.004175,0.000000
3570169003.646594,0.000000,-0.004174,0.000000
3570169003.656594,0.000000,-0.004172,0.000000
3570169003.666596,0.000000,-0.004170,0.000000
3570169003.676595,0.000000,-0.004168,0.000000
3570169003.686596,0.000000,-0.004166,0.000000
3570169003.696594,0.000000,-0.004164,0.000000
3570169003.706595,0.000000,-0.004163,0.000000
3570169003.716596,0.000000,-0.004161,0.000000
3570169003.726597,0.000000,-0.004159,0.000000
3570169003.736597,0.000000,-0.004157,0.000000
3570169003.746596,0.000000,-0.004155,0.000000
3570169003.756598,0.000000,-0.004153,0.000000
3570169003.766597,0.000000,-0.004151,0.000000
3570169003.776597,0.000000,-0.004150,0.000000
3570169003.786599,0.000000,-0.004148,0.000000
3570169003.796597,0.000000,-0.004146,0.000000
3570169003.806598,0.000000,-0.004144,0.000000
3570169003.816597,0.000000,-0.004142,0.000000
3570169003.826599,0.000000,-0.004140,0.000000
3570169003.836599,0.000000,-0.004139,0.000000
3570169003.846601,0.000000,-0.004137,0.000000
3570169003.856600,0.000000,-0.004135,0.000000
3570169003.866600,0.000000,-0.004133,0.000000
3570169003.876601,0.000000,-0.004131,0.000000
3570169003.886600,0.000000,-0.004129,0.000000
3570169003.896601,0.000000,-0.004128,0.000000
3570169003.906603,0.000000,-0.004126,0.000000
3570169003.916600,0.000000,-0.004124,0.000000
3570169003.926602,0.000000,-0.004122,0.000000
3570169003.936603,0.000000,-0.004120,0.000000
3570169003.946602,0.000000,-0.004119,0.000000
3570169003.956603,0.000000,-0.004117,0.000000
3570169003.966604,0.000000,-0.004115,0.000000
3570169003.976604,0.000000,-0.004113,0.000000
3570169003.986603,0.000000,-0.004111,0.000000
3570169003.996605,0.000000,-0.004109,0.000000
3570169004.006604,0.000000,-0.004108,0.000000
3570169004.016604,0.000000,-0.004106,0.000000
3570169004.026606,0.000000,-0.004104,0.000000
3570169004.036605,0.000000,-0.004102,0.000000
3570169004.046605,0.000000,-0.004100,0.000000
3570169004.056605,0.000000,-0.004099,0.000000
3570169004.066607,0.000000,-0.004097,0.000000
3570169004.076605,0.000000,-0.004095,0.000000
3570169004.086608,0.000000,-0.004093,0.000000
3570169004.096606,0.000000,-0.004091,0.000000
3570169004.106607,0.000000,-0.004089,0.000000
3570169004.116607,0.000000,-0.004088,0.000000
3570169004.126607,0.000000,-0.004086,0.000000
3570169004.136608,0.000000,-0.004084,0.000000
3570169004.146610,0.000000,-0.004082,0.000000
3570169004.156609,0.000000,-0.004080,0.000000
3570169004.166609,0.000000,-0.004079,0.000000
3570169004.176610,0.000000,-0.004077,0.000000
3570169004.186610,0.000000,-0.004075,0.000000
