Absolute Time,psi_out,u_hat,u_true
3570168892.793362,0.000000,-0.000000,0.000000
3570168892.803362,0.000000,-0.000000,0.000000
3570168892.813361,0.000000,-0.000000,0.000000
3570168892.823362,0.000000,-0.000000,0.000000
3570168892.833363,0.000000,-0.000000,0.000000
3570168892.843364,0.000000,-0.000000,0.000000
3570168892.853364,0.000000,-0.000000,0.000000
3570168892.863364,0.000000,-0.000000,0.000000
3570168892.873363,0.000000,-0.000000,0.000000
3570168892.883365,0.000000,-0.000000,0.000000
3570168892.893365,0.000000,-0.000000,0.000000
3570168892.903366,0.000000,-0.000000,0.000000
3570168892.913364,0.000000,-0.000000,0.000000
3570168892.923365,0.000000,-0.000000,0.000000
3570168892.933366,0.000000,-0.000000,0.000000
3570168892.943366,0.000000,-0.000000,0.000000
3570168892.953366,0.000000,-0.000000,0.000000
3570168892.963367,0.000000,-0.000000,0.000000
3570168892.973367,0.000000,-0.000000,0.000000
3570168892.983368,0.000000,-0.000000,0.000000
3570168892.993369,0.000000,-0.000000,0.000000
3570168893.003367,0.000000,-0.000000,0.000000
3570168893.013368,0.000000,-0.000000,0.000000
3570168893.023369,0.000000,-0.000000,0.000000
3570168893.033368,0.000000,-0.000000,0.000000
3570168893.043370,0.000000,-0.000000,0.000000
3570168893.053369,0.000000,-0.000000,0.000000
3570168893.063369,0.000000,-0.000000,0.000000
3570168893.073371,0.000000,-0.000000,0.000000
3570168893.083371,0.000000,-0.000000,0.000000
3570168893.093372,0.000000,-0.000000,0.000000
3570168893.103371,0.000000,-0.000000,0.000000
3570168893.113370,0.000000,-0.000000,0.000000
3570168893.123371,0.000000,-0.000000,0.000000
3570168893.133372,0.000000,-0.000000,0.000000
3570168893.143373,0.000000,-0.000000,0.000000
3570168893.153371,0.000000,-0.000000,0.000000
3570168893.163373,0.000000,-0.000000,0.000000
3570168893.173373,0.000000,-0.000000,0.000000
3570168893.183373,0.000000,-0.000000,0.000000
3570168893.193374,0.000000,-0.000000,0.000000
3570168893.203375,0.000000,-0.000000,0.000000
3570168893.213373,0.000000,-0.000000,0.000000
3570168893.223374,0.000000,-0.000000,0.000000
3570168893.233374,0.000000,-0.000000,0.000000
3570168893.243378,0.000000,-0.000000,0.000000
3570168893.253376,0.000000,-0.000000,0.000000
3570168893.263376,0.000000,-0.000000,0.000000
3570168893.273376,0.000000,-0.000000,0.000000
3570168893.283376,0.000000,-0.000000,0.000000
3570168893.293377,0.000000,-0.000000,0.000000
3570168893.303377,0.000000,-0.000000,0.000000
3570168893.313377,0.000000,-0.000000,0.000000
3570168893.323378,0.000000,-0.000000,0.000000
3570168893.333376,0.000000,-0.000000,0.000000
3570168893.343378,0.000000,-0.000000,0.000000
3570168893.353379,0.000000,-0.000000,0.000000
3570168893.363379,0.000000,-0.000000,0.000000
3570168893.373379,0.000000,-0.000000,0.000000
3570168893.383380,0.000000,-0.000000,0.000000
3570168893.393380,0.000000,-0.000000,0.000000
3570168893.403379,0.000000,-0.000000,0.000000
3570168893.413379,0.000000,-0.000000,0.000000
3570168893.423381,0.000000,-0.000000,0.000000
3570168893.433381,0.000000,-0.000000,0.000000
3570168893.443382,0.000000,-0.000000,0.000000
3570168893.453381,0.000000,-0.000000,0.000000
3570168893.463381,0.000000,-0.000000,0.000000
3570168893.473381,0.000000,-0.000000,0.000000
3570168893.483381,0.000000,-0.000000,0.000000
3570168893.493383,0.000000,-0.000000,0.000000
3570168893.503384,0.000000,-0.000000,0.000000
3570168893.513382,0.000000,-0.000000,0.000000
3570168893.523384,0.000000,-0.000000,0.000000
3570168893.533383,0.000000,-0.000000,0.000000
3570168893.543384,0.000000,-0.000000,0.000000
3570168893.553385,0.000000,-0.000000,0.000000
3570168893.563385,0.000000,-0.000000,0.000000
3570168893.573385,0.000000,-0.000000,0.000000
3570168893.583384,0.000000,-0.000000,0.000000
3570168893.593386,0.000000,-0.000000,0.000000
3570168893.603384,0.000000,-0.000000,0.000000
3570168893.613386,0.000000,-0.000000,0.000000
3570168893.623388,0.000000,-0.000000,0.000000
3570168893.633387,0.000000,-0.000000,0.000000
3570168893.643387,0.000000,-0.000000,0.000000
3570168893.653387,0.000000,-0.000000,0.000000
3570168893.663386,0.000000,-0.000000,0.000000
3570168893.673388,0.000000,-0.000000,0.000000
3570168893.683390,0.000000,-0.000000,0.000000
3570168893.693388,0.000000,-0.000000,0.000000
3570168893.703388,0.000000,-0.000000,0.000000
3570168893.713387,0.000000,-0.000000,0.000000
3570168893.723389,0.000000,-0.000000,0.000000
3570168893.733390,0.000000,-0.000000,0.000000
3570168893.743390,0.000000,-0.000000,0.000000
3570168893.753391,0.000000,-0.000000,0.000000
3570168893.763391,0.000000,-0.000000,0.000000
3570168893.773389,0.000000,-0.000000,0.000000
3570168893.783391,0.000000,-0.000000,0.000000
3570168893.793392,0.000000,-0.000000,0.000000
3570168893.803393,0.000000,-0.000000,0.000000
3570168893.813390,0.000000,-0.000000,0.000000
3570168893.823391,0.000000,-0.000000,0.000000
3570168893.833390,0.000000,-0.000000,0.000000
3570168893.843392,0.000000,-0.000000,0.000000
3570168893.853394,0.000000,-0.000000,0.000000
3570168893.863394,0.000000,-0.000000,0.000000
3570168893.873394,0.000000,-0.000000,0.000000
3570168893.883394,0.000000,-0.000000,0.000000
3570168893.893394,0.000000,-0.000000,0.000000
3570168893.903394,0.000000,-0.000000,0.000000
3570168893.913394,0.000000,-0.000000,0.000000
3570168893.923396,0.000000,-0.000000,0.000000
3570168893.933395,0.000000,-0.000000,0.000000
3570168893.943396,0.000000,-0.000000,0.000000
3570168893.953395,0.000000,-0.000000,0.000000
3570168893.963396,0.000000,-0.000000,0.000000
3570168893.973396,0.000000,-0.000000,0.000000
3570168893.983398,0.000000,-0.000000,0.000000
3570168893.993397,0.000000,-0.000000,0.000000
3570168894.003397,0.000000,-0.000000,0.000000
3570168894.013396,0.000000,-0.000000,0.000000
3570168894.023398,0.000000,-0.000000,0.000000
3570168894.033398,0.000000,-0.000000,0.000000
3570168894.043399,0.000000,-0.000000,0.000000
3570168894.053398,0.000000,-0.000000,0.000000
3570168894.063398,0.000000,-0.000000,0.000000
3570168894.073400,0.000000,-0.000000,0.000000
3570168894.083398,0.000000,-0.000000,0.000000
3570168894.093400,0.000000,-0.000000,0.000000
3570168894.103401,0.000000,-0.000000,0.000000
3570168894.113399,0.000000,-0.000000,0.000000
3570168894.123401,0.000000,-0.000000,0.000000
3570168894.133401,0.000000,-0.000000,0.000000
3570168894.143401,0.000000,-0.000000,0.000000
3570168894.153402,0.000000,-0.000000,0.000000
3570168894.163404,0.000000,-0.000000,0.000000
3570168894.173402,0.000000,-0.000000,0.000000
3570168894.183402,0.000000,-0.000000,0.000000
3570168894.193402,0.000000,-0.000000,0.000000
3570168894.203403,0.000000,-0.000000,0.000000
3570168894.213403,0.000000,-0.000000,0.000000
3570168894.223405,0.000000,-0.000000,0.000000
3570168894.233403,0.000000,-0.000000,0.000000
3570168894.243404,0.000000,-0.000000,0.000000
3570168894.253404,0.000000,-0.000000,0.000000
3570168894.263404,0.000000,-0.000000,0.000000
3570168894.273406,0.000000,-0.000000,0.000000
3570168894.283407,0.000000,-0.000000,0.000000
3570168894.293406,0.000000,-0.000000,0.000000
3570168894.303406,0.000000,-0.000000,0.000000
3570168894.313405,0.000000,-0.000000,0.000000
3570168894.323407,0.000000,-0.000000,0.000000
3570168894.333407,0.000000,-0.000000,0.000000
3570168894.343409,0.000000,-0.000000,0.000000
3570168894.353407,0.000000,-0.000000,0.000000
3570168894.363407,0.000000,-0.000000,0.000000
3570168894.373409,0.000000,-0.000000,0.000000
3570168894.383408,0.000000,-0.000000,0.000000
3570168894.393410,0.000000,-0.000000,0.000000
3570168894.403410,0.000000,-0.000000,0.000000
3570168894.413407,0.000000,-0.000000,0.000000
3570168894.423409,0.000000,-0.000000,0.000000
3570168894.433410,0.000000,-0.000000,0.000000
3570168894.443410,0.000000,-0.000000,0.000000
3570168894.453411,0.000000,-0.000000,0.000000
3570168894.463411,0.000000,-0.000000,0.000000
3570168894.473411,0.000000,-0.000000,0.000000
3570168894.483411,0.000000,-0.000000,0.000000
3570168894.493411,0.000000,-0.000000,0.000000
3570168894.503413,0.000000,-0.000000,0.000000
3570168894.513412,0.000000,-0.000000,0.000000
3570168894.523414,0.000000,-0.000000,0.000000
3570168894.533412,0.000000,-0.000000,0.000000
3570168894.543414,0.000000,-0.000000,0.000000
3570168894.553414,0.000000,-0.000000,0.000000
3570168894.563414,0.000000,-0.000000,0.000000
3570168894.573414,0.000000,-0.000000,0.000000
3570168894.583415,0.000000,-0.000000,0.000000
3570168894.593415,0.000000,-0.000000,0.000000
3570168894.603415,0.000000,-0.000000,0.000000
3570168894.613414,0.000000,-0.000000,0.000000
3570168894.623415,0.000000,-0.000000,0.000000
3570168894.633416,0.000000,-0.000000,0.000000
3570168894.643416,0.000000,-0.000000,0.000000
3570168894.653416,0.000000,-0.000000,0.000000
3570168894.663417,0.000000,-0.000000,0.000000
3570168894.673417,0.000000,-0.000000,0.000000
3570168894.683418,0.000000,-0.000000,0.000000
3570168894.693418,0.000000,-0.000000,0.000000
3570168894.703419,0.000000,-0.000000,0.000000
3570168894.713417,0.000000,-0.000000,0.000000
3570168894.723418,0.000000,-0.000000,0.000000
3570168894.733419,0.000000,-0.000000,0.000000
3570168894.743419,0.000000,-0.000000,0.000000
3570168894.753419,0.000000,-0.000000,0.000000
3570168894.763419,0.000000,-0.000000,0.000000
3570168894.773419,0.000000,-0.000000,0.000000
3570168894.783420,0.000000,-0.000000,0.000000
3570168894.793421,0.000000,-0.000000,0.000000
3570168894.803421,0.000000,-0.000000,0.000000
3570168894.813421,0.000000,-0.000000,0.000000
3570168894.823422,0.000000,-0.000000,0.000000
3570168894.833420,0.000000,-0.000000,0.000000
3570168894.843422,0.000000,-0.000000,0.000000
3570168894.853423,0.000000,-0.000000,0.000000
3570168894.863422,0.000000,-0.000000,0.000000
3570168894.873423,0.000000,-0.000000,0.000000
3570168894.883424,0.000000,-0.000000,0.000000
3570168894.893424,0.000000,-0.000000,0.000000
3570168894.903424,0.000000,-0.000000,0.000000
3570168894.913423,0.000000,-0.000000,0.000000
3570168894.923423,0.000000,-0.000000,0.000000
3570168894.933424,0.000000,-0.000000,0.000000
3570168894.943426,0.000000,-0.000000,0.000000
3570168894.953425,0.000000,-0.000000,0.000000
3570168894.963425,0.000000,-0.000000,0.000000
3570168894.973425,0.000000,-0.000000,0.000000
3570168894.983426,0.000000,-0.000000,0.000000
3570168894.993427,0.000000,-0.000000,0.000000
3570168895.003428,0.000000,-0.000000,0.000000
3570168895.013425,0.000000,-0.000000,0.000000
3570168895.023427,0.000000,-0.000000,0.000000
3570168895.033426,0.000000,-0.000000,0.000000
3570168895.043427,0.000000,-0.000000,0.000000
3570168895.053428,0.000000,-0.000000,0.000000
3570168895.063429,0.000000,-0.000000,0.000000
3570168895.073430,0.000000,-0.000000,0.000000
3570168895.083428,0.000000,-0.000000,0.000000
3570168895.093429,0.000000,-0.000000,0.000000
3570168895.103429,0.000000,-0.000000,0.000000
3570168895.113430,0.000000,-0.000000,0.000000
3570168895.123431,0.000000,-0.000000,0.000000
3570168895.133430,0.000000,-0.000000,0.000000
3570168895.143430,0.000000,-0.000000,0.000000
3570168895.153431,0.000000,-0.000000,0.000000
3570168895.163432,0.000000,-0.000000,0.000000
3570168895.173432,0.000000,-0.000000,0.000000
3570168895.183433,0.000000,-0.000000,0.000000
3570168895.193432,0.000000,-0.000000,0.000000
3570168895.203431,0.000000,-0.000000,0.000000
3570168895.213433,0.000000,-0.000000,0.000000
3570168895.223433,0.000000,-0.000000,0.000000
3570168895.233434,0.000000,-0.000000,0.000000
3570168895.243434,0.000000,-0.000000,0.000000
3570168895.253434,0.000000,-0.000000,0.000000
3570168895.263433,0.000000,-0.000000,0.000000
3570168895.273434,0.000000,-0.000000,0.000000
3570168895.283434,0.000000,-0.000000,0.000000
3570168895.293436,0.000000,-0.000000,0.000000
3570168895.303436,0.000000,-0.000000,0.000000
3570168895.313434,0.000000,-0.000000,0.000000
3570168895.323436,0.000000,-0.000000,0.000000
3570168895.333436,0.000000,-0.000000,0.000000
3570168895.343436,0.000000,-0.000000,0.000000
3570168895.353437,0.000000,-0.000000,0.000000
3570168895.363438,0.000000,-0.000000,0.000000
3570168895.373437,0.000000,-0.000000,0.000000
3570168895.383437,0.000000,-0.000000,0.000000
3570168895.393439,0.000000,-0.000000,0.000000
3570168895.403439,0.000000,-0.000000,0.000000
3570168895.413438,0.000000,-0.000000,0.000000
3570168895.423440,0.000000,-0.000000,0.000000
3570168895.433439,0.000000,-0.000000,0.000000
3570168895.443439,0.000000,-0.000000,0.000000
3570168895.453439,0.000000,-0.000000,0.000000
3570168895.463440,0.000000,-0.000000,0.000000
3570168895.473440,0.000000,-0.000000,0.000000
3570168895.483441,0.000000,-0.000000,0.000000
3570168895.493441,0.000000,-0.000000,0.000000
3570168895.503443,0.000000,-0.000000,0.000000
3570168895.513440,0.000000,-0.000000,0.000000
3570168895.523442,0.000000,-0.000000,0.000000
3570168895.533442,0.000000,-0.000000,0.000000
3570168895.543443,0.000000,-0.000000,0.000000
3570168895.553442,0.000000,-0.000000,0.000000
3570168895.563443,0.000000,-0.000000,0.000000
3570168895.573443,0.000000,-0.000000,0.000000
3570168895.583444,0.000000,-0.000000,0.000000
3570168895.593444,0.000000,-0.000000,0.000000
3570168895.603446,0.000000,-0.000000,0.000000
3570168895.613443,0.000000,-0.000000,0.000000
3570168895.623444,0.000000,-0.000000,0.000000
3570168895.633444,0.000000,-0.000000,0.000000
3570168895.643445,0.000000,-0.000000,0.000000
3570168895.653448,0.000000,-0.000000,0.000000
3570168895.663447,0.000000,-0.000000,0.000000
3570168895.673446,0.000000,-0.000000,0.000000
3570168895.683445,0.000000,-0.000000,0.000000
3570168895.693447,0.000000,-0.000000,0.000000
3570168895.703446,0.000000,-0.000000,0.000000
3570168895.713447,0.000000,-0.000000,0.000000
3570168895.723449,0.000000,-0.000000,0.000000
3570168895.733448,0.000000,-0.000000,0.000000
3570168895.743448,0.000000,-0.000000,0.000000
3570168895.753448,0.000000,-0.000000,0.000000
3570168895.763449,0.000000,-0.000000,0.000000
3570168895.773449,0.000000,-0.000000,0.000000
3570168895.783450,0.000000,-0.000000,0.000000
3570168895.793449,0.000000,-0.000000,0.000000
3570168895.803451,0.000000,-0.000000,0.000000
3570168895.813449,0.000000,-0.000000,0.000000
3570168895.823451,0.000000,-0.000000,0.000000
3570168895.833451,0.000000,-0.000000,0.000000
3570168895.843452,0.000000,-0.000000,0.000000
3570168895.853451,0.000000,-0.000000,0.000000
3570168895.863451,0.000000,-0.000000,0.000000
3570168895.873452,0.000000,-0.000000,0.000000
3570168895.883452,0.000000,-0.000000,0.000000
3570168895.893453,0.000000,-0.000000,0.000000
3570168895.903454,0.000000,-0.000000,0.000000
3570168895.913453,0.000000,-0.000000,0.000000
3570168895.923453,0.000000,-0.000000,0.000000
3570168895.933454,0.000000,-0.000000,0.000000
3570168895.943454,0.000000,-0.000000,0.000000
3570168895.953453,0.000000,-0.000000,0.000000
3570168895.963455,0.000000,-0.000000,0.000000
3570168895.973454,0.000000,-0.000000,0.000000
3570168895.983454,0.000000,-0.000000,0.000000
3570168895.993454,0.000000,-0.000000,0.000000
3570168896.003456,0.000000,-0.000000,0.000000
3570168896.013455,0.000000,-0.000000,0.000000
3570168896.023457,0.000000,-0.000000,0.000000
3570168896.033456,0.000000,-0.000000,0.000000
3570168896.043457,0.000000,-0.000000,0.000000
3570168896.053457,0.000000,-0.000000,0.000000
3570168896.063457,0.000000,-0.000000,0.000000
3570168896.073458,0.000000,-0.000000,0.000000
3570168896.083459,0.000000,-0.000000,0.000000
3570168896.093458,0.000000,-0.000000,0.000000
3570168896.103457,0.000000,-0.000000,0.000000
3570168896.113458,0.000000,-0.000000,0.000000
3570168896.123459,0.000000,-0.000000,0.000000
3570168896.133460,0.000000,-0.000000,0.000000
3570168896.143461,0.000000,-0.000000,0.000000
3570168896.153460,0.000000,-0.000000,0.000000
3570168896.163460,0.000000,-0.000000,0.000000
3570168896.173460,0.000000,-0.000000,0.000000
3570168896.183461,0.000000,-0.000000,0.000000
3570168896.193462,0.000000,-0.000000,0.000000
3570168896.203463,0.000000,-0.000000,0.000000
3570168896.213460,0.000000,-0.000000,0.000000
3570168896.223462,0.000000,-0.000000,0.000000
3570168896.233462,0.000000,-0.000000,0.000000
3570168896.243463,0.000000,-0.000000,0.000000
3570168896.253463,0.000000,-0.000000,0.000000
3570168896.263464,0.000000,-0.000000,0.000000
3570168896.273464,0.000000,-0.000000,0.000000
3570168896.283464,0.000000,-0.000000,0.000000
3570168896.293465,0.000000,-0.000000,0.000000
3570168896.303464,0.000000,-0.000000,0.000000
3570168896.313465,0.000000,-0.000000,0.000000
3570168896.323466,0.000000,-0.000000,0.000000
3570168896.333465,0.000000,-0.000000,0.000000
3570168896.343465,0.000000,-0.000000,0.000000
3570168896.353466,0.000000,-0.000000,0.000000
3570168896.363466,0.000000,-0.000000,0.000000
3570168896.373466,0.000000,-0.000000,0.000000
3570168896.383468,0.000000,-0.000000,0.000000
3570168896.393467,0.000000,-0.000000,0.000000
3570168896.403467,0.000000,-0.000000,0.000000
3570168896.413466,0.000000,-0.000000,0.000000
3570168896.423467,0.000000,-0.000000,0.000000
3570168896.433468,0.000000,-0.000000,0.000000
3570168896.443470,0.000000,-0.000000,0.000000
3570168896.453469,0.000000,-0.000000,0.000000
3570168896.463469,0.000000,-0.000000,0.000000
3570168896.473469,0.000000,-0.000000,0.000000
3570168896.483469,0.000000,-0.000000,0.000000
3570168896.493470,0.000000,-0.000000,0.000000
3570168896.503471,0.000000,-0.000000,0.000000
3570168896.513469,0.000000,-0.000000,0.000000
3570168896.523470,0.000000,-0.000000,0.000000
3570168896.533471,0.000000,-0.000000,0.000000
3570168896.543471,0.000000,-0.000000,0.000000
3570168896.553472,0.000000,-0.000000,0.000000
3570168896.563473,0.000000,-0.000000,0.000000
3570168896.573472,0.000000,-0.000000,0.000000
3570168896.583472,0.000000,-0.000000,0.000000
3570168896.593473,0.000000,-0.000000,0.000000
3570168896.603473,0.000000,-0.000000,0.000000
3570168896.613473,0.000000,-0.000000,0.000000
3570168896.623475,0.000000,-0.000000,0.000000
3570168896.633473,0.000000,-0.000000,0.000000
3570168896.643474,0.000000,-0.000000,0.000000
3570168896.653473,0.000000,-0.000000,0.000000
3570168896.663474,0.000000,-0.000000,0.000000
3570168896.673475,0.000000,-0.000000,0.000000
3570168896.683477,0.000000,-0.000000,0.000000
3570168896.693476,0.000000,-0.000000,0.000000
3570168896.703476,0.000000,-0.000000,0.000000
3570168896.713476,0.000000,-0.000000,0.000000
3570168896.723476,0.000000,-0.000000,0.000000
3570168896.733477,0.000000,-0.000000,0.000000
3570168896.743478,0.000000,-0.000000,0.000000
3570168896.753478,0.000000,-0.000000,0.000000
3570168896.763478,0.000000,-0.000000,0.000000
3570168896.773479,0.000000,-0.000000,0.000000
3570168896.783479,0.000000,-0.000000,0.000000
3570168896.793479,0.000000,-0.000000,0.000000
3570168896.803480,0.000000,-0.000000,0.000000
3570168896.813478,0.000000,-0.000000,0.000000
3570168896.823480,0.000000,-0.000000,0.000000
3570168896.833477,0.000000,-0.000000,0.000000
