Absolute Time,u_hat,u_true,psi_error,psi_hat,psi_m
3571894382.061610,0.161527,0.153866,-0.015688,-0.031177,-0.046864
3571894382.071612,0.162043,0.154296,-0.015856,-0.031458,-0.047314
3571894382.081606,0.162558,0.154725,-0.016026,-0.031741,-0.047767
3571894382.091612,0.163074,0.155153,-0.016197,-0.032027,-0.048223
3571894382.101613,0.163589,0.155580,-0.016369,-0.032314,-0.048683
3571894382.111612,0.164104,0.156006,-0.016542,-0.032604,-0.049145
3571894382.121613,0.164618,0.156430,-0.016716,-0.032896,-0.049611
3571894382.131614,0.165132,0.156853,-0.016890,-0.033190,-0.050080
3571894382.141612,0.165645,0.157274,-0.017067,-0.033486,-0.050553
3571894382.151613,0.166159,0.157695,-0.017244,-0.033785,-0.051029
3571894382.161613,0.166672,0.158114,-0.017422,-0.034086,-0.051507
3571894382.171614,0.167184,0.158532,-0.017601,-0.034389,-0.051990
3571894382.181609,0.167696,0.158948,-0.017781,-0.034694,-0.052475
3571894382.191616,0.168208,0.159363,-0.017963,-0.035002,-0.052964
3571894382.201615,0.168720,0.159777,-0.018145,-0.035311,-0.053457
3571894382.211615,0.169231,0.160189,-0.018329,-0.035624,-0.053952
3571894382.221612,0.169741,0.160600,-0.018513,-0.035938,-0.054451
3571894382.231616,0.170252,0.161010,-0.018699,-0.036255,-0.054954
3571894382.241616,0.170762,0.161418,-0.018885,-0.036574,-0.055459
3571894382.251617,0.171271,0.161825,-0.019073,-0.036895,-0.055968
3571894382.261616,0.171781,0.162231,-0.019262,-0.037219,-0.056481
3571894382.271617,0.172289,0.162635,-0.019452,-0.037546,-0.056997
3571894382.281611,0.172798,0.163037,-0.019643,-0.037874,-0.057517
3571894382.291617,0.173306,0.163439,-0.019834,-0.038205,-0.058040
3571894382.301618,0.173814,0.163839,-0.020027,-0.038539,-0.058566
3571894382.311618,0.174321,0.164237,-0.020222,-0.038875,-0.059096
3571894382.321617,0.174828,0.164634,-0.020417,-0.039213,-0.059630
3571894382.331618,0.175335,0.165030,-0.020613,-0.039554,-0.060167
3571894382.341618,0.175841,0.165424,-0.020810,-0.039897,-0.060707
3571894382.351619,0.176347,0.165816,-0.021008,-0.040243,-0.061251
3571894382.361618,0.176853,0.166208,-0.021208,-0.040591,-0.061799
3571894382.371620,0.177358,0.166597,-0.021408,-0.040942,-0.062350
3571894382.381614,0.177863,0.166986,-0.021610,-0.041295,-0.062905
3571894382.391620,0.178367,0.167372,-0.021812,-0.041651,-0.063463
3571894382.401620,0.178871,0.167758,-0.022016,-0.042009,-0.064025
3571894382.411621,0.179375,0.168141,-0.022220,-0.042370,-0.064591
3571894382.421620,0.179878,0.168524,-0.022426,-0.042734,-0.065160
3571894382.431621,0.180381,0.168904,-0.022633,-0.043100,-0.065733
3571894382.441621,0.180884,0.169283,-0.022840,-0.043469,-0.066309
3571894382.451622,0.181386,0.169661,-0.023049,-0.043840,-0.066890
3571894382.461621,0.181888,0.170037,-0.023259,-0.044214,-0.067474
3571894382.471622,0.182389,0.170411,-0.023470,-0.044591,-0.068061
3571894382.481617,0.182890,0.170784,-0.023682,-0.044971,-0.068653
3571894382.491623,0.183391,0.171156,-0.023895,-0.045353,-0.069248
3571894382.501624,0.183891,0.171525,-0.024109,-0.045737,-0.069847
3571894382.511623,0.184391,0.171893,-0.024324,-0.046125,-0.070449
3571894382.521623,0.184890,0.172260,-0.024540,-0.046515,-0.071055
3571894382.531623,0.185389,0.172625,-0.024758,-0.046908,-0.071666
3571894382.541625,0.185888,0.172988,-0.024976,-0.047304,-0.072280
3571894382.551625,0.186386,0.173350,-0.025195,-0.047702,-0.072897
3571894382.561624,0.186884,0.173710,-0.025415,-0.048103,-0.073519
3571894382.571625,0.187382,0.174068,-0.025637,-0.048507,-0.074144
3571894382.581620,0.187879,0.174425,-0.025859,-0.048914,-0.074773
3571894382.591625,0.188376,0.174780,-0.026083,-0.049324,-0.075406
3571894382.601625,0.188872,0.175133,-0.026307,-0.049736,-0.076043
3571894382.611626,0.189368,0.175485,-0.026533,-0.050152,-0.076684
3571894382.621625,0.189863,0.175835,-0.026759,-0.050570,-0.077329
3571894382.631626,0.190358,0.176183,-0.026987,-0.050991,-0.077978
3571894382.641626,0.190853,0.176529,-0.027215,-0.051415,-0.078630
3571894382.651628,0.191348,0.176874,-0.027445,-0.051842,-0.079287
3571894382.661627,0.191841,0.177217,-0.027675,-0.052272,-0.079947
3571894382.671628,0.192335,0.177559,-0.027907,-0.052704,-0.080611
3571894382.681622,0.192828,0.177898,-0.028140,-0.053140,-0.081280
3571894382.691627,0.193321,0.178236,-0.028373,-0.053579,-0.081952
3571894382.701628,0.193813,0.178572,-0.028608,-0.054020,-0.082628
3571894382.711628,0.194305,0.178906,-0.028844,-0.054465,-0.083309
3571894382.721629,0.194797,0.179239,-0.029081,-0.054912,-0.083993
3571894382.731629,0.195288,0.179569,-0.029318,-0.055363,-0.084681
3571894382.741629,0.195778,0.179898,-0.029557,-0.055816,-0.085374
3571894382.751630,0.196269,0.180225,-0.029797,-0.056273,-0.086070
3571894382.761629,0.196758,0.180550,-0.030038,-0.056733,-0.086770
3571894382.771630,0.197248,0.180874,-0.030279,-0.057196,-0.087475
3571894382.781625,0.197737,0.181195,-0.030522,-0.057662,-0.088184
3571894382.791631,0.198226,0.181515,-0.030766,-0.058130,-0.088896
3571894382.801631,0.198714,0.181833,-0.031011,-0.058603,-0.089613
3571894382.811632,0.199202,0.182149,-0.031256,-0.059078,-0.090334
3571894382.821631,0.199689,0.182463,-0.031503,-0.059556,-0.091059
3571894382.831632,0.200176,0.182775,-0.031751,-0.060038,-0.091788
3571894382.841632,0.200663,0.183085,-0.031999,-0.060522,-0.092522
3571894382.851633,0.201149,0.183393,-0.032249,-0.061010,-0.093259
3571894382.861632,0.201634,0.183700,-0.032500,-0.061501,-0.094001
3571894382.871633,0.202120,0.184004,-0.032751,-0.061995,-0.094747
3571894382.881628,0.202605,0.184307,-0.033004,-0.062493,-0.095497
3571894382.891634,0.203089,0.184608,-0.033258,-0.062993,-0.096251
3571894382.901634,0.203573,0.184906,-0.033512,-0.063497,-0.097010
3571894382.911634,0.204057,0.185203,-0.033768,-0.064005,-0.097772
3571894382.921634,0.204540,0.185498,-0.034024,-0.064515,-0.098539
3571894382.931634,0.205023,0.185790,-0.034282,-0.065029,-0.099311
3571894382.941634,0.205505,0.186081,-0.034540,-0.065546,-0.100086
3571894382.951635,0.205987,0.186370,-0.034799,-0.066066,-0.100866
3571894382.961635,0.206468,0.186656,-0.035060,-0.066590,-0.101650
3571894382.971635,0.206949,0.186941,-0.035321,-0.067117,-0.102438
3571894382.981631,0.207430,0.187224,-0.035583,-0.067647,-0.103231
3571894382.991636,0.207910,0.187504,-0.035846,-0.068181,-0.104027
3571894383.001636,0.208390,0.187783,-0.036110,-0.068718,-0.104829
3571894383.011636,0.208869,0.188059,-0.036375,-0.069259,-0.105634
3571894383.021637,0.209348,0.188334,-0.036641,-0.069803,-0.106444
3571894383.031638,0.209826,0.188606,-0.036908,-0.070350,-0.107258
3571894383.041636,0.210304,0.188876,-0.037176,-0.070901,-0.108077
3571894383.051638,0.210782,0.189145,-0.037444,-0.071455,-0.108900
3571894383.061636,0.211259,0.189411,-0.037714,-0.072013,-0.109727
3571894383.071638,0.211736,0.189674,-0.037985,-0.072574,-0.110559
3571894383.081633,0.212212,0.189936,-0.038256,-0.073139,-0.111395
3571894383.091640,0.212687,0.190196,-0.038528,-0.073707,-0.112235
3571894383.101639,0.213163,0.190453,-0.038802,-0.074279,-0.113080
3571894383.111639,0.213638,0.190709,-0.039076,-0.074854,-0.113930
3571894383.121639,0.214112,0.190962,-0.039351,-0.075433,-0.114783
3571894383.131639,0.214586,0.191213,-0.039627,-0.076015,-0.115642
3571894383.141640,0.215060,0.191462,-0.039903,-0.076601,-0.116504
3571894383.151641,0.215533,0.191708,-0.040181,-0.077190,-0.117371
3571894383.161640,0.216005,0.191953,-0.040459,-0.077784,-0.118243
3571894383.171641,0.216478,0.192195,-0.040739,-0.078380,-0.119119
3571894383.181635,0.216949,0.192435,-0.041019,-0.078980,-0.120000
3571894383.191640,0.217421,0.192673,-0.041300,-0.079584,-0.120885
3571894383.201642,0.217891,0.192908,-0.041582,-0.080192,-0.121774
3571894383.211643,0.218362,0.193142,-0.041865,-0.080803,-0.122668
3571894383.221639,0.218832,0.193373,-0.042149,-0.081418,-0.123567
3571894383.231642,0.219301,0.193601,-0.042433,-0.082037,-0.124470
3571894383.241642,0.219770,0.193828,-0.042719,-0.082659,-0.125377
3571894383.251644,0.220239,0.194052,-0.043005,-0.083285,-0.126290
3571894383.261641,0.220707,0.194274,-0.043292,-0.083914,-0.127206
3571894383.271644,0.221174,0.194494,-0.043580,-0.084548,-0.128127
3571894383.281639,0.221641,0.194711,-0.043868,-0.085185,-0.129053
3571894383.291644,0.222108,0.194926,-0.044158,-0.085826,-0.129984
3571894383.301644,0.222574,0.195138,-0.044448,-0.086471,-0.130919
3571894383.311645,0.223040,0.195349,-0.044739,-0.087119,-0.131858
3571894383.321645,0.223505,0.195557,-0.045031,-0.087771,-0.132802
3571894383.331646,0.223970,0.195762,-0.045324,-0.088427,-0.133751
3571894383.341645,0.224434,0.195965,-0.045617,-0.089087,-0.134704
3571894383.351645,0.224898,0.196166,-0.045911,-0.089751,-0.135662
3571894383.361645,0.225361,0.196365,-0.046206,-0.090418,-0.136625
3571894383.371646,0.225824,0.196561,-0.046502,-0.091090,-0.137592
3571894383.381641,0.226287,0.196754,-0.046798,-0.091765,-0.138563
3571894383.391647,0.226749,0.196946,-0.047096,-0.092444,-0.139540
3571894383.401647,0.227210,0.197134,-0.047394,-0.093127,-0.140521
3571894383.411647,0.227671,0.197321,-0.047693,-0.093814,-0.141507
3571894383.421647,0.228132,0.197505,-0.047992,-0.094505,-0.142497
3571894383.431647,0.228592,0.197686,-0.048292,-0.095200,-0.143492
3571894383.441647,0.229051,0.197865,-0.048593,-0.095898,-0.144492
3571894383.451648,0.229510,0.198042,-0.048895,-0.096601,-0.145496
3571894383.461648,0.229969,0.198216,-0.049197,-0.097307,-0.146505
3571894383.471649,0.230427,0.198387,-0.049501,-0.098018,-0.147518
3571894383.481643,0.230885,0.198557,-0.049804,-0.098732,-0.148537
3571894383.491649,0.231342,0.198723,-0.050109,-0.099451,-0.149560
3571894383.501649,0.231798,0.198887,-0.050414,-0.100173,-0.150588
3571894383.511650,0.232254,0.199049,-0.050720,-0.100900,-0.151620
3571894383.521649,0.232710,0.199208,-0.051027,-0.101630,-0.152657
3571894383.531650,0.233165,0.199365,-0.051334,-0.102365,-0.153699
3571894383.541650,0.233620,0.199519,-0.051642,-0.103104,-0.154745
3571894383.551651,0.234074,0.199670,-0.051950,-0.103846,-0.155797
3571894383.561650,0.234528,0.199819,-0.052259,-0.104593,-0.156852
3571894383.571652,0.234981,0.199965,-0.052569,-0.105344,-0.157913
3571894383.581646,0.235433,0.200109,-0.052880,-0.106099,-0.158979
3571894383.591652,0.235886,0.200250,-0.053191,-0.106858,-0.160049
3571894383.601651,0.236337,0.200389,-0.053503,-0.107621,-0.161123
3571894383.611652,0.236788,0.200525,-0.053815,-0.108388,-0.162203
3571894383.621653,0.237239,0.200658,-0.054128,-0.109159,-0.163287
3571894383.631653,0.237689,0.200789,-0.054441,-0.109935,-0.164376
3571894383.641653,0.238139,0.200917,-0.054755,-0.110715,-0.165470
3571894383.651654,0.238588,0.201043,-0.055070,-0.111498,-0.166569
3571894383.661653,0.239036,0.201166,-0.055385,-0.112286,-0.167672
3571894383.671654,0.239485,0.201286,-0.055701,-0.113079,-0.168780
3571894383.681649,0.239932,0.201404,-0.056018,-0.113875,-0.169893
3571894383.691655,0.240379,0.201519,-0.056335,-0.114675,-0.171010
3571894383.701655,0.240826,0.201631,-0.056652,-0.115480,-0.172132
3571894383.711655,0.241272,0.201741,-0.056970,-0.116289,-0.173259
3571894383.721656,0.241717,0.201848,-0.057289,-0.117102,-0.174391
3571894383.731656,0.242162,0.201952,-0.057608,-0.117920,-0.175527
3571894383.741656,0.242607,0.202054,-0.057927,-0.118741,-0.176669
3571894383.751657,0.243051,0.202153,-0.058247,-0.119567,-0.177815
3571894383.761655,0.243494,0.202249,-0.058568,-0.120397,-0.178966
3571894383.771657,0.243937,0.202342,-0.058889,-0.121232,-0.180121
3571894383.781652,0.244380,0.202433,-0.059211,-0.122071,-0.181281
3571894383.791657,0.244822,0.202521,-0.059533,-0.122914,-0.182446
3571894383.801658,0.245263,0.202607,-0.059855,-0.123761,-0.183616
3571894383.811658,0.245704,0.202689,-0.060178,-0.124613,-0.184791
3571894383.821658,0.246144,0.202769,-0.060501,-0.125469,-0.185970
3571894383.831658,0.246584,0.202846,-0.060825,-0.126329,-0.187154
3571894383.841658,0.247023,0.202921,-0.061149,-0.127193,-0.188343
3571894383.851658,0.247462,0.202992,-0.061474,-0.128062,-0.189537
3571894383.861658,0.247900,0.203061,-0.061799,-0.128936,-0.190735
3571894383.871660,0.248337,0.203127,-0.062125,-0.129813,-0.191938
3571894383.881653,0.248775,0.203190,-0.062450,-0.130695,-0.193146
3571894383.891661,0.249211,0.203251,-0.062777,-0.131582,-0.194358
3571894383.901660,0.249647,0.203309,-0.063103,-0.132472,-0.195576
3571894383.911660,0.250083,0.203364,-0.063430,-0.133368,-0.196798
3571894383.921660,0.250518,0.203416,-0.063757,-0.134267,-0.198025
3571894383.931661,0.250952,0.203465,-0.064085,-0.135171,-0.199256
3571894383.941661,0.251386,0.203511,-0.064413,-0.136079,-0.200492
3571894383.951662,0.251819,0.203555,-0.064741,-0.136992,-0.201733
3571894383.961660,0.252252,0.203596,-0.065070,-0.137909,-0.202979
3571894383.971662,0.252684,0.203634,-0.065399,-0.138831,-0.204230
3571894383.981657,0.253116,0.203669,-0.065728,-0.139757,-0.205485
3571894383.991663,0.253547,0.203702,-0.066057,-0.140688,-0.206745
3571894384.001663,0.253977,0.203731,-0.066387,-0.141623,-0.208010
3571894384.011663,0.254407,0.203758,-0.066717,-0.142562,-0.209279
3571894384.021663,0.254837,0.203782,-0.067047,-0.143506,-0.210553
3571894384.031665,0.255266,0.203803,-0.067378,-0.144454,-0.211832
3571894384.041663,0.255694,0.203821,-0.067708,-0.145407,-0.213115
3571894384.051665,0.256122,0.203836,-0.068039,-0.146364,-0.214404
3571894384.061664,0.256549,0.203849,-0.068370,-0.147326,-0.215697
3571894384.071665,0.256976,0.203859,-0.068702,-0.148292,-0.216994
3571894384.081660,0.257402,0.203865,-0.069033,-0.149263,-0.218296
3571894384.091665,0.257827,0.203869,-0.069365,-0.150239,-0.219603
3571894384.101665,0.258252,0.203870,-0.069697,-0.151218,-0.220915
3571894384.111666,0.258676,0.203868,-0.070029,-0.152203,-0.222231
3571894384.121666,0.259100,0.203863,-0.070361,-0.153192,-0.223552
3571894384.131667,0.259524,0.203856,-0.070693,-0.154185,-0.224878
3571894384.141666,0.259946,0.203845,-0.071025,-0.155183,-0.226208
3571894384.151667,0.260368,0.203832,-0.071358,-0.156185,-0.227543
3571894384.161666,0.260790,0.203815,-0.071691,-0.157192,-0.228883
3571894384.171668,0.261211,0.203796,-0.072023,-0.158204,-0.230227
3571894384.181662,0.261631,0.203774,-0.072356,-0.159220,-0.231576
3571894384.191668,0.262051,0.203749,-0.072689,-0.160240,-0.232929
3571894384.201669,0.262470,0.203721,-0.073022,-0.161265,-0.234287
3571894384.211668,0.262889,0.203690,-0.073354,-0.162295,-0.235650
3571894384.221666,0.263307,0.203657,-0.073687,-0.163329,-0.237017
3571894384.231668,0.263724,0.203620,-0.074020,-0.164368,-0.238389
3571894384.241670,0.264141,0.203580,-0.074353,-0.165412,-0.239765
3571894384.251669,0.264558,0.203538,-0.074686,-0.166460,-0.241146
3571894384.261668,0.264973,0.203493,-0.075019,-0.167512,-0.242531
3571894384.271670,0.265389,0.203444,-0.075352,-0.168570,-0.243921
3571894384.281665,0.265803,0.203393,-0.075685,-0.169631,-0.245316
3571894384.291670,0.266217,0.203339,-0.076018,-0.170698,-0.246715
3571894384.301671,0.266630,0.203282,-0.076350,-0.171769,-0.248119
3571894384.311671,0.267043,0.203222,-0.076683,-0.172844,-0.249527
3571894384.321671,0.267455,0.203159,-0.077015,-0.173924,-0.250940
3571894384.331672,0.267867,0.203094,-0.077348,-0.175009,-0.252357
3571894384.341671,0.268278,0.203025,-0.077680,-0.176098,-0.253778
3571894384.351673,0.268688,0.202953,-0.078012,-0.177192,-0.255204
3571894384.361671,0.269098,0.202879,-0.078344,-0.178291,-0.256635
3571894384.371672,0.269507,0.202801,-0.078676,-0.179394,-0.258070
3571894384.381667,0.269916,0.202721,-0.079008,-0.180501,-0.259509
3571894384.391673,0.270324,0.202638,-0.079339,-0.181614,-0.260953
3571894384.401673,0.270731,0.202552,-0.079671,-0.182731,-0.262401
3571894384.411674,0.271138,0.202463,-0.080002,-0.183852,-0.263854
3571894384.421674,0.271544,0.202371,-0.080333,-0.184978,-0.265311
3571894384.431674,0.271950,0.202276,-0.080663,-0.186109,-0.266772
3571894384.441674,0.272355,0.202178,-0.080994,-0.187244,-0.268238
3571894384.451675,0.272759,0.202078,-0.081324,-0.188384,-0.269708
3571894384.461674,0.273163,0.201974,-0.081654,-0.189529,-0.271183
3571894384.471676,0.273566,0.201868,-0.081983,-0.190678,-0.272662
3571894384.481670,0.273969,0.201758,-0.082313,-0.191832,-0.274145
3571894384.491677,0.274370,0.201646,-0.082642,-0.192990,-0.275632
3571894384.501676,0.274772,0.201531,-0.082970,-0.194153,-0.277124
3571894384.511676,0.275172,0.201413,-0.083299,-0.195321,-0.278620
3571894384.521677,0.275572,0.201292,-0.083627,-0.196493,-0.280120
3571894384.531677,0.275972,0.201168,-0.083954,-0.197670,-0.281624
3571894384.541676,0.276371,0.201042,-0.084281,-0.198852,-0.283133
3571894384.551678,0.276769,0.200912,-0.084608,-0.200038,-0.284646
3571894384.561677,0.277166,0.200780,-0.084935,-0.201228,-0.286163
3571894384.571678,0.277563,0.200644,-0.085260,-0.202424,-0.287684
3571894384.581673,0.277960,0.200506,-0.085586,-0.203623,-0.289209
3571894384.591679,0.278355,0.200365,-0.085911,-0.204828,-0.290739
3571894384.601678,0.278750,0.200221,-0.086236,-0.206037,-0.292273
3571894384.611679,0.279145,0.200075,-0.086560,-0.207251,-0.293811
3571894384.621679,0.279538,0.199925,-0.086883,-0.208469,-0.295352
3571894384.631679,0.279931,0.199773,-0.087207,-0.209692,-0.296898
3571894384.641679,0.280324,0.199618,-0.087529,-0.210919,-0.298448
3571894384.651681,0.280716,0.199459,-0.087851,-0.212151,-0.300003
3571894384.661680,0.281107,0.199299,-0.088173,-0.213388,-0.301561
3571894384.671681,0.281498,0.199135,-0.088494,-0.214629,-0.303123
3571894384.681675,0.281888,0.198968,-0.088814,-0.215875,-0.304689
3571894384.691681,0.282277,0.198799,-0.089134,-0.217125,-0.306259
3571894384.701682,0.282666,0.198627,-0.089453,-0.218380,-0.307833
3571894384.711684,0.283054,0.198452,-0.089772,-0.219639,-0.309411
3571894384.721681,0.283441,0.198274,-0.090090,-0.220903,-0.310993
3571894384.731682,0.283828,0.198094,-0.090407,-0.222172,-0.312579
3571894384.741682,0.284214,0.197910,-0.090724,-0.223445,-0.314169
3571894384.751683,0.284599,0.197724,-0.091040,-0.224723,-0.315762
3571894384.761682,0.284984,0.197536,-0.091355,-0.226005,-0.317360
3571894384.771684,0.285368,0.197344,-0.091670,-0.227292,-0.318961
3571894384.781678,0.285752,0.197150,-0.091983,-0.228583,-0.320566
3571894384.791684,0.286134,0.196953,-0.092296,-0.229879,-0.322175
3571894384.801684,0.286517,0.196753,-0.092609,-0.231179,-0.323788
3571894384.811685,0.286898,0.196550,-0.092920,-0.232484,-0.325404
3571894384.821684,0.287279,0.196345,-0.093231,-0.233793,-0.327024
3571894384.831686,0.287659,0.196137,-0.093541,-0.235107,-0.328648
3571894384.841685,0.288039,0.195926,-0.093850,-0.236425,-0.330276
3571894384.851686,0.288418,0.195713,-0.094159,-0.237748,-0.331907
3571894384.861684,0.288796,0.195497,-0.094466,-0.239075,-0.333542
3571894384.871686,0.289173,0.195278,-0.094773,-0.240407,-0.335180
3571894384.881681,0.289550,0.195057,-0.095079,-0.241743,-0.336822
3571894384.891686,0.289926,0.194833,-0.095384,-0.243084,-0.338468
3571894384.901687,0.290302,0.194606,-0.095688,-0.244429,-0.340117
3571894384.911687,0.290677,0.194377,-0.095991,-0.245779,-0.341770
3571894384.921686,0.291051,0.194145,-0.096293,-0.247133,-0.343426
3571894384.931687,0.291425,0.193910,-0.096595,-0.248491,-0.345086
3571894384.941688,0.291798,0.193673,-0.096895,-0.249854,-0.346749
3571894384.951688,0.292170,0.193434,-0.097194,-0.251221,-0.348416
3571894384.961688,0.292541,0.193191,-0.097493,-0.252593,-0.350086
3571894384.971689,0.292912,0.192946,-0.097790,-0.253969,-0.351759
3571894384.981683,0.293282,0.192699,-0.098087,-0.255350,-0.353436
3571894384.991689,0.293652,0.192449,-0.098382,-0.256734,-0.355116
3571894385.001689,0.294021,0.192196,-0.098676,-0.258124,-0.356800
3571894385.011690,0.294389,0.191941,-0.098970,-0.259517,-0.358487
3571894385.021689,0.294756,0.191684,-0.099262,-0.260915,-0.360177
3571894385.031690,0.295123,0.191424,-0.099553,-0.262317,-0.361870
3571894385.041691,0.295489,0.191161,-0.099843,-0.263724,-0.363567
3571894385.051692,0.295855,0.190896,-0.100132,-0.265135,-0.365266
3571894385.061690,0.296219,0.190628,-0.100420,-0.266550,-0.366969
3571894385.071692,0.296583,0.190358,-0.100706,-0.267969,-0.368675
3571894385.081686,0.296947,0.190086,-0.100992,-0.269393,-0.370385
3571894385.091692,0.297309,0.189811,-0.101276,-0.270821,-0.372097
3571894385.101692,0.297671,0.189534,-0.101559,-0.272253,-0.373812
3571894385.111692,0.298033,0.189254,-0.101841,-0.273690,-0.375531
3571894385.121692,0.298393,0.188972,-0.102122,-0.275131,-0.377252
3571894385.131694,0.298753,0.188687,-0.102401,-0.276576,-0.378977
3571894385.141692,0.299113,0.188401,-0.102679,-0.278025,-0.380704
3571894385.151694,0.299471,0.188111,-0.102956,-0.279478,-0.382435
3571894385.161694,0.299829,0.187820,-0.103232,-0.280936,-0.384168
3571894385.171694,0.300186,0.187526,-0.103507,-0.282398,-0.385904
3571894385.181688,0.300542,0.187230,-0.103780,-0.283864,-0.387643
3571894385.191695,0.300898,0.186932,-0.104051,-0.285334,-0.389385
3571894385.201694,0.301253,0.186631,-0.104322,-0.286808,-0.391130
3571894385.211695,0.301608,0.186328,-0.104591,-0.288287,-0.392878
3571894385.221692,0.301961,0.186023,-0.104859,-0.289769,-0.394628
3571894385.231696,0.302314,0.185715,-0.105125,-0.291256,-0.396381
3571894385.241696,0.302666,0.185406,-0.105390,-0.292746,-0.398137
3571894385.251696,0.303018,0.185094,-0.105654,-0.294241,-0.399895
3571894385.261695,0.303369,0.184780,-0.105916,-0.295740,-0.401656
3571894385.271698,0.303719,0.184463,-0.106177,-0.297243,-0.403420
3571894385.281692,0.304068,0.184145,-0.106436,-0.298749,-0.405186
3571894385.291697,0.304417,0.183824,-0.106694,-0.300260,-0.406955
3571894385.301697,0.304765,0.183502,-0.106951,-0.301775,-0.408726
3571894385.311698,0.305112,0.183177,-0.107206,-0.303294,-0.410500
3571894385.321697,0.305459,0.182850,-0.107459,-0.304817,-0.412276
3571894385.331698,0.305805,0.182521,-0.107711,-0.306344,-0.414055
3571894385.341698,0.306150,0.182190,-0.107961,-0.307874,-0.415836
3571894385.351697,0.306495,0.181857,-0.108210,-0.309409,-0.417619
3571894385.361698,0.306838,0.181522,-0.108458,-0.310948,-0.419405
3571894385.371700,0.307181,0.181185,-0.108704,-0.312490,-0.421194
3571894385.381695,0.307524,0.180846,-0.108948,-0.314036,-0.422984
3571894385.391700,0.307865,0.180505,-0.109190,-0.315586,-0.424777
3571894385.401700,0.308206,0.180162,-0.109431,-0.317140,-0.426572
3571894385.411700,0.308546,0.179817,-0.109671,-0.318698,-0.428369
3571894385.421700,0.308886,0.179471,-0.109909,-0.320260,-0.430168
3571894385.431701,0.309225,0.179122,-0.110145,-0.321825,-0.431970
3571894385.441700,0.309563,0.178771,-0.110379,-0.323394,-0.433774
3571894385.451701,0.309900,0.178419,-0.110612,-0.324967,-0.435579
3571894385.461701,0.310236,0.178064,-0.110843,-0.326544,-0.437387
3571894385.471702,0.310572,0.177708,-0.111073,-0.328124,-0.439197
3571894385.481697,0.310907,0.177350,-0.111301,-0.329708,-0.441009
3571894385.491704,0.311242,0.176991,-0.111527,-0.331296,-0.442823
3571894385.501703,0.311575,0.176629,-0.111751,-0.332887,-0.444638
3571894385.511703,0.311908,0.176266,-0.111974,-0.334482,-0.446456
3571894385.521703,0.312241,0.175901,-0.112195,-0.336081,-0.448276
3571894385.531703,0.312572,0.175534,-0.112414,-0.337683,-0.450097
3571894385.541703,0.312903,0.175166,-0.112631,-0.339289,-0.451920
3571894385.551704,0.313233,0.174796,-0.112847,-0.340898,-0.453745
3571894385.561704,0.313562,0.174424,-0.113061,-0.342511,-0.455572
3571894385.571705,0.313891,0.174051,-0.113273,-0.344127,-0.457400
3571894385.581700,0.314219,0.173676,-0.113483,-0.345747,-0.459230
3571894385.591705,0.314546,0.173299,-0.113691,-0.347371,-0.461062
3571894385.601705,0.314872,0.172921,-0.113898,-0.348998,-0.462895
3571894385.611706,0.315198,0.172541,-0.114102,-0.350628,-0.464730
3571894385.621706,0.315523,0.172160,-0.114305,-0.352262,-0.466567
3571894385.631706,0.315847,0.171777,-0.114506,-0.353899,-0.468405
3571894385.641706,0.316171,0.171393,-0.114705,-0.355539,-0.470244
3571894385.651706,0.316493,0.171007,-0.114902,-0.357183,-0.472085
3571894385.661706,0.316815,0.170620,-0.115097,-0.358830,-0.473928
3571894385.671708,0.317137,0.170232,-0.115291,-0.360481,-0.475772
3571894385.681702,0.317457,0.169842,-0.115482,-0.362135,-0.477617
3571894385.691708,0.317777,0.169450,-0.115672,-0.363792,-0.479463
3571894385.701708,0.318096,0.169057,-0.115859,-0.365452,-0.481311
3571894385.711709,0.318414,0.168663,-0.116045,-0.367116,-0.483160
3571894385.721708,0.318732,0.168268,-0.116228,-0.368782,-0.485011
3571894385.731709,0.319049,0.167871,-0.116410,-0.370452,-0.486862
3571894385.741708,0.319365,0.167473,-0.116590,-0.372125,-0.488715
3571894385.751710,0.319680,0.167073,-0.116767,-0.373801,-0.490569
3571894385.761709,0.319995,0.166673,-0.116943,-0.375481,-0.492424
3571894385.771709,0.320309,0.166271,-0.117117,-0.377163,-0.494280
3571894385.781706,0.320622,0.165868,-0.117288,-0.378849,-0.496137
3571894385.791710,0.320934,0.165464,-0.117458,-0.380537,-0.497995
3571894385.801710,0.321246,0.165058,-0.117625,-0.382229,-0.499854
3571894385.811713,0.321557,0.164652,-0.117791,-0.383923,-0.501714
3571894385.821711,0.321867,0.164244,-0.117954,-0.385621,-0.503575
3571894385.831711,0.322177,0.163835,-0.118116,-0.387321,-0.505437
3571894385.841711,0.322485,0.163425,-0.118275,-0.389025,-0.507300
3571894385.851712,0.322793,0.163014,-0.118432,-0.390731,-0.509163
3571894385.861711,0.323100,0.162603,-0.118587,-0.392440,-0.511027
3571894385.871713,0.323407,0.162190,-0.118740,-0.394152,-0.512892
3571894385.881707,0.323713,0.161776,-0.118891,-0.395867,-0.514758
3571894385.891713,0.324018,0.161361,-0.119040,-0.397585,-0.516625
3571894385.901714,0.324322,0.160945,-0.119187,-0.399305,-0.518492
3571894385.911714,0.324625,0.160528,-0.119332,-0.401028,-0.520360
3571894385.921713,0.324928,0.160110,-0.119474,-0.402754,-0.522228
3571894385.931715,0.325230,0.159692,-0.119614,-0.404483,-0.524097
