Absolute Time,u_hat,u_true,psi_error,psi_hat,psi_m
3571895064.208667,-0.281821,-0.255982,0.159381,0.336389,0.495770
3571895064.218667,-0.282541,-0.256230,-0.467375,0.338287,-0.129088
3571895064.228666,-0.283256,-0.256477,-0.469257,0.340169,-0.129088
3571895064.238668,-0.283671,-0.256723,-0.464875,0.335787,-0.129088
3571895064.248668,-0.284079,-0.256969,-0.460478,0.331390,-0.129088
3571895064.258668,-0.284486,-0.257213,-0.456105,0.327017,-0.129088
3571895064.268668,-0.284890,-0.257456,-0.451758,0.322670,-0.129088
3571895064.278669,-0.285292,-0.257698,-0.447435,0.318347,-0.129088
3571895064.288670,-0.285693,-0.257939,-0.443138,0.314050,-0.129088
3571895064.298669,-0.286091,-0.258179,-0.438865,0.309777,-0.129088
3571895064.308669,-0.286488,-0.258418,-0.434618,0.305530,-0.129088
3571895064.318669,-0.286882,-0.258656,-0.576782,0.301308,-0.275474
3571895064.328670,-0.287274,-0.258893,-0.572584,0.297110,-0.275474
3571895064.338670,-0.287563,-0.259129,-0.566948,0.291474,-0.275474
3571895064.348671,-0.287850,-0.259364,-0.561338,0.285864,-0.275474
3571895064.358672,-0.288136,-0.259598,-0.555761,0.280287,-0.275474
3571895064.368671,-0.288421,-0.259832,-0.550218,0.274744,-0.275474
3571895064.378671,-0.288706,-0.260064,-0.544710,0.269236,-0.275474
3571895064.388671,-0.288989,-0.260295,-0.539236,0.263762,-0.275474
3571895064.398672,-0.289272,-0.260525,-0.533796,0.258322,-0.275474
3571895064.408673,-0.289555,-0.260754,-0.528390,0.252916,-0.275474
3571895064.418673,-0.289836,-0.260982,0.191219,0.247544,0.438763
3571895064.428674,-0.290117,-0.261209,0.196556,0.242206,0.438763
3571895064.438673,-0.290452,-0.261436,0.194717,0.244045,0.438763
3571895064.448673,-0.290786,-0.261661,0.192844,0.245918,0.438763
3571895064.458673,-0.291119,-0.261885,0.190983,0.247780,0.438763
3571895064.468674,-0.291450,-0.262108,0.189133,0.249630,0.438763
3571895064.478674,-0.291780,-0.262331,0.187294,0.251468,0.438763
3571895064.488674,-0.292109,-0.262552,0.185467,0.253295,0.438763
3571895064.498674,-0.292437,-0.262772,0.183652,0.255111,0.438763
3571895064.508676,-0.292763,-0.262992,0.181847,0.256915,0.438763
3571895064.518675,-0.293088,-0.263210,0.208805,0.258708,0.467513
3571895064.528676,-0.293411,-0.263427,0.207023,0.260489,0.467513
3571895064.538676,-0.293461,-0.263644,0.204966,0.262547,0.467513
3571895064.548676,-0.293510,-0.263860,0.202920,0.264593,0.467513
3571895064.558675,-0.293560,-0.264074,0.200887,0.266625,0.467513
3571895064.568676,-0.293613,-0.264288,0.198868,0.268645,0.467513
3571895064.578676,-0.293667,-0.264500,0.196862,0.270650,0.467513
3571895064.588678,-0.293723,-0.264712,0.194870,0.272643,0.467513
3571895064.598677,-0.293780,-0.264923,0.192891,0.274622,0.467513
3571895064.608678,-0.293839,-0.265133,0.190926,0.276587,0.467513
3571895064.618677,-0.293900,-0.265342,1.010537,0.278539,1.289076
3571895064.628678,-0.293963,-0.265550,1.008598,0.280478,1.289076
3571895064.638678,-0.294570,-0.265757,0.998457,0.290619,1.289076
3571895064.648679,-0.295180,-0.265963,0.988329,0.300747,1.289076
3571895064.658680,-0.295785,-0.266168,0.978266,0.310810,1.289076
3571895064.668679,-0.296386,-0.266372,0.968269,0.320807,1.289076
3571895064.678679,-0.296982,-0.266576,0.958337,0.330739,1.289076
3571895064.688679,-0.297574,-0.266778,0.948470,0.340606,1.289076
3571895064.698679,-0.298162,-0.266980,0.938668,0.350408,1.289076
3571895064.708680,-0.298745,-0.267180,0.928931,0.360145,1.289076
3571895064.718681,-0.299324,-0.267380,0.157596,0.369817,0.527413
3571895064.728680,-0.299899,-0.267578,0.147989,0.379423,0.527413
3571895064.738680,-0.300502,-0.267776,0.146064,0.381349,0.527413
3571895064.748682,-0.301101,-0.267973,0.144203,0.383210,0.527413
3571895064.758682,-0.301695,-0.268169,0.142358,0.385054,0.527413
3571895064.768682,-0.302285,-0.268364,0.140530,0.386883,0.527413
3571895064.778681,-0.302871,-0.268558,0.138717,0.388695,0.527413
3571895064.788682,-0.303452,-0.268752,0.136921,0.390492,0.527413
3571895064.798682,-0.304029,-0.268944,0.135140,0.392273,0.527413
3571895064.808683,-0.304601,-0.269135,0.133375,0.394038,0.527413
3571895064.818683,-0.305170,-0.269326,0.134334,0.395787,0.530121
3571895064.828683,-0.305734,-0.269516,0.132600,0.397521,0.530121
3571895064.838683,-0.306146,-0.269705,0.130855,0.399266,0.530121
3571895064.848684,-0.306555,-0.269892,0.129125,0.400996,0.530121
3571895064.858685,-0.306961,-0.270079,0.127412,0.402710,0.530121
3571895064.868684,-0.307364,-0.270266,0.125714,0.404407,0.530121
3571895064.878684,-0.307765,-0.270451,0.124032,0.406089,0.530121
3571895064.888685,-0.308164,-0.270635,0.122366,0.407756,0.530121
3571895064.898685,-0.308560,-0.270819,0.120715,0.409406,0.530121
3571895064.908686,-0.308954,-0.271001,0.119080,0.411041,0.530121
3571895064.918685,-0.309346,-0.271183,-0.291335,0.412660,0.121325
3571895064.928686,-0.309735,-0.271364,-0.292939,0.414265,0.121325
3571895064.938686,-0.310071,-0.271544,-0.290440,0.411765,0.121325
3571895064.948687,-0.309808,-0.271723,-0.287926,0.409251,0.121325
3571895064.958687,-0.309543,-0.271902,-0.285422,0.406748,0.121325
3571895064.968688,-0.309277,-0.271484,-0.282931,0.404256,0.121325
3571895064.978686,-0.309011,-0.271066,-0.280451,0.401776,0.121325
3571895064.988688,-0.308743,-0.270648,-0.277984,0.399309,0.121325
3571895064.998687,-0.308474,-0.270231,-0.275529,0.396854,0.121325
3571895065.008689,-0.308205,-0.269814,-0.273086,0.394411,0.121325
3571895065.018688,-0.307934,-0.269396,-0.206879,0.391981,0.185103
3571895065.028689,-0.307663,-0.268980,-0.204461,0.389563,0.185103
3571895065.038689,-0.307970,-0.268563,-0.202693,0.387796,0.185103
3571895065.048689,-0.308275,-0.268147,-0.200938,0.386041,0.185103
3571895065.058691,-0.309170,-0.267731,-0.199192,0.384295,0.185103
3571895065.068690,-0.310056,-0.267316,-0.197456,0.382558,0.185103
3571895065.078689,-0.310935,-0.267496,-0.195728,0.380830,0.185103
3571895065.088690,-0.311806,-0.267675,-0.194008,0.379111,0.185103
3571895065.098691,-0.312669,-0.267854,-0.192297,0.377399,0.185103
3571895065.108690,-0.313525,-0.268033,-0.190594,0.375696,0.185103
3571895065.118691,-0.314373,-0.268210,0.276002,0.374002,0.650004
3571895065.128691,-0.315213,-0.268387,0.277688,0.372316,0.650004
3571895065.138691,-0.315405,-0.268563,0.274717,0.375287,0.650004
3571895065.148692,-0.315590,-0.268739,0.271738,0.378266,0.650004
3571895065.158693,-0.315774,-0.268914,0.268779,0.381224,0.650004
3571895065.168693,-0.315958,-0.269088,0.265843,0.384161,0.650004
3571895065.178692,-0.316142,-0.269262,0.262928,0.387076,0.650004
3571895065.188694,-0.316326,-0.269434,0.260035,0.389969,0.650004
3571895065.198692,-0.316510,-0.269607,0.257163,0.392841,0.650004
3571895065.208693,-0.316693,-0.269778,0.254312,0.395692,0.650004
3571895065.218693,-0.316877,-0.269949,0.136114,0.398521,0.534635
3571895065.228694,-0.317060,-0.270119,0.133306,0.401330,0.534635
3571895065.238695,-0.317123,-0.270289,0.131673,0.402963,0.534635
3571895065.248695,-0.317185,-0.270458,0.130060,0.404575,0.534635
3571895065.258695,-0.317248,-0.270626,0.128462,0.406174,0.534635
3571895065.268695,-0.317313,-0.270794,0.126876,0.407759,0.534635
3571895065.278694,-0.317378,-0.270961,0.125305,0.409331,0.534635
3571895065.288696,-0.317445,-0.271127,0.123746,0.410889,0.534635
3571895065.298696,-0.317513,-0.271293,0.122202,0.412434,0.534635
3571895065.308697,-0.317583,-0.271458,0.120670,0.413966,0.534635
3571895065.318696,-0.317653,-0.271622,-0.388473,0.415484,0.027011
3571895065.328697,-0.317724,-0.271786,-0.389978,0.416989,0.027011
3571895065.338696,-0.317853,-0.271949,-0.386394,0.413406,0.027011
3571895065.348697,-0.317982,-0.272111,-0.382797,0.409809,0.027011
3571895065.358698,-0.318111,-0.272273,-0.379220,0.406231,0.027011
3571895065.368698,-0.318241,-0.272434,-0.375662,0.402673,0.027011
3571895065.378696,-0.318372,-0.272594,-0.372124,0.399135,0.027011
3571895065.388698,-0.318503,-0.272754,-0.368606,0.395617,0.027011
3571895065.398698,-0.318634,-0.272913,-0.365108,0.392119,0.027011
3571895065.408700,-0.318765,-0.273072,-0.361629,0.388640,0.027011
3571895065.418699,-0.318897,-0.273230,-0.166393,0.385181,0.218789
3571895065.428700,-0.319030,-0.273387,-0.162953,0.381742,0.218789
3571895065.438700,-0.319496,-0.273544,-0.161452,0.380241,0.218789
3571895065.448700,-0.319962,-0.273700,-0.159971,0.378759,0.218789
3571895065.458700,-0.320425,-0.273855,-0.158496,0.377285,0.218789
3571895065.468700,-0.320885,-0.274010,-0.157029,0.375818,0.218789
3571895065.478700,-0.321341,-0.274164,-0.155569,0.374358,0.218789
3571895065.488700,-0.321794,-0.274317,-0.154116,0.372905,0.218789
3571895065.498701,-0.322243,-0.274470,-0.152671,0.371459,0.218789
3571895065.508702,-0.322690,-0.274622,-0.151233,0.370021,0.218789
3571895065.518701,-0.323133,-0.274774,-0.042130,0.368590,0.326460
3571895065.528701,-0.323573,-0.274925,-0.040707,0.367167,0.326460
3571895065.538702,-0.323902,-0.275075,-0.040367,0.366828,0.326460
3571895065.548702,-0.324229,-0.275225,-0.040035,0.366496,0.326460
3571895065.558703,-0.324553,-0.275374,-0.039704,0.366165,0.326460
3571895065.568703,-0.324876,-0.275523,-0.039374,0.365834,0.326460
3571895065.578702,-0.325197,-0.275671,-0.039044,0.365505,0.326460
3571895065.588704,-0.325516,-0.275818,-0.038716,0.365176,0.326460
3571895065.598703,-0.325833,-0.275965,-0.038388,0.364849,0.326460
3571895065.608704,-0.326148,-0.276111,-0.038061,0.364522,0.326460
3571895065.618704,-0.326462,-0.276256,0.512282,0.364196,0.876478
3571895065.628705,-0.326774,-0.276401,0.512607,0.363871,0.876478
3571895065.638705,-0.326977,-0.276545,0.507431,0.369047,0.876478
3571895065.648705,-0.327180,-0.276689,0.502254,0.374225,0.876478
3571895065.658706,-0.327381,-0.276832,0.497110,0.379368,0.876478
3571895065.668705,-0.327583,-0.276975,0.492001,0.384477,0.876478
3571895065.678706,-0.327784,-0.277116,0.486926,0.389552,0.876478
3571895065.688706,-0.327984,-0.277258,0.481885,0.394594,0.876478
3571895065.698707,-0.328183,-0.277398,0.476877,0.399601,0.876478
3571895065.708706,-0.328382,-0.277538,0.471904,0.404574,0.876478
3571895065.718707,-0.328581,-0.277678,0.075061,0.409514,0.484575
3571895065.728708,-0.328779,-0.277817,0.070155,0.414420,0.484575
3571895065.738708,-0.329113,-0.277955,0.069202,0.415373,0.484575
3571895065.748708,-0.329445,-0.278093,0.068282,0.416293,0.484575
3571895065.758708,-0.329776,-0.278230,0.067371,0.417204,0.484575
3571895065.768707,-0.330104,-0.278366,0.066470,0.418106,0.484575
3571895065.778708,-0.330430,-0.278502,0.065577,0.418999,0.484575
3571895065.788710,-0.330755,-0.278638,0.064692,0.419883,0.484575
3571895065.798709,-0.331077,-0.278772,0.063817,0.420759,0.484575
3571895065.808709,-0.331397,-0.278907,0.062950,0.421626,0.484575
3571895065.818710,-0.331716,-0.279040,-0.031351,0.422484,0.391133
3571895065.828710,-0.332032,-0.279173,-0.032201,0.423334,0.391133
3571895065.838710,-0.332121,-0.279306,-0.032108,0.423241,0.391133
3571895065.848711,-0.332208,-0.279438,-0.032007,0.423140,0.391133
3571895065.858712,-0.332296,-0.279569,-0.031904,0.423037,0.391133
3571895065.868711,-0.332384,-0.279700,-0.031799,0.422932,0.391133
3571895065.878711,-0.332473,-0.279830,-0.031693,0.422826,0.391133
3571895065.888711,-0.332562,-0.279960,-0.031585,0.422718,0.391133
3571895065.898712,-0.332652,-0.280089,-0.031476,0.422609,0.391133
3571895065.908712,-0.332743,-0.280217,-0.031365,0.422498,0.391133
3571895065.918713,-0.332834,-0.280345,0.568883,0.422386,0.991268
3571895065.928713,-0.332926,-0.280473,0.568997,0.422272,0.991268
3571895065.938713,-0.333235,-0.280600,0.563110,0.428158,0.991268
3571895065.948712,-0.333543,-0.280726,0.557225,0.434043,0.991268
3571895065.958714,-0.333849,-0.280852,0.551380,0.439888,0.991268
3571895065.968715,-0.334153,-0.280977,0.545575,0.445694,0.991268
3571895065.978714,-0.334455,-0.281101,0.539809,0.451459,0.991268
3571895065.988714,-0.334756,-0.281225,0.534083,0.457185,0.991268
3571895065.998713,-0.335054,-0.281349,0.528397,0.462871,0.991268
3571895066.008716,-0.335351,-0.281472,0.522750,0.468518,0.991268
3571895066.018715,-0.335646,-0.281594,-0.195170,0.474125,0.278956
3571895066.028716,-0.335939,-0.281716,-0.200737,0.479693,0.278956
3571895066.038715,-0.336542,-0.281838,-0.199143,0.478098,0.278956
3571895066.048716,-0.337142,-0.281958,-0.197509,0.476464,0.278956
3571895066.058715,-0.337737,-0.282079,-0.195881,0.474836,0.278956
3571895066.068716,-0.338327,-0.282198,-0.194259,0.473214,0.278956
3571895066.078715,-0.338912,-0.282318,-0.192642,0.471598,0.278956
3571895066.088717,-0.339492,-0.282436,-0.191032,0.469988,0.278956
3571895066.098716,-0.340066,-0.282554,-0.189428,0.468384,0.278956
3571895066.108718,-0.340636,-0.282672,-0.187830,0.466786,0.278956
3571895066.118717,-0.341200,-0.282789,0.604588,0.465194,1.069782
3571895066.128718,-0.341760,-0.282906,0.606173,0.463609,1.069782
3571895066.138719,-0.341973,-0.283022,0.599844,0.469938,1.069782
3571895066.148718,-0.342184,-0.283137,0.593508,0.476274,1.069782
3571895066.158719,-0.342395,-0.283252,0.587215,0.482567,1.069782
3571895066.168719,-0.342605,-0.283367,0.580965,0.488817,1.069782
3571895066.178719,-0.342813,-0.283481,0.574758,0.495024,1.069782
3571895066.188721,-0.343021,-0.283594,0.568594,0.501188,1.069782
3571895066.198719,-0.343228,-0.283707,0.562473,0.507309,1.069782
3571895066.208721,-0.343434,-0.283819,0.556394,0.513388,1.069782
3571895066.218719,-0.343639,-0.283931,-0.008183,0.519424,0.511242
3571895066.228720,-0.343843,-0.284043,-0.014176,0.525418,0.511242
3571895066.238720,-0.344497,-0.284154,-0.014542,0.525784,0.511242
3571895066.248722,-0.345152,-0.284264,-0.014866,0.526108,0.511242
3571895066.258722,-0.345801,-0.284374,-0.015182,0.526424,0.511242
3571895066.268722,-0.346443,-0.284483,-0.015492,0.526733,0.511242
3571895066.278722,-0.347080,-0.284592,-0.015794,0.527036,0.511242
3571895066.288723,-0.347711,-0.284701,-0.016089,0.527331,0.511242
3571895066.298722,-0.348336,-0.284808,-0.016378,0.527620,0.511242
3571895066.308723,-0.348955,-0.284916,-0.016660,0.527901,0.511242
3571895066.318723,-0.349569,-0.285023,-0.210905,0.528176,0.317271
3571895066.328724,-0.350176,-0.285129,-0.211174,0.528445,0.317271
3571895066.338724,-0.350121,-0.285235,-0.209496,0.526767,0.317271
3571895066.348723,-0.350061,-0.285340,-0.207812,0.525083,0.317271
3571895066.358724,-0.350002,-0.285445,-0.206133,0.523404,0.317271
3571895066.368724,-0.349945,-0.285550,-0.204459,0.521730,0.317271
3571895066.378724,-0.349890,-0.285654,-0.202790,0.520062,0.317271
3571895066.388724,-0.349837,-0.285757,-0.201127,0.518398,0.317271
3571895066.398725,-0.349786,-0.285860,-0.199469,0.516740,0.317271
3571895066.408725,-0.349737,-0.285963,-0.197817,0.515088,0.317271
3571895066.418725,-0.349690,-0.286065,0.582275,0.513441,1.095717
3571895066.428725,-0.349644,-0.286166,0.583916,0.511800,1.095717
3571895066.438726,-0.349968,-0.286267,0.577767,0.517950,1.095717
3571895066.448727,-0.350298,-0.286368,0.571612,0.524105,1.095717
3571895066.458726,-0.350626,-0.286468,0.565500,0.530217,1.095717
3571895066.468727,-0.350951,-0.286568,0.559430,0.536286,1.095717
3571895066.478727,-0.351273,-0.286667,0.553404,0.542313,1.095717
3571895066.488728,-0.351594,-0.286766,0.547420,0.548297,1.095717
3571895066.498728,-0.351911,-0.286864,0.541478,0.554239,1.095717
3571895066.508729,-0.352227,-0.286962,0.535579,0.560138,1.095717
3571895066.518729,-0.352540,-0.287059,-0.211211,0.565994,0.354783
3571895066.528728,-0.352850,-0.287156,-0.217026,0.571809,0.354783
3571895066.538728,-0.353574,-0.287252,-0.215389,0.570172,0.354783
3571895066.548728,-0.354295,-0.287348,-0.213710,0.568493,0.354783
3571895066.558730,-0.355008,-0.287444,-0.212036,0.566819,0.354783
3571895066.568730,-0.355715,-0.287539,-0.210368,0.565151,0.354783
3571895066.578729,-0.356415,-0.287633,-0.208705,0.563488,0.354783
3571895066.588730,-0.357108,-0.287728,-0.207048,0.561831,0.354783
3571895066.598730,-0.357794,-0.287821,-0.205397,0.560180,0.354783
3571895066.608731,-0.358473,-0.287915,-0.203752,0.558535,0.354783
3571895066.618731,-0.359146,-0.288007,0.155862,0.556896,0.712758
3571895066.628732,-0.359812,-0.288100,0.157496,0.555263,0.712758
3571895066.638732,-0.360263,-0.288192,0.155543,0.557215,0.712758
3571895066.648732,-0.360707,-0.288283,0.153584,0.559174,0.712758
3571895066.658733,-0.361148,-0.288374,0.151643,0.561115,0.712758
3571895066.668733,-0.361584,-0.288465,0.149718,0.563040,0.712758
3571895066.678731,-0.362017,-0.288555,0.147810,0.564948,0.712758
3571895066.688733,-0.362445,-0.288645,0.145919,0.566839,0.712758
3571895066.698732,-0.362870,-0.288734,0.144045,0.568713,0.712758
3571895066.708735,-0.363290,-0.288823,0.142187,0.570571,0.712758
3571895066.718733,-0.363707,-0.288911,0.198766,0.572412,0.771178
3571895066.728734,-0.364120,-0.289000,0.196941,0.574237,0.771178
3571895066.738735,-0.364513,-0.289087,0.194548,0.576630,0.771178
3571895066.748734,-0.364902,-0.289174,0.192172,0.579007,0.771178
3571895066.758735,-0.365288,-0.289261,0.189815,0.581364,0.771178
3571895066.768735,-0.365670,-0.289347,0.187477,0.583702,0.771178
3571895066.778734,-0.366049,-0.289433,0.185158,0.586021,0.771178
3571895066.788735,-0.366424,-0.289519,0.182858,0.588321,0.771178
3571895066.798735,-0.366796,-0.289604,0.180576,0.590602,0.771178
3571895066.808737,-0.367165,-0.289689,0.178314,0.592864,0.771178
3571895066.818736,-0.367530,-0.289773,-0.216653,0.595108,0.378454
3571895066.828736,-0.367892,-0.289857,-0.218878,0.597332,0.378454
3571895066.838736,-0.368239,-0.289940,-0.217157,0.595611,0.378454
3571895066.848736,-0.368585,-0.290023,-0.215417,0.593872,0.378454
3571895066.858737,-0.368927,-0.290106,-0.213683,0.592138,0.378454
3571895066.868737,-0.369266,-0.290188,-0.211955,0.590409,0.378454
3571895066.878737,-0.369602,-0.290270,-0.210233,0.588687,0.378454
3571895066.888738,-0.369935,-0.290351,-0.208517,0.586971,0.378454
3571895066.898738,-0.370265,-0.290433,-0.206807,0.585261,0.378454
3571895066.908739,-0.370592,-0.290513,-0.205103,0.583557,0.378454
3571895066.918739,-0.370916,-0.290593,-0.008139,0.581859,0.573720
3571895066.928739,-0.371237,-0.290673,-0.006448,0.580168,0.573720
3571895066.938740,-0.371801,-0.290753,-0.006716,0.580436,0.573720
3571895066.948740,-0.372363,-0.290832,-0.006990,0.580710,0.573720
3571895066.958740,-0.372919,-0.290910,-0.007258,0.580978,0.573720
3571895066.968740,-0.373469,-0.290989,-0.007520,0.581240,0.573720
3571895066.978740,-0.374014,-0.291067,-0.007776,0.581496,0.573720
3571895066.988740,-0.374554,-0.291144,-0.008027,0.581747,0.573720
3571895066.998741,-0.375088,-0.291221,-0.008272,0.581992,0.573720
3571895067.008743,-0.375616,-0.291298,-0.008511,0.582231,0.573720
3571895067.018741,-0.376139,-0.291375,0.407941,0.582464,0.990406
3571895067.028742,-0.376657,-0.291451,0.407713,0.582693,0.990406
3571895067.038742,-0.376918,-0.291526,0.403323,0.587082,0.990406
3571895067.048743,-0.377176,-0.291601,0.398939,0.591466,0.990406
3571895067.058743,-0.377432,-0.291676,0.394586,0.595819,0.990406
3571895067.068743,-0.377685,-0.291751,0.390265,0.600140,0.990406
3571895067.078743,-0.377936,-0.291825,0.385975,0.604430,0.990406
3571895067.088743,-0.378185,-0.291899,0.381717,0.608689,0.990406
3571895067.098743,-0.378432,-0.291972,0.377490,0.612916,0.990406
3571895067.108745,-0.378677,-0.292045,0.373293,0.617112,0.990406
3571895067.118744,-0.378919,-0.292118,-0.034998,0.621277,0.586279
3571895067.128745,-0.379160,-0.292190,-0.039132,0.625411,0.586279
3571895067.138745,-0.379440,-0.292262,-0.039194,0.625473,0.586279
3571895067.148745,-0.379717,-0.292334,-0.039225,0.625504,0.586279
3571895067.158746,-0.379992,-0.292405,-0.039251,0.625530,0.586279
3571895067.168746,-0.380264,-0.292476,-0.039272,0.625551,0.586279
3571895067.178745,-0.380534,-0.292546,-0.039287,0.625566,0.586279
3571895067.188746,-0.380801,-0.292616,-0.039298,0.625577,0.586279
3571895067.198745,-0.381066,-0.292686,-0.039303,0.625582,0.586279
3571895067.208746,-0.381329,-0.292756,-0.039304,0.625583,0.586279
3571895067.218747,-0.381589,-0.292825,-0.047398,0.625579,0.578180
3571895067.228746,-0.381847,-0.292894,-0.047389,0.625570,0.578180
3571895067.238748,-0.382177,-0.292962,-0.047295,0.625475,0.578180
3571895067.248747,-0.382504,-0.293030,-0.047196,0.625376,0.578180
3571895067.258749,-0.382828,-0.293098,-0.047093,0.625273,0.578180
3571895067.268748,-0.383150,-0.293165,-0.046987,0.625167,0.578180
3571895067.278748,-0.383468,-0.293232,-0.046877,0.625057,0.578180
3571895067.288749,-0.383783,-0.293299,-0.046763,0.624943,0.578180
3571895067.298748,-0.384095,-0.293365,-0.046646,0.624826,0.578180
3571895067.308750,-0.384404,-0.293432,-0.046525,0.624706,0.578180
3571895067.318749,-0.384709,-0.293497,-0.525131,0.624582,0.099451
3571895067.328749,-0.385012,-0.293563,-0.525004,0.624455,0.099451
3571895067.338750,-0.384988,-0.293628,-0.520087,0.619537,0.099451
3571895067.348752,-0.384960,-0.293692,-0.515166,0.614617,0.099451
3571895067.358751,-0.384933,-0.293757,-0.510273,0.609724,0.099451
3571895067.368751,-0.384907,-0.293821,-0.505407,0.604858,0.099451
3571895067.378751,-0.384881,-0.293885,-0.500570,0.600020,0.099451
3571895067.388751,-0.384857,-0.293948,-0.495759,0.595210,0.099451
3571895067.398751,-0.384833,-0.294011,-0.490977,0.590428,0.099451
3571895067.408752,-0.384811,-0.294074,-0.486222,0.585673,0.099451
3571895067.418752,-0.384789,-0.294136,0.485585,0.580946,1.066531
3571895067.428753,-0.384768,-0.294199,0.490284,0.576247,1.066531
3571895067.438753,-0.385205,-0.294260,0.485284,0.581247,1.066531
3571895067.448752,-0.385644,-0.294322,0.480257,0.586275,1.066531
3571895067.458753,-0.386078,-0.294383,0.475262,0.591269,1.066531
3571895067.468753,-0.386507,-0.294444,0.470302,0.596229,1.066531
3571895067.478753,-0.386932,-0.294505,0.465375,0.601156,1.066531
3571895067.488754,-0.387353,-0.294565,0.460481,0.606050,1.066531
3571895067.498753,-0.387769,-0.294625,0.455621,0.610911,1.066531
3571895067.508755,-0.388181,-0.294685,0.450793,0.615738,1.066531
3571895067.518754,-0.388589,-0.294744,-0.003896,0.620532,0.616636
3571895067.528754,-0.388992,-0.294803,-0.008657,0.625293,0.616636
3571895067.538756,-0.389027,-0.294862,-0.008886,0.625521,0.616636
3571895067.548756,-0.389058,-0.294920,-0.009081,0.625717,0.616636
3571895067.558756,-0.389089,-0.294978,-0.009272,0.625908,0.616636
3571895067.568757,-0.389121,-0.295036,-0.009459,0.626094,0.616636
3571895067.578755,-0.389152,-0.295094,-0.009640,0.626276,0.616636
3571895067.588756,-0.389184,-0.295151,-0.009817,0.626453,0.616636
3571895067.598756,-0.389216,-0.295208,-0.009990,0.626626,0.616636
3571895067.608757,-0.389248,-0.295265,-0.010158,0.626794,0.616636
3571895067.618757,-0.389280,-0.295321,0.617822,0.626958,1.244779
3571895067.628757,-0.389312,-0.295377,0.617662,0.627117,1.244779
3571895067.638759,-0.389552,-0.295433,0.611226,0.633554,1.244779
3571895067.648759,-0.389793,-0.295489,0.604793,0.639986,1.244779
3571895067.658759,-0.390033,-0.295544,0.598405,0.646375,1.244779
3571895067.668759,-0.390269,-0.295599,0.592060,0.652720,1.244779
3571895067.678758,-0.390504,-0.295653,0.585758,0.659021,1.244779
3571895067.688759,-0.390736,-0.295708,0.579500,0.665279,1.244779
3571895067.698759,-0.390966,-0.295762,0.573286,0.671494,1.244779
3571895067.708760,-0.391194,-0.295816,0.567114,0.677665,1.244779
3571895067.718760,-0.391420,-0.295869,-0.232940,0.683793,0.450853
3571895067.728761,-0.391643,-0.295923,-0.239025,0.689877,0.450853
3571895067.738761,-0.391855,-0.295976,-0.237127,0.687980,0.450853
3571895067.748761,-0.392066,-0.296028,-0.235186,0.686039,0.450853
3571895067.758761,-0.392275,-0.296081,-0.233253,0.684106,0.450853
3571895067.768761,-0.392482,-0.296133,-0.231328,0.682180,0.450853
3571895067.778761,-0.392687,-0.296185,-0.229410,0.680262,0.450853
3571895067.788763,-0.392890,-0.296237,-0.227500,0.678353,0.450853
3571895067.798762,-0.393091,-0.296288,-0.225598,0.676450,0.450853
3571895067.808763,-0.393290,-0.296339,-0.223704,0.674556,0.450853
3571895067.818763,-0.393487,-0.296390,0.064533,0.672670,0.737204
3571895067.828763,-0.393682,-0.296441,0.066411,0.670792,0.737204
3571895067.838763,-0.393943,-0.296491,0.065418,0.671786,0.737204
3571895067.848763,-0.394202,-0.296541,0.064416,0.672788,0.737204
3571895067.858764,-0.394459,-0.296591,0.063425,0.673779,0.737204
3571895067.868763,-0.394713,-0.296641,0.062443,0.674760,0.737204
3571895067.878764,-0.394964,-0.296690,0.061472,0.675731,0.737204
3571895067.888764,-0.395213,-0.296739,0.060511,0.676693,0.737204
3571895067.898765,-0.395459,-0.296788,0.059560,0.677644,0.737204
3571895067.908765,-0.395703,-0.296837,0.058619,0.678585,0.737204
3571895067.918765,-0.395944,-0.296885,0.440158,0.679516,1.119674
3571895067.928765,-0.396182,-0.296933,0.439236,0.680438,1.119674
3571895067.938766,-0.396261,-0.296981,0.434500,0.685174,1.119674
3571895067.948766,-0.396337,-0.297028,0.429773,0.689901,1.119674
3571895067.958767,-0.396413,-0.297076,0.425080,0.694594,1.119674
3571895067.968766,-0.396489,-0.297123,0.420420,0.699253,1.119674
3571895067.978766,-0.396564,-0.297170,0.415795,0.703879,1.119674
3571895067.988767,-0.396638,-0.297216,0.411203,0.708471,1.119674
3571895067.998767,-0.396712,-0.297263,0.406644,0.713030,1.119674
3571895068.008768,-0.396785,-0.297309,0.402119,0.717555,1.119674
3571895068.018769,-0.396858,-0.297355,0.794699,0.722046,1.516746
3571895068.028769,-0.396930,-0.297400,0.790241,0.726505,1.516746
3571895068.038769,-0.397384,-0.297446,0.781845,0.734901,1.516746
3571895068.048768,-0.397837,-0.297491,0.773482,0.743264,1.516746
3571895068.058769,-0.398286,-0.297536,0.765177,0.751569,1.516746
3571895068.068769,-0.398730,-0.297581,0.756930,0.759816,1.516746
3571895068.078769,-0.399169,-0.297625,0.748741,0.768005,1.516746
3571895068.088769,-0.399602,-0.297669,0.740609,0.776137,1.516746
3571895068.098770,-0.400031,-0.297713,0.732535,0.784211,1.516746
3571895068.108770,-0.400456,-0.297757,0.724519,0.792227,1.516746
3571895068.118770,-0.400875,-0.297801,0.315982,0.800186,1.116168
3571895068.128772,-0.401290,-0.297844,0.308080,0.808087,1.116168
